Date,POCtotal_conc_gm3,POCR_conc_gm3,POCL_conc_gm3,NPPin_gm2y,FlowIn_gm2y,FlowOut_gm2y,sedOut_gm2y,leachOut_gm2y,POC_flowOut_gm2y,POC_sedOut_gm2y,POCload_g,POCalloch_g,POCautoch_g,POCout_g
2002-03-28,0.1,0.08,0.02,0,3.51810768069545,0.268907986388959,36.7372095156838,4.62638644918444,29358.85824,4010898.08,384100.249522504,384100.249522504,0,4545356.93824
2002-03-29,0.0996047191274649,0.079865144096081,0.0197395750313839,0,2.71024014191302,0.224320224814012,36.6727224452244,4.60809922846126,53849.7101820229,8014755.58532108,295898.820973244,295898.820973244,0,4531451.79357592
2002-03-30,0.0990496779298772,0.079565272349381,0.0194844055804961,0,2.10204459211232,0.186446746112187,36.5329826216969,4.58242087770867,74205.6083534494,12003356.5647036,229497.197248427,229497.197248427,0,4509256.80077776
2002-03-31,0.098378156445717,0.0791440645667604,0.0192340918789566,0,3.13325272319031,0.2447057155789,36.3379206914692,4.55135369876212,100922.109081721,15970661.0566352,342082.523340092,342082.523340092,0,4490929.06086722
2002-04-01,0.0979248760500353,0.0789403975758464,0.0189844784741889,0,3.1959674760449,0.246869824087531,36.2421507660584,4.53038319595949,127874.88302662,19927509.5717789,348929.599781888,348929.599781888,0,4478419.83801726
2002-04-02,0.0974904346794769,0.0787524681471845,0.0187379665322924,0,2.48108277945125,0.206450657294509,36.1535983647625,4.51028425926233,150414.769857267,23874690.1055755,270879.85961954,270879.85961954,0,4462144.60619336
2002-04-03,0.0969157540189602,0.0784194647785737,0.0184962892403865,0,2.3699306743714,0.198718329502372,35.9988898048044,4.4836973110581,172110.455968691,27804979.8554973,258744.485955343,258744.485955343,0,4441506.90958299
2002-04-04,0.0963256452185266,0.0780676474073517,0.0182579978111749,0,2.53751547602893,0.20722188234665,35.8356328862306,4.4563965974794,194734.543671469,31717445.5281447,277041.073204802,277041.073204802,0,4421630.59434893
2002-04-05,0.0957769860060824,0.0777546076337405,0.0180223783723419,0,2.65209415725982,0.212480370706718,35.6901039551139,4.43101350202268,217932.743048627,35614022.6311893,289550.553881654,289550.553881654,0,4403544.8587385
2002-04-06,0.0952585929235371,0.0774690552084444,0.0177895377150926,0,0.97677519025693,0.0992612110860912,35.5571514259453,4.40703063469829,228769.89171104,39496084.2320768,106642.442004763,106642.442004763,0,4374049.90240666
