"","Date","Source","Sink","Pipe","Net"
"37",2004-06-26,-56060.1659122162,873979.807186555,92343.6509235968,930039.973098772
"38",2004-06-27,131618.731985471,871917.417225593,103417.404981511,740298.685240122
"39",2004-06-28,142101.798862949,869769.369297134,115738.802574354,727667.570434185
"40",2004-06-29,182821.014790065,867564.586204135,141765.368779555,684743.57141407
"41",2004-06-30,210129.853211587,865659.954564024,177039.287142901,655530.101352437
"42",2004-07-01,72117.6626278893,863954.60137056,187107.421988797,791836.938742671
"43",2004-07-02,242420.363072801,862433.471148367,197780.759885342,620013.108075566
"44",2004-07-03,305242.569846261,861013.79208143,225994.405685538,555771.222235169
"45",2004-07-04,207672.654072749,859835.085720804,225126.410245434,652162.431648055
"46",2004-07-05,93814.4266336039,858304.330071926,210624.254528911,764489.903438322
"47",2004-07-06,227919.060489886,856214.772753386,204605.637169145,628295.7122635
"48",2004-07-07,-77687.4612977052,853791.600252968,192213.2396999,931479.061550673
"49",2004-07-08,215762.76125416,850980.296802824,186068.38335119,635217.535548664
"50",2004-07-09,264100.647384944,847890.338794168,183127.718521285,583789.691409224
"51",2004-07-10,313837.766563814,845127.94157119,222746.883719312,531290.175007376
"52",2004-07-11,345651.079863014,842501.788421133,242419.818285294,496850.708558118
"53",2004-07-12,368064.837577931,840165.440117743,286981.36648919,472100.602539812
"54",2004-07-13,450982.173232566,838396.656706042,320996.425412151,387414.483473475
"55",2004-07-14,262119.448144202,836529.328338996,297226.662812357,574409.880194794
"56",2004-07-15,446929.19414934,834327.057138422,309211.389337109,387397.862989082
"57",2004-07-16,459189.89901336,832279.475475648,305288.318807674,373089.576462288
"58",2004-07-17,454082.360179366,830173.431754842,298696.916877559,376091.071575476
"59",2004-07-18,504075.074357279,827648.983605177,320043.80776637,323573.909247898
"60",2004-07-19,566781.859307589,825325.758896306,350814.780936727,258543.899588717
"61",2004-07-20,632283.267927189,823256.581520074,409705.532521093,190973.313592885
"62",2004-07-21,671994.408030223,821204.151349086,437550.589850867,149209.743318864
"63",2004-07-22,264911.217472088,819416.707351568,405915.01893254,554505.48987948
"64",2004-07-23,603380.055584405,817243.51441983,362807.130353403,213863.458835425
"65",2004-07-24,609209.883885997,814380.762555452,356426.197649241,205170.878669455
"66",2004-07-25,644324.586934163,811388.425417246,355194.989105744,167063.838483083
"67",2004-07-26,658045.240701838,808377.423409522,382386.203774231,150332.182707683
"68",2004-07-27,699190.579598387,805498.424398288,410559.366948495,106307.844799901
"69",2004-07-28,692764.725251258,802432.217403361,395536.300401993,109667.492152103
"70",2004-07-29,502641.710728802,799176.258579397,379770.084816683,296534.547850594
"71",2004-07-30,537268.688989108,795760.676252359,396511.240556431,258491.987263251
"72",2004-07-31,65144.6603590822,792299.629687555,416227.922747603,727154.969328473
"73",2004-08-01,660871.878002245,788498.194021969,430497.396702176,127626.316019725
"74",2004-08-02,705518.366351892,784781.242837332,467335.883015473,79262.8764854396
"75",2004-08-03,284043.951161822,781225.161302224,469174.962181377,497181.210140403
"76",2004-08-04,681484.704952884,777571.648742995,435870.869738434,96086.9437901109
"77",2004-08-05,684419.047838412,773451.994223286,389017.200724415,89032.9463848732
"78",2004-08-06,689693.954419974,769773.944967301,341119.751077721,80079.9905473269
"79",2004-08-07,689182.823230014,767102.94239157,286433.109201713,77920.1191615552
"80",2004-08-08,678579.083958468,765505.167140231,241616.678209571,86926.0831817632
"81",2004-08-09,106434.820929201,764952.236062421,204742.762146541,658517.41513322
"82",2004-08-10,286157.351351915,764953.360855354,169848.020147407,478796.009503438
"83",2004-08-11,380714.603240204,765538.76901798,126167.546993702,384824.165777776
"84",2004-08-12,257297.729557057,766485.721774717,82834.1045061725,509187.992217661
"85",2004-08-13,511918.326278811,767839.520544685,65346.1469630249,255921.194265874
"86",2004-08-14,524382.847051523,769218.621305877,58003.9797113508,244835.774254354
"87",2004-08-15,554584.055099148,771340.95825979,39080.2813647843,216756.903160642
"88",2004-08-16,457319.580779417,774035.519094278,17149.5040601419,316715.938314862
"89",2004-08-17,576273.433358049,776312.896283465,-10889.9679028397,200039.462925416
"90",2004-08-18,559244.766514215,778886.876272011,-15787.9380886397,219642.109757796
"91",2004-08-19,512631.599090451,781652.929756951,-22521.5193704504,269021.330666501
"92",2004-08-20,543208.022625086,783665.438305643,-73365.3739519282,240457.415680557
"93",2004-08-21,549644.531049222,786647.629662541,-108674.159446603,237003.098613319
"94",2004-08-22,539798.939162722,790333.378479833,-156096.267790413,250534.439317111
"95",2004-08-23,505500.864967212,795439.762033993,-183130.850538303,289938.897066782
"96",2004-08-24,534327.593265713,801304.977380872,-226270.431391741,266977.384115159
"97",2004-08-25,470865.742149593,808632.56864893,-245700.639906709,337766.826499337
"98",2004-08-26,585770.690333772,816984.073812551,-285948.104818375,231213.383478779
"99",2004-08-27,565603.966067349,827045.723317832,-307058.550531698,261441.757250483
"100",2004-08-28,590871.085856487,838015.59143145,-356739.289008869,247144.505574963
"101",2004-08-29,572754.537200792,850331.173475723,-389671.212029321,277576.636274931
"102",2004-08-30,554461.408126716,863073.024434295,-441899.632633727,308611.616307579
"103",2004-08-31,594376.91358155,877276.231361068,-466930.69712433,282899.317779518
"104",2004-09-01,591292.781022182,892339.741778261,-514213.107437456,301046.960756079
"105",2004-09-02,608605.62976542,908789.666793499,-535721.045611182,300184.03702808
"106",2004-09-03,651612.824244446,926245.2155178,-536942.388522532,274632.391273354
"107",2004-09-04,686462.782654785,944680.31676254,-501659.155621358,258217.534107754
"108",2004-09-05,694287.594580687,962452.89178213,-453804.209375415,268165.297201443
"109",2004-09-06,122491.303510832,978304.291647939,-426404.933735769,855812.988137107
"110",2004-09-07,627349.150198553,992493.882606978,-392993.25718316,365144.732408426
"111",2004-09-08,594553.664726153,1004182.01931478,-349351.03241944,409628.354588629
"112",2004-09-09,603075.375087901,1013699.74901046,-323373.151236434,410624.373922563
"113",2004-09-10,616446.449039444,1022347.36955848,-288580.62307777,405900.920519039
"114",2004-09-11,621206.747855401,1029384.67474794,-262213.813877041,408177.926892542
"115",2004-09-12,629253.933287589,1035490.2089803,-204708.272017092,406236.275692714
"116",2004-09-13,617353.804690911,1040291.58616981,-155720.64114395,422937.781478898
"117",2004-09-14,604859.469329042,1043564.94726981,-123761.247507058,438705.477940769
"118",2004-09-15,-48530.9931832701,1045918.07966568,-71972.1325682722,1094449.07284895
"119",2004-09-16,-219891.021651441,1046726.23667663,-60451.7255448338,1266617.25832807
"120",2004-09-17,536886.409537059,1046485.67998128,-26611.5465453634,509599.270444224
"121",2004-09-18,551156.284319026,1044856.59366022,5128.88153731388,493700.309341195
"122",2004-09-19,554068.111213431,1042086.54816749,30397.9046721394,488018.436954056
"123",2004-09-20,555957.691211429,1038661.39392648,54561.3170149325,482703.702715052
"124",2004-09-21,574344.635568103,1034065.51957591,74335.6155112408,459720.884007808
"125",2004-09-22,591741.103841868,1028916.98973231,95158.7739740315,437175.885890438
"126",2004-09-23,597386.547885315,1023702.26732079,86894.7244435168,426315.719435477
"127",2004-09-24,415288.691642685,1018993.95987813,51560.4309503233,603705.268235445
"128",2004-09-25,564758.35990634,1014969.82240237,19785.8281050792,450211.462496032
"129",2004-09-26,577153.923236119,1011638.01827205,-12516.8231658925,434484.095035933
"130",2004-09-27,567357.46018043,1009188.71799464,-24996.8205885253,441831.257814209
"131",2004-09-28,561231.020443235,1006925.70650821,-64106.8084584502,445694.686064972
"132",2004-09-29,553387.102874037,1005247.91149464,-89760.4847506389,451860.808620602
"133",2004-09-30,555565.982953329,1004223.75433067,-107015.025039212,448657.771377339
"134",2004-10-01,525656.413285768,1003279.59064863,-110534.257293816,477623.177362863
"135",2004-10-02,-215987.427816347,1002223.21771012,-99998.497385528,1218210.64552647
"136",2004-10-03,468891.660068815,1000338.11448897,-105525.293547711,531446.454420154
"137",2004-10-04,458572.528286193,997673.916262091,-115485.628798121,539101.387975897
"138",2004-10-05,448517.633677064,994236.724196812,-118340.185370031,545719.090519748
"139",2004-10-06,450712.145970921,990165.940194015,-109119.614880153,539453.794223095
"140",2004-10-07,451283.260108118,985686.696678334,-95408.3337559572,534403.436570216
"141",2004-10-08,342478.280515905,980833.985403726,-62584.6209851079,638355.704887821
"142",2004-10-09,435772.761119941,975162.758592184,-51672.7231453456,539389.997472243
"143",2004-10-10,439597.447650031,969102.430735087,-36423.9404228614,529504.983085057
"144",2004-10-11,443051.154234968,962751.944012486,-18581.5928283939,519700.789777518
"145",2004-10-12,429571.398270763,956083.578140894,-9198.3581704244,526512.179870131
"146",2004-10-13,421164.774107545,948993.038735773,-4524.22356068148,527828.264628228
"147",2004-10-14,412459.083327379,941755.937847072,-44.0855681153625,529296.854519693
"148",2004-10-15,396691.735164966,934374.828650993,-16320.7138462943,537683.093486027
"149",2004-10-16,290628.975760718,927259.130414412,-22330.8654590188,636630.154653694
"150",2004-10-17,386165.793259589,920320.76501412,-46383.8190318504,534154.971754532
"151",2004-10-18,379614.404803417,913922.0816055,-53039.1842685369,534307.676802083
"152",2004-10-19,374558.689810844,907684.560906218,-74234.253206026,533125.871095375
"153",2004-10-20,368293.754847509,901975.089570038,-82645.9280069587,533681.334722529
"154",2004-10-21,359403.974450147,896444.342079958,-97598.8766031217,537040.367629811
"155",2004-10-22,349071.071516399,891397.508598414,-101563.044339247,542326.437082015
"156",2004-10-23,-382407.094072888,886516.617884332,-89916.8129667478,1268923.71195722
"157",2004-10-24,76050.5807278489,882155.847883977,-86441.7620028265,806105.267156129
"158",2004-10-25,283081.025494016,877910.530471342,-104258.782005531,594829.504977327
"159",2004-10-26,282591.314386305,874162.285326551,-115571.325479111,591570.970940246
"160",2004-10-27,254611.462372525,870633.485004863,-136047.003511397,616022.022632338
"161",2004-10-28,267780.624642807,867738.485934061,-135890.750846632,599957.861291255
"162",2004-10-29,-562097.775408012,865129.341560734,-114686.393992563,1427227.11696875
"163",2004-10-30,-525746.689457475,862738.662954814,-65698.1454896583,1388485.35241229
"164",2004-10-31,-166627.211578097,860027.767970456,-45445.9361706244,1026654.97954855
"165",2004-11-01,192675.192325558,857029.253499343,-34439.3290390404,664354.061173785
"166",2004-11-02,192189.840437261,853744.846766755,-22480.3277167925,661555.006329494
"167",2004-11-03,191687.247322435,850144.644196724,-11560.1960286372,658457.396874288
"168",2004-11-04,191761.002435229,846269.540197785,-12326.8721582377,654508.537762555
"169",2004-11-05,200198.713106261,842489.32735452,-9346.67891411838,642290.614248259
"170",2004-11-06,199649.167901123,838399.93866057,1740.38946642861,638750.770759447
"171",2004-11-07,199649.721927658,834043.824988156,13996.9956940622,634394.103060498
"172",2004-11-08,208291.59055115,829394.117747862,15815.1380403571,621102.527196712
"173",2004-11-09,207680.996017193,824483.930773479,27190.358926434,616802.934756286
"174",2004-11-10,207593.186467385,819321.392600418,39675.7411897484,611728.206133033
"175",2004-11-11,205701.824668064,813882.272326479,53446.0058091023,608180.447658415
"176",2004-11-12,213897.936463784,808106.641157385,34730.5651595927,594208.704693601
"177",2004-11-13,213239.189269787,802710.414144725,37578.5687924048,589471.224874938
"178",2004-11-14,221904.587150415,797326.644421352,31295.9053285817,575422.057270937
"179",2004-11-15,212415.011243262,791950.746698182,31340.0965606797,579535.73545492
"180",2004-11-16,211758.206158096,786941.996778071,34266.7708872047,575183.790619976
"181",2004-11-17,195208.081865554,781935.366465092,37234.428240635,586727.284599538
"182",2004-11-18,210953.754859217,776930.582383737,40160.1698868843,565976.82752452
"183",2004-11-19,210284.585070532,771928.30600151,31549.1864389934,561643.720930978
"184",2004-11-20,-69383.2694092712,767266.480353205,53208.0228047192,836649.749762476
"185",2004-11-21,191589.668596844,762602.595858758,56392.4930968771,571012.927261915
"186",2004-11-22,190945.452001264,757932.006290071,48232.0792709515,566986.554288807
"187",2004-11-23,199329.692877297,753583.219896747,41768.9792054431,554253.52701945
"188",2004-11-24,199217.393837031,749214.035808319,44899.9980219143,549996.641971288
"189",2004-11-25,198562.84866414,744829.236673582,561003.225997474,546266.388009441
"190",2004-11-26,197370.86155031,730224.654689221,559811.238883643,532853.793138911
"191",2004-11-27,-147639.563251041,715915.206682209,577459.310082292,863554.76993325
"192",2004-11-28,-165335.844739961,701904.290802645,585694.155260039,867240.135542606
"193",2004-11-29,168443.391525566,688181.789477271,584708.611525566,519738.397951705
"194",2004-11-30,175920.497453764,674737.026059639,574294.090787097,498816.528605875
"195",2004-12-01,175312.7515176,661559.115641565,573148.072850933,486246.364123965
"196",2004-12-02,174113.316407118,648647.246756216,571948.637740452,474533.930349098
"197",2004-12-03,50392.759230708,635996.575843602,570750.060564041,585603.816612894
"198",2004-12-04,74005.5396183796,623601.819053526,578866.65161838,549596.279435146
"199",2004-12-05,162584.257126304,611463.003335706,577724.549126304,448878.746209402
"200",2004-12-06,63303.4330460394,599569.872365877,576525.625046039,536266.439319838
"201",2004-12-07,144468.901392002,587917.453583553,575447.309392002,443448.55219155
"202",2004-12-08,159683.235019302,576500.31260687,574261.063019302,416817.077587567
"203",2004-12-09,159119.724845289,565314.249971669,563918.002178622,406194.52512638
"204",2004-12-10,-112190.105349374,554348.270084052,571871.762650626,666538.375433426
"205",2004-12-11,99651.1038511454,543610.555880133,570907.707851145,443959.452028988
"206",2004-12-12,-98279.3075060711,533089.606229076,579210.405827262,631368.913735147
"207",2004-12-13,96851.2788516787,522788.459583376,578177.192185012,425937.180731697
"208",2004-12-14,96339.0158641167,512695.913950259,577077.40919745,416356.898086142
"209",2004-12-15,153025.02856896,502807.15758266,566477.928568959,349782.129013701
"210",2004-12-16,151839.89987422,493111.489838333,565292.79987422,341271.589964114
"211",2004-12-17,134874.871209559,483612.058509629,564165.887209559,348737.187300071
"212",2004-12-18,150104.27172107,474304.32938642,562994.70772107,324200.05766535
"213",2004-12-19,132239.305711617,465184.984957168,561530.321711617,332945.679245551
"214",2004-12-20,-32289.4066293419,456250.212391434,560364.249370658,488539.619020776
"215",2004-12-21,130630.196007343,447496.276028935,559358.748007343,316866.080021592
"216",2004-12-22,112476.244681462,438918.953353647,567599.518014796,326442.708672184
"217",2004-12-23,135760.571168902,430523.025401689,566443.764502235,294762.454232788
"218",2004-12-24,144174.390443139,422297.117267193,555939.898443139,278122.726824054
"219",2004-12-25,134968.761948988,414229.252966336,554773.769948988,279260.491017349
"220",2004-12-26,141849.516657948,406324.678994096,553615.024657948,264475.162336149
"221",2004-12-27,141306.92846707,398580.090419896,552509.97246707,257273.161952826
"222",2004-12-28,140147.748407147,390991.686739624,551350.792407147,250843.938332477
"223",2004-12-29,138991.08585347,383556.869297843,550194.12985347,244565.783444373
"224",2004-12-30,120258.098136677,376272.529570858,567440.150136677,256014.431434182
"225",2004-12-31,-313641.709430224,369152.15528363,575385.517236443,682793.864713854
"226",2005-01-01,110289.832047515,362183.60299469,574509.878714182,251893.770947175
"227",2005-01-02,-242910.068494271,355356.309404817,582715.891505729,598266.377899088
"228",2005-01-03,108923.743683586,348676.020961243,572507.886350252,239752.277277657
"229",2005-01-04,107781.526960162,342121.902064819,571365.669626829,234340.375104657
"230",2005-01-05,106642.240120529,335700.64093719,570226.382787196,229058.400816661
"231",2005-01-06,106746.932635389,329409.544434242,560133.348635389,222662.611798853
"232",2005-01-07,113657.113451968,323236.806102534,559004.029451967,209579.692650566
"233",2005-01-08,112525.683968748,317189.1310075,557872.599968748,204663.447038752
"234",2005-01-09,111397.21746478,311263.985295879,556744.13346478,199866.7678311
"235",2005-01-10,102905.117567811,305458.886451734,555679.821567811,202553.768883924
"236",2005-01-11,101787.244352688,299770.790544333,554561.948352688,197983.546191645
"237",2005-01-12,84271.7932284151,294197.938738734,553447.077228415,209926.145510319
"238",2005-01-13,67442.4162196328,288737.996123007,552406.568219633,221295.579903374
"239",2005-01-14,107194.148646588,283388.063379881,551317.640646588,176193.914733293
"240",2005-01-15,106082.953481786,278146.523357927,550206.445481786,172063.569876141
"241",2005-01-16,113927.572330132,273011.179958134,539910.605663466,159083.607628002
"242",2005-01-17,112822.168011261,267970.229240936,538805.201344594,155148.061229675
"243",2005-01-18,111719.837074213,263031.359142543,537702.870407547,151311.52206833
"244",2005-01-19,-183303.526465282,258192.502502745,536603.626868051,441496.028968028
"245",2005-01-20,3736.92507137521,253451.63402189,544718.893071375,249714.708950515
"246",2005-01-21,100786.085779182,248815.399890615,543686.153779182,148029.314111432
"247",2005-01-22,-252996.550082338,244273.098535246,550533.932584329,497269.648617584
"248",2005-01-23,89959.5696447794,239832.139408421,549728.288311446,149872.569763642
"249",2005-01-24,97392.2847231042,235480.56653469,539680.640723104,138088.281811586
"250",2005-01-25,54998.6178667793,231207.824877545,547568.496533446,176209.207010766
"251",2005-01-26,87446.8738668123,227031.07446341,546579.688533479,139584.200596598
"252",2005-01-27,94871.8674211866,222938.354558809,536548.511421187,128066.487137622
"253",2005-01-28,93803.7313147028,218919.113633848,535480.375314703,125115.382319145
"254",2005-01-29,92738.8190250088,214981.304846788,534415.463025009,122242.485821779
"255",2005-01-30,100827.853121142,211123.278335576,524460.806454476,110295.425214434
"256",2005-01-31,99767.4808402382,207333.224326248,523400.434173571,107565.74348601
"257",2005-02-01,98710.3176648087,203619.919938227,522343.270998142,104909.602273418
"258",2005-02-02,98302.6409481932,199981.810970872,521348.074281526,101679.170022679
"259",2005-02-03,97251.5525355799,196416.787176527,520296.985868913,99165.2346409467
"260",2005-02-04,96203.6892033439,192923.956080622,519249.122536677,96720.266877278
"261",2005-02-05,78918.9553492737,189501.85576144,536144.05801594,110582.900412166
"262",2005-02-06,-85481.7810544682,186167.978497428,535105.961612198,271649.759551896
"263",2005-02-07,-266181.369597741,182901.681865036,534169.593068926,449083.051462777
"264",2005-02-08,76119.1575786746,179701.595945276,533344.260245341,103582.438366601
"265",2005-02-09,75789.7427012611,176566.378588624,532378.941367928,100776.635887362
"266",2005-02-10,74763.7339832956,173494.078948111,531352.932649962,98730.3449648154
"267",2005-02-11,40939.8658844635,170484.057530157,530330.22455113,129544.191645694
"268",2005-02-12,73440.7107324765,167535.05190028,529394.005399143,94094.3411678037
"269",2005-02-13,63477.330188147,164645.189310658,537384.950188147,101167.859122511
"270",2005-02-14,-239864.469415311,161824.226463636,545302.481251356,401688.695878947
"271",2005-02-15,53236.3718652301,159070.470029529,544479.202531897,105834.098164299
"272",2005-02-16,52988.8722405379,156372.59243631,543546.550907205,103383.720195772
"273",2005-02-17,43605.9570585793,153728.774646345,551474.654391913,110122.817587766
"274",2005-02-18,42613.8040452374,151148.656971275,550482.501378571,108534.852926038
"275",2005-02-19,50767.3496131444,148620.921272491,540639.876279811,97853.5716593463
"276",2005-02-20,-40266.8161395589,146133.714158948,548573.857193774,186400.530298506
"277",2005-02-21,-90703.3905029667,143707.083315572,556882.1561637,234410.473818538
"278",2005-02-22,31727.3630063825,141340.211380594,556056.529673049,109612.848374212
"279",2005-02-23,30753.8977970099,139020.682933975,555083.064463677,108266.785136965
"280",2005-02-24,21441.1050793475,136748.270695061,563032.906412681,115307.165615714
"281",2005-02-25,-28402.5442947818,134532.196338415,562069.417038552,162934.740633197
"282",2005-02-26,20383.0088168504,132361.159580481,561216.218150184,111978.150763631
"283",2005-02-27,-37774.8732438001,130233.486523645,569176.9387562,168008.359767445
"284",2005-02-28,-128993.728820019,128159.276156345,577493.504513314,257153.004976364
"285",2005-03-01,-14735.8538389456,126137.850522797,585635.810161054,140873.704361742
"286",2005-03-02,-7627.92406488571,124166.980878464,584704.239935114,131794.90494335
"287",2005-03-03,-8561.47035856859,122236.227158589,583770.693641431,130797.697517158
"288",2005-03-04,-9486.74561160256,120344.772826471,582013.386388397,129831.518438074
"289",2005-03-05,-100364.905420809,118490.985933549,590006.605245858,218855.891354358
"290",2005-03-06,-27818.5480226801,116685.226121608,598061.701310653,144503.774144288
"291",2005-03-07,-94008.4213228008,114926.553044611,597152.568010532,208934.974367412
"292",2005-03-08,-45202.3237382321,113203.712999544,605615.942928434,158406.036737776
"293",2005-03-09,-29513.113783251,111525.788810654,595486.719550082,141038.902593905
"294",2005-03-10,-137038.522591881,109871.359052319,603822.144074786,246909.8816442
"295",2005-03-11,-71586.4715187148,108261.367271231,603087.983147952,179847.838789946
"296",2005-03-12,-80714.7580715965,106683.290846891,601999.19659507,187398.048918487
"297",2005-03-13,-40731.5242993536,105137.384634028,601141.770367313,145868.908933382
"298",2005-03-14,-32128.0429415838,103622.992819978,591110.958391749,135751.035761562
"299",2005-03-15,-41215.2457575534,102127.822003456,581306.852909113,143343.067761009
"300",2005-03-16,-25689.1496282193,100652.724990132,580432.369038447,126341.874618351
"301",2005-03-17,-124653.126096869,99207.6679341867,579550.292569797,223860.794031056
"302",2005-03-18,-26443.7320386876,97792.0390798985,578821.562627979,124235.771118586
"303",2005-03-19,-198855.526902028,96404.3829057866,586865.698431305,295259.909807815
"304",2005-03-20,-28081.0288882732,95055.4111293204,577184.265778393,123136.440017594
"305",2005-03-21,-28009.3330103079,93723.48565377,576399.737656359,121732.818664078
"306",2005-03-22,-28876.8786494714,92417.8282614053,575532.192017195,121294.706910877
"307",2005-03-23,-21594.0709807011,91138.760233716,565745.901019299,112732.831214417
"308",2005-03-24,-21544.3119932973,89875.2848640099,564963.628006703,111419.596857307
"309",2005-03-25,-14285.2139522088,88636.6947808643,555177.819381125,102921.908733073
"310",2005-03-26,-15149.0710891966,87412.8586766435,554313.962244137,102561.92976584
"311",2005-03-27,-16009.7898899439,86213.920444428,553453.243443389,102223.710334372
"312",2005-03-28,-15978.7561857684,85039.3735588519,552676.437147565,101018.12974462
"313",2005-03-29,-8446.22695614293,83887.9139593639,542580.369043857,92334.1409155068
"314",2005-03-30,-9302.2640506149,82749.0238945877,541724.331949385,92051.2879452026
"315",2005-03-31,-393294.879224953,81633.2913934111,559114.936775047,474928.170618364
"316",2005-04-01,-34407.64923617,80560.7983097098,567432.749430497,114968.44754588
"317",2005-04-02,-35242.7244327239,79520.6268636124,566597.674233943,114763.351296336
"318",2005-04-03,-35132.8716915315,78501.6382316796,565851.302975135,113634.509923211
"319",2005-04-04,-35962.3756531493,77502.5448075489,565021.799013517,113464.920460698
"320",2005-04-05,-44834.0340712676,76523.7976546178,573122.471262066,121357.831725885
"321",2005-04-06,-340698.353358485,75575.4914911796,589654.087974848,416273.844849665
"322",2005-04-07,-218242.766350918,74667.9204497271,597245.089649082,292910.686800645
"323",2005-04-08,-65783.4467789978,73788.4345769269,585794.210554335,139571.881355925
"324",2005-04-09,-60253.7196566828,72916.3827151555,591323.93767665,133170.102371838
"325",2005-04-10,-53798.911880035,72062.1172382149,596849.081453298,125861.02911825
"326",2005-04-11,-65330.5914508186,71224.345710693,602241.348549181,136554.937161512
"327",2005-04-12,-44569.5371885617,70414.176678741,571626.136144771,114983.713867303
"328",2005-04-13,-47260.5785537747,69588.5934468695,568054.678779558,116849.172000644
"329",2005-04-14,-50668.7113983195,68778.9510892624,564646.545935014,119447.662487582
"330",2005-04-15,-45476.1894317813,67985.8052259904,552939.313234885,113461.994657772
"331",2005-04-16,-47383.7329781858,67198.2952652421,-84394.7561662573,114582.028243428
"332",2005-04-17,-309369.451615805,81165.6921763654,-89170.7578708988,390535.14379217
"333",2005-04-18,-24804.4425745613,96007.8133209283,-102059.91079172,120812.25589549
"334",2005-04-19,-11774.0207899145,112104.57202621,-123864.08507942,123878.592816125
"335",2005-04-20,-198912.869434909,128983.067954807,-126886.316938483,327895.937389716
"336",2005-04-21,-14084.0566553186,146288.459872588,-157084.091010769,160372.516527906
"337",2005-04-22,-4881.61543400621,164159.273825656,-171355.033260768,169040.889259663
"338",2005-04-23,7703.20061732782,182435.839219883,-200772.05492521,174732.638602556
"339",2005-04-24,23671.3641424618,200641.395809392,-218049.701668186,176970.03166693
"340",2005-04-25,24462.5455680181,218451.592540425,-227221.55440997,193989.046972407
"341",2005-04-26,25036.0143520911,236277.556569454,-235382.744156816,211241.542217363
"342",2005-04-27,-111671.475569485,254077.794200338,-242607.183324026,365749.269769824
"343",2005-04-28,-11232.212706983,271839.433826126,-235961.841259705,283071.646533109
"344",2005-04-29,39157.4951129768,289065.292202138,-250432.025834666,249907.797089161
"345",2005-04-30,42527.0805655997,306195.385758894,-254748.120982083,263668.305193294
"346",2005-05-01,52708.9056844396,323220.730391764,-267943.161074574,270511.824707325
"347",2005-05-02,-2310.82156730571,340103.329356844,-245834.858648676,342414.15092415
"348",2005-05-03,57206.3784528567,356235.60493826,-256920.552531573,299029.226485403
"349",2005-05-04,71287.3011444187,372174.16891625,-244828.78536676,300886.867771832
"350",2005-05-05,85244.9845705279,387136.08110001,-257627.856405423,301891.096529483
"351",2005-05-06,98468.0088001246,402093.644532557,-244967.441209562,303625.635732432
"352",2005-05-07,114858.602415752,416622.039213563,-248327.124306655,301763.436797812
"353",2005-05-08,35746.3676559059,431394.927358311,-234124.88896886,395648.559702405
