YEAR,DATE,MONTH,DAYS,ID,JULIAN,HOUR,RAIN,PYRANOMETER,LAKE QUANTUM,QUANTUM,AIR TEMP 1M,AIR TEMP 5M,RH 1M,RH 5M,BAROMETER,WIND SP 1M,AIR TC 1M,AIR TC 5M,WIND SP 5M,WIND MAG 5M,WIND DIR 5M,WIND STD 5M,VAPOR PRESS 5M,PYR J CM2 HR,WIND SECTOR,DATE Stowaway,Stowaway 1M,Comments
2002,12-Feb-2002,2,43.29,124,43,0700,0,-0.002,#N/A,-3.899,-33.6,-33.7,70,72,686,1.9,-34,-34,1.9,1.9,7,7.2,0,0,N, 1202/12/02 7r:00.,-34.63,
2002,12-Feb-2002,2,43.33,124,43,0800,0,-0.002,#N/A,-4.001,-33.4,-33.5,71,72,686,2.2,-34,-34,2.1,2.0,6,9.5,0,0,N, 1202/12/02 8r:00.,-34.63,
2002,12-Feb-2002,2,43.38,124,43,0900,0,-0.002,#N/A,-3.831,-33.2,-33.2,71,73,686,1.8,-34,-34,1.7,1.6,358,12.6,0,0,N, 1202/12/02 9r:00.,-34.63,
2002,12-Feb-2002,2,43.42,124,43,1000,0,-0.001,#N/A,-0.976,-33.1,-33.2,71,72,686,1.4,-34,-34,1.2,1.2,354,11.6,0,0,N, 1202/12/02 10r:00.,-34.63,
2002,12-Feb-2002,2,43.46,124,43,1100,0,0.002,#N/A,9.34,-32.6,-32.7,71,73,685,1.6,-33,-33,1.5,1.4,7,13.1,0,1,N, 1202/12/02 11r:00.,-33.43,
2002,12-Feb-2002,2,43.50,124,43,1200,0,0.007,#N/A,22.84,-32.0,-32.2,71,73,685,2.0,-33,-33,1.8,1.8,1,8.5,0,3,N, 1202/12/02 12r:00.,-33.43,
2002,12-Feb-2002,2,43.54,124,43,1300,0,0.01,#N/A,34.16,-32.4,-32.5,71,73,685,1.9,-33,-33,1.8,1.8,359,9.1,0,4,N, 1202/12/02 13r:00.,-33.43,
2002,12-Feb-2002,2,43.58,124,43,1400,0,0.011,#N/A,35.53,-32.1,-32.2,71,73,685,1.2,-33,-33,1.1,1.1,3,15.1,0,5,N, 1202/12/02 14r:00.,-33.43,
2002,12-Feb-2002,2,43.63,124,43,1500,0,0.006,#N/A,23.74,-32.0,-32.1,71,73,685,1.2,-33,-33,1.1,1.0,9,16.6,0,3,N, 1202/12/02 15r:00.,-33.43,
2002,12-Feb-2002,2,43.67,124,43,1600,0,0.005,#N/A,18.17,-32.1,-32.2,71,73,685,1.7,-33,-33,1.5,1.5,350,9.0,0,3,N, 1202/12/02 16r:00.,-33.43,
2002,12-Feb-2002,2,43.71,124,43,1700,0,0,#N/A,1.742,-32.1,-32.1,71,73,685,1.1,-33,-33,1.0,0.9,357,13.5,0,1,N, 1202/12/02 17r:00.,-33.43,
2002,12-Feb-2002,2,43.75,124,43,1800,0,-0.002,#N/A,-3.491,-32.2,-32.2,73,74,685,1.2,-33,-33,1.0,1.0,335,15.9,0,0,NW, 1202/12/02 18r:00.,-33.43,
2002,12-Feb-2002,2,43.79,124,43,1900,0,-0.002,#N/A,-4.06,-31.9,-31.9,73,74,685,0.9,-32,-33,0.8,0.8,345,17.9,0,0,N, 1202/12/02 19r:00.,-33.43,
2002,12-Feb-2002,2,43.83,124,43,2000,0,-0.002,#N/A,-4.054,-31.7,-31.7,73,74,685,1.7,-32,-32,1.5,1.5,339,11.8,0,0,N, 1202/12/02 20r:00.,-32.28,
2002,12-Feb-2002,2,43.88,124,43,2100,0,-0.002,#N/A,-4.047,-32.1,-32.3,72,73,685,2.4,-33,-33,2.4,2.3,344,9.3,0,0,N, 1202/12/02 21r:00.,-33.43,
2002,12-Feb-2002,2,43.92,124,43,2200,0,-0.002,#N/A,-4.02,-32.3,-32.4,72,73,685,1.5,-33,-33,1.4,1.4,0,12.5,0,0,N, 1202/12/02 22r:00.,-33.43,
2002,12-Feb-2002,2,43.96,124,43,2300,0,-0.002,#N/A,-4.033,-32.1,-32.1,71,73,685,1.2,-33,-33,1.1,1.1,343,14.3,0,0,N, 1202/12/02 23r:00.,-33.43,
2002,12-Feb-2002,2,44.00,124,43,2400,0,-0.002,#N/A,-4.006,-32.5,-32.5,71,73,685,1.8,-33,-33,1.7,1.7,342,9.8,0,0,N, 1302/13/02 0r:00.,-33.43,
2002,13-Feb-2002,2,44.04,124,44,0100,0,-0.002,#N/A,-3.986,-32.6,-32.6,72,73,685,1.4,-33,-33,1.3,1.2,344,20.2,0,0,N, 1302/13/02 1r:00.,-33.43,
2002,13-Feb-2002,2,44.08,124,44,0200,0,-0.002,#N/A,-4.061,-32.2,-32.1,72,73,685,0.9,-33,-33,0.8,0.7,345,34.5,0,0,N, 1302/13/02 2r:00.,-33.43,
2002,13-Feb-2002,2,44.13,124,44,0300,0,-0.002,#N/A,-4.06,-31.8,-31.7,72,74,684,0.5,-32,-32,0.6,0.2,299,62.8,0,0,NW, 1302/13/02 3r:00.,-32.28,
2002,13-Feb-2002,2,44.17,124,44,0400,0,-0.002,#N/A,-4.067,-31.3,-31.2,72,74,684,0.5,-32,-32,0.6,0.5,347,25.8,0,0,N, 1302/13/02 4r:00.,-32.28,
2002,13-Feb-2002,2,44.21,124,44,0500,0,-0.002,#N/A,-4.067,-30.9,-30.8,72,74,683,0.7,-31,-32,0.7,0.6,351,30.4,0,0,N, 1302/13/02 5r:00.,-32.28,
2002,13-Feb-2002,2,44.25,124,44,0600,0,-0.002,#N/A,-4.033,-30.9,-30.9,73,75,683,1.5,-31,-32,1.4,1.3,334,12.9,0,0,NW, 1302/13/02 6r:00.,-32.28,
2002,13-Feb-2002,2,44.29,124,44,0700,0,-0.002,#N/A,-4.012,-30.8,-31.0,73,75,683,2.6,-31,-32,2.6,2.6,0,11.0,0,0,N, 1302/13/02 7r:00.,-32.28,
2002,13-Feb-2002,2,44.33,124,44,0800,0,-0.002,#N/A,-4.032,-31.0,-31.0,73,75,683,2.3,-32,-32,2.2,2.2,354,12.1,0,0,N, 1302/13/02 8r:00.,-32.28,
2002,13-Feb-2002,2,44.38,124,44,0900,0,-0.002,#N/A,-3.748,-32.7,-32.3,71,74,682,1.0,-33,-33,1.2,0.8,310,45.3,0,0,NW, 1302/13/02 9r:00.,-34.63,
2002,13-Feb-2002,2,44.42,124,44,1000,0,0,#N/A,0.509,-35.3,-34.1,67,70,682,1.0,-36,-35,1.1,1.0,156,18.9,0,1,SE, 1302/13/02 10r:00.,-37.21,
2002,13-Feb-2002,2,44.46,124,44,1100,0,0.011,#N/A,32.38,-36.4,-35.4,66,70,682,1.2,-37,-36,1.4,1.4,156,9.4,0,5,SE, 1302/13/02 11r:00.,-37.21,
2002,13-Feb-2002,2,44.50,124,44,1200,0,0.01,#N/A,44.1,-36.3,-35.2,65,68,682,0.9,-37,-36,1.1,1.1,159,11.1,0,4,S, 1302/13/02 12r:00.,-37.21,
2002,13-Feb-2002,2,44.54,124,44,1300,0,0.01,#N/A,46.42,-35.9,-35.2,66,69,682,1.1,-36,-36,1.2,1.2,169,12.4,0,4,S, 1302/13/02 13r:00.,-37.21,
2002,13-Feb-2002,2,44.58,124,44,1400,0,0.008,#N/A,33.77,-36.1,-35.1,66,68,682,0.7,-36,-36,0.8,0.7,156,38.8,0,4,SE, 1302/13/02 14r:00.,-37.21,
2002,13-Feb-2002,2,44.63,124,44,1500,0,0.009,#N/A,29.31,-35.1,-34.6,67,69,681,0.5,-35,-35,0.5,0.3,131,52.2,0,4,SE, 1302/13/02 15r:00.,-35.89,
2002,13-Feb-2002,2,44.67,124,44,1600,0,0.005,#N/A,18.51,-33.7,-33.2,68,71,681,0.4,-34,-34,0.5,0.2,80,63.2,0,3,E, 1302/13/02 16r:00.,-34.63,
2002,13-Feb-2002,2,44.71,124,44,1700,0,0,#N/A,3.154,-32.5,-32.0,70,72,681,0.4,-33,-33,0.4,0.4,95,34.1,0,1,Calm, 1302/13/02 17r:00.,-33.43,
2002,13-Feb-2002,2,44.75,124,44,1800,0,-0.002,#N/A,-3.357,-32.8,-32.7,70,72,681,0.5,-33,-33,0.5,0.5,27,18.0,0,0,NE, 1302/13/02 18r:00.,-34.63,
2002,13-Feb-2002,2,44.79,124,44,1900,0,-0.002,#N/A,-4.048,-32.5,-32.5,72,73,680,1.0,-33,-33,0.9,0.9,348,17.8,0,0,N, 1302/13/02 19r:00.,-33.43,
2002,13-Feb-2002,2,44.83,124,44,2000,0,-0.002,#N/A,-4.068,-32.4,-32.2,72,74,680,0.6,-33,-33,0.7,0.6,328,23.8,0,0,NW, 1302/13/02 20r:00.,-33.43,
2002,13-Feb-2002,2,44.88,124,44,2100,0,-0.002,#N/A,-4.068,-32.1,-32.0,72,73,680,0.6,-33,-33,0.7,0.6,346,19.3,0,0,N, 1302/13/02 21r:00.,-33.43,
2002,13-Feb-2002,2,44.92,124,44,2200,0,-0.002,#N/A,-4.054,-32.2,-32.1,71,73,680,0.7,-33,-33,0.7,0.7,353,15.5,0,0,N, 1302/13/02 22r:00.,-33.43,
2002,13-Feb-2002,2,44.96,124,44,2300,0,-0.002,#N/A,-4.041,-32.4,-32.3,71,73,680,0.8,-33,-33,0.8,0.7,349,22.2,0,0,N, 1302/13/02 23r:00.,-33.43,
2002,13-Feb-2002,2,45.00,124,44,2400,0,-0.002,#N/A,-4.068,-32.1,-32.1,71,73,680,1.2,-33,-33,1.1,1.1,346,13.6,0,0,N, 1402/14/02 0r:00.,-33.43,
2002,14-Feb-2002,2,45.04,124,45,0100,0,-0.002,#N/A,-4.034,-32.3,-32.1,71,73,680,0.7,-33,-33,0.7,0.7,337,18.9,0,0,NW, 1402/14/02 1r:00.,-33.43,
2002,14-Feb-2002,2,45.08,124,45,0200,0,-0.002,#N/A,-3.878,-32.8,-32.5,70,72,681,0.6,-33,-33,0.6,0.5,9,35.4,0,0,N, 1402/14/02 2r:00.,-34.63,
2002,14-Feb-2002,2,45.13,124,45,0300,0,-0.002,#N/A,-3.662,-36.0,-34.9,66,69,681,1.0,-37,-36,1.1,1.0,153,22.8,0,0,SE, 1402/14/02 3r:00.,-37.21,
2002,14-Feb-2002,2,45.17,124,45,0400,0,-0.002,#N/A,-3.663,-38.1,-37.3,65,67,681,1.4,-39,-38,1.6,1.5,163,9.3,0,0,S, 1402/14/02 4r:00.,-37.21,
2002,14-Feb-2002,2,45.21,124,45,0500,0,-0.002,#N/A,-3.664,-38.5,-37.8,65,67,681,1.6,-39,-38,1.7,1.7,169,9.8,0,0,S, 1402/14/02 5r:00.,-37.21,
2002,14-Feb-2002,2,45.25,124,45,0600,0,-0.002,#N/A,-3.664,-38.3,-37.9,65,67,681,1.6,-38,-38,1.8,1.7,170,10.5,0,0,S, 1402/14/02 6r:00.,-37.21,
2002,14-Feb-2002,2,45.29,124,45,0700,0,-0.002,#N/A,-3.664,-37.7,-37.2,66,68,681,1.2,-38,-37,1.4,1.4,178,7.3,0,0,S, 1402/14/02 7r:00.,-37.21,
2002,14-Feb-2002,2,45.33,124,45,0800,0,-0.002,#N/A,-3.664,-37.0,-36.5,66,68,681,0.7,-37,-37,0.8,0.7,167,35.0,0,0,S, 1402/14/02 8r:00.,-37.21,
2002,14-Feb-2002,2,45.38,124,45,0900,0,-0.002,#N/A,-3.603,-36.2,-35.8,67,69,681,0.5,-36,-36,0.5,0.2,128,62.9,0,0,SE, 1402/14/02 9r:00.,-37.21,
2002,14-Feb-2002,2,45.42,124,45,1000,0,0,#N/A,0.197,-35.4,-35.1,67,69,681,0.4,-36,-36,0.4,0.2,136,56.7,0,1,Calm, 1402/14/02 10r:00.,-37.21,
2002,14-Feb-2002,2,45.46,124,45,1100,0,0.003,#N/A,11.46,-33.7,-33.4,70,71,681,0.4,-34,-34,0.5,0.2,71,59.5,0,2,E, 1402/14/02 11r:00.,-34.63,
2002,14-Feb-2002,2,45.50,124,45,1200,0,0.008,#N/A,26.01,-31.4,-31.2,71,73,682,0.5,-32,-32,0.5,0.4,39,40.6,0,4,NE, 1402/14/02 12r:00.,-32.28,
2002,14-Feb-2002,2,45.54,124,45,1300,0,0.014,#N/A,42.53,-30.3,-30.0,70,73,682,0.6,-31,-31,0.7,0.7,349,16.8,0,6,N, 1402/14/02 13r:00.,-31.18,
2002,14-Feb-2002,2,45.58,124,45,1400,0,0.021,#N/A,66.69,-30.4,-30.3,70,73,682,1.0,-31,-31,1.0,1.0,349,12.5,0,8,N, 1402/14/02 14r:00.,-31.18,
2002,14-Feb-2002,2,45.63,124,45,1500,0.254,0.015,#N/A,56.67,-28.6,-28.2,69,73,682,0.5,-29,-29,0.5,0.3,40,47.5,0,6,NE, 1402/14/02 15r:00.,-29.1,
2002,14-Feb-2002,2,45.67,124,45,1600,0,0.004,#N/A,16.46,-30.4,-28.8,68,72,682,0.4,-31,-30,0.4,0.3,129,48.5,0,2,Calm, 1402/14/02 16r:00.,-32.28,
2002,14-Feb-2002,2,45.71,124,45,1700,0,0,#N/A,2.955,-30.4,-29.9,71,73,683,0.5,-31,-31,0.5,0.3,357,54.4,0,1,N, 1402/14/02 17r:00.,-31.18,
2002,14-Feb-2002,2,45.75,124,45,1800,0,-0.002,#N/A,-3.314,-30.1,-30.0,72,74,683,0.6,-31,-31,0.7,0.6,15,19.7,0,0,N, 1402/14/02 18r:00.,-31.18,
2002,14-Feb-2002,2,45.79,124,45,1900,0,-0.002,#N/A,-3.896,-29.7,-29.6,72,75,683,0.7,-30,-30,0.8,0.7,352,22.3,0,0,N, 1402/14/02 19r:00.,-31.18,
2002,14-Feb-2002,2,45.83,124,45,2000,0,-0.002,#N/A,-3.849,-29.6,-29.6,73,75,683,1.1,-30,-30,1.0,1.0,337,11.8,0,0,NW, 1402/14/02 20r:00.,-30.13,
2002,14-Feb-2002,2,45.88,124,45,2100,0,-0.002,#N/A,-3.808,-29.2,-29.2,72,75,684,0.4,-30,-30,0.6,0.2,217,62.8,0,0,SW, 1402/14/02 21r:00.,-30.13,
2002,14-Feb-2002,2,45.92,124,45,2200,0,-0.002,#N/A,-3.808,-28.7,-28.7,73,76,684,0.8,-29,-29,0.9,0.1,323,74.6,0,0,NW, 1402/14/02 22r:00.,-30.13,
2002,14-Feb-2002,2,45.96,124,45,2300,0,-0.002,#N/A,-3.855,-29.6,-29.6,74,76,684,1.7,-30,-30,1.6,1.6,344,6.5,0,0,N, 1402/14/02 23r:00.,-31.18,
2002,14-Feb-2002,2,46.00,124,45,2400,0,-0.002,#N/A,-3.971,-30.0,-29.9,74,76,684,0.9,-30,-31,1.0,0.8,318,31.4,0,0,NW, 1502/15/02 0r:00.,-31.18,
2002,15-Feb-2002,2,46.04,124,46,0100,0,-0.002,#N/A,-3.984,-30.1,-29.9,74,75,685,0.7,-31,-31,0.8,0.7,161,34.8,0,0,S, 1502/15/02 1r:00.,-31.18,
2002,15-Feb-2002,2,46.08,124,46,0200,0,-0.002,#N/A,-3.957,-29.6,-29.5,74,76,685,0.6,-30,-30,0.7,0.5,325,42.1,0,0,NW, 1502/15/02 2r:00.,-30.13,
2002,15-Feb-2002,2,46.13,124,46,0300,0,-0.002,#N/A,-3.944,-29.3,-29.2,75,76,686,0.7,-30,-30,0.8,0.7,336,26.2,0,0,NW, 1502/15/02 3r:00.,-30.13,
2002,15-Feb-2002,2,46.17,124,46,0400,0,-0.002,#N/A,-3.855,-28.7,-28.6,74,76,686,0.5,-29,-29,0.5,0.2,0,63.1,0,0,N, 1502/15/02 4r:00.,-30.13,
2002,15-Feb-2002,2,46.21,124,46,0500,0,-0.002,#N/A,-3.726,-28.5,-28.4,75,77,686,1.0,-29,-29,1.0,0.8,2,27.6,0,0,N, 1502/15/02 5r:00.,-29.1,
2002,15-Feb-2002,2,46.25,124,46,0600,0,-0.002,#N/A,-3.76,-28.6,-28.6,75,77,686,0.8,-29,-29,0.9,0.9,15,12.2,0,0,N, 1502/15/02 6r:00.,-30.13,
2002,15-Feb-2002,2,46.29,124,46,0700,0,-0.002,#N/A,-3.719,-28.4,-28.3,75,77,687,0.9,-29,-29,1.0,0.9,342,12.9,0,0,N, 1502/15/02 7r:00.,-29.1,
2002,15-Feb-2002,2,46.33,124,46,0800,0.254,-0.002,#N/A,-3.699,-28.6,-28.5,75,77,687,1.1,-29,-29,1.0,1.0,339,14.2,0,0,N, 1502/15/02 8r:00.,-30.13,
2002,15-Feb-2002,2,46.38,124,46,0900,0,-0.002,#N/A,-3.597,-27.9,-27.8,75,77,687,0.4,-28,-28,0.5,0.4,134,26.8,0,0,SE, 1502/15/02 9r:00.,-28.11,
2002,15-Feb-2002,2,46.42,124,46,1000,0,0,#N/A,0.352,-27.1,-26.9,76,77,687,0.4,-27,-27,0.5,0.4,44,28.0,0,1,NE, 1502/15/02 10r:00.,-28.11,
2002,15-Feb-2002,2,46.46,124,46,1100,0,0.005,#N/A,15.09,-26.5,-26.3,75,78,687,0.7,-27,-27,0.7,0.6,347,21.7,1,3,N, 1502/15/02 11r:00.,-27.17,
2002,15-Feb-2002,2,46.50,124,46,1200,0.254,0.008,#N/A,27.06,-26.4,-26.3,76,78,688,1.2,-27,-27,1.0,1.0,340,7.3,1,4,N, 1502/15/02 12r:00.,-27.17,
2002,15-Feb-2002,2,46.54,124,46,1300,0.254,0.011,#N/A,36.54,-26.2,-26.4,75,78,688,1.1,-27,-27,1.0,1.0,6,18.6,1,5,N, 1502/15/02 13r:00.,-27.17,
2002,15-Feb-2002,2,46.58,124,46,1400,0,0.011,#N/A,35.93,-25.5,-25.1,75,78,688,0.4,-26,-25,0.5,0.3,43,54.0,1,5,NE, 1502/15/02 14r:00.,-25.42,
2002,15-Feb-2002,2,46.63,124,46,1500,0.254,0.012,#N/A,36.74,-23.0,-22.7,74,79,688,0.4,-23,-23,0.4,0.2,176,62.1,1,5,S, 1502/15/02 15r:00.,-23.11,
2002,15-Feb-2002,2,46.67,124,46,1600,0,0.005,#N/A,17.25,-22.5,-22.3,74,80,688,0.4,-23,-23,0.4,0.1,50,67.1,1,3,Calm, 1502/15/02 16r:00.,-23.11,
2002,15-Feb-2002,2,46.71,124,46,1700,0,0,#N/A,3.58,-24.6,-24.6,77,80,688,1.4,-25,-25,1.2,1.2,340,8.0,1,1,N, 1502/15/02 17r:00.,-25.42,
2002,15-Feb-2002,2,46.75,124,46,1800,0,-0.002,#N/A,-2.972,-26.1,-26.1,78,80,688,1.6,-26,-27,1.4,1.4,340,5.6,1,0,N, 1502/15/02 18r:00.,-27.17,
2002,15-Feb-2002,2,46.79,124,46,1900,0.254,-0.002,#N/A,-3.683,-26.0,-26.0,77,79,688,0.9,-26,-26,0.9,0.9,349,11.4,1,0,N, 1502/15/02 19r:00.,-27.17,
2002,15-Feb-2002,2,46.83,124,46,2000,0,-0.002,#N/A,-3.656,-26.6,-26.6,77,79,688,1.3,-27,-27,1.1,1.1,340,13.9,1,0,N, 1502/15/02 20r:00.,-27.17,
2002,15-Feb-2002,2,46.88,124,46,2100,0,-0.002,#N/A,-3.656,-26.8,-26.7,76,79,688,0.7,-27,-27,0.6,0.5,339,31.0,1,0,N, 1502/15/02 21r:00.,-27.17,
2002,15-Feb-2002,2,46.92,124,46,2200,0,-0.002,#N/A,-3.717,-26.2,-26.0,76,79,688,0.4,-27,-27,0.4,0.3,27,48.8,1,0,Calm, 1502/15/02 22r:00.,-27.17,
2002,15-Feb-2002,2,46.96,124,46,2300,0.254,-0.002,#N/A,-3.703,-25.9,-25.8,76,79,687,0.6,-26,-26,0.7,0.6,17,25.7,1,0,N, 1502/15/02 23r:00.,-26.27,
2002,15-Feb-2002,2,47.00,124,46,2400,0.254,-0.002,#N/A,-3.676,-26.3,-26.3,76,79,687,0.8,-27,-27,0.9,0.8,354,10.6,1,0,N, 1602/16/02 0r:00.,-27.17,
2002,16-Feb-2002,2,47.04,124,47,0100,0.254,-0.002,#N/A,-3.657,-27.4,-27.3,76,78,687,0.9,-28,-28,0.9,0.8,336,25.0,0,0,NW, 1602/16/02 1r:00.,-28.11,
2002,16-Feb-2002,2,47.08,124,47,0200,0.508,-0.002,#N/A,-3.671,-28.0,-27.7,74,77,687,0.9,-28,-28,1.0,0.8,164,33.1,0,0,S, 1602/16/02 2r:00.,-29.1,
2002,16-Feb-2002,2,47.13,124,47,0300,0.508,-0.002,#N/A,-3.725,-29.0,-28.3,74,77,687,0.9,-29,-29,1.0,0.9,176,21.7,0,0,S, 1602/16/02 3r:00.,-30.13,
2002,16-Feb-2002,2,47.17,124,47,0400,0.508,-0.002,#N/A,-3.855,-29.8,-29.1,74,76,687,0.7,-30,-30,1.0,1.0,13,14.9,0,0,N, 1602/16/02 4r:00.,-31.18,
2002,16-Feb-2002,2,47.21,124,47,0500,0.508,-0.002,#N/A,-3.896,-29.7,-29.3,75,77,687,0.8,-30,-30,0.9,0.9,24,14.4,0,0,NE, 1602/16/02 5r:00.,-31.18,
2002,16-Feb-2002,2,47.25,124,47,0600,0.508,-0.002,#N/A,-3.91,-28.8,-28.6,75,76,687,0.7,-29,-29,0.7,0.6,174,31.1,0,0,S, 1602/16/02 6r:00.,-30.13,
2002,16-Feb-2002,2,47.29,124,47,0700,0.254,-0.002,#N/A,-3.848,-28.2,-28.1,75,77,687,0.5,-29,-29,0.5,0.5,155,22.8,0,0,SE, 1602/16/02 7r:00.,-29.1,
2002,16-Feb-2002,2,47.33,124,47,0800,0.508,-0.002,#N/A,-3.794,-28.2,-27.9,74,76,687,0.4,-29,-29,0.5,0.2,12,55.3,0,0,N, 1602/16/02 8r:00.,-29.1,
2002,16-Feb-2002,2,47.38,124,47,0900,0.508,-0.002,#N/A,-3.57,-29.6,-29.1,71,75,687,0.5,-30,-30,0.5,0.1,38,75.0,0,0,NE, 1602/16/02 9r:00.,-31.18,
2002,16-Feb-2002,2,47.42,124,47,1000,0.254,0,#N/A,1.986,-31.3,-30.7,73,74,687,1.6,-32,-31,1.7,1.7,159,8.8,0,1,S, 1602/16/02 10r:00.,-32.28,
2002,16-Feb-2002,2,47.46,124,47,1100,0,0.006,#N/A,19,-29.6,-29.2,73,75,687,1.1,-30,-30,1.1,1.0,169,25.9,0,3,S, 1602/16/02 11r:00.,-30.13,
2002,16-Feb-2002,2,47.50,124,47,1200,0,0.012,#N/A,41.66,-28.2,-28.3,72,74,687,0.6,-29,-29,0.6,0.3,4,55.9,0,5,N, 1602/16/02 12r:00.,-29.1,
2002,16-Feb-2002,2,47.54,124,47,1300,0,0.016,#N/A,73.4,-26.5,-25.9,68,73,687,0.8,-27,-26,0.9,0.8,156,12.2,1,6,SE, 1602/16/02 13r:00.,-28.11,
2002,16-Feb-2002,2,47.58,124,47,1400,0,0.019,#N/A,106.7,-27.7,-25.3,66,74,687,0.9,-28,-26,0.9,0.8,165,18.7,1,8,S, 1602/16/02 14r:00.,-28.11,
2002,16-Feb-2002,2,47.63,124,47,1500,0,0.019,#N/A,100.3,-28.1,-24.3,65,70,687,1.0,-29,-25,0.9,0.9,166,15.5,1,8,S, 1602/16/02 15r:00.,-30.13,
2002,16-Feb-2002,2,47.67,124,47,1600,0,0.015,#N/A,64.69,-29.9,-27.9,68,70,687,1.1,-30,-28,1.1,1.1,166,15.5,0,6,S, 1602/16/02 16r:00.,-31.18,
2002,16-Feb-2002,2,47.71,124,47,1700,0,0.004,#N/A,16.04,-31.2,-29.0,69,70,687,1.1,-32,-30,1.2,1.1,166,18.5,0,2,S, 1602/16/02 17r:00.,-32.28,
2002,16-Feb-2002,2,47.75,124,47,1800,0,-0.001,#N/A,-2.182,-31.8,-31.0,72,74,686,1.6,-32,-32,1.8,1.7,166,8.8,0,0,S, 1602/16/02 18r:00.,-32.28,
2002,16-Feb-2002,2,47.79,124,47,1900,0,-0.002,#N/A,-3.999,-30.3,-30.0,74,76,686,0.6,-31,-31,0.7,0.2,101,68.2,0,0,E, 1602/16/02 19r:00.,-31.18,
2002,16-Feb-2002,2,47.83,124,47,2000,0,-0.002,#N/A,-3.964,-28.8,-28.7,75,77,686,0.5,-29,-29,0.5,0.4,338,45.5,0,0,N, 1602/16/02 20r:00.,-30.13,
2002,16-Feb-2002,2,47.88,124,47,2100,0,-0.002,#N/A,-3.876,-27.7,-27.5,78,78,686,0.4,-28,-28,0.4,0.2,3,56.4,0,0,Calm, 1602/16/02 21r:00.,-28.11,
2002,16-Feb-2002,2,47.92,124,47,2200,0,-0.002,#N/A,-3.821,-27.4,-27.2,78,79,686,0.7,-28,-28,0.6,0.5,330,38.6,0,0,NW, 1602/16/02 22r:00.,-28.11,
2002,16-Feb-2002,2,47.96,124,47,2300,0,-0.002,#N/A,-3.753,-28.1,-27.9,77,78,686,1.4,-29,-28,1.4,1.4,162,11.6,0,0,S, 1602/16/02 23r:00.,-29.1,
2002,16-Feb-2002,2,48.00,124,47,2400,0,-0.002,#N/A,-3.753,-28.8,-28.4,77,78,686,0.9,-29,-29,1.0,0.5,178,59.8,0,0,S, 1702/17/02 0r:00.,-30.13,
2002,17-Feb-2002,2,48.04,124,48,0100,0,-0.002,#N/A,-3.849,-29.9,-28.9,76,79,686,0.5,-30,-30,0.6,0.2,95,61.9,0,0,E, 1702/17/02 1r:00.,-31.18,
2002,17-Feb-2002,2,48.08,124,48,0200,0,-0.002,#N/A,-4.012,-29.7,-29.3,75,77,686,1.1,-30,-30,1.2,1.1,155,16.3,0,0,SE, 1702/17/02 2r:00.,-31.18,
2002,17-Feb-2002,2,48.13,124,48,0300,0,-0.002,#N/A,-3.964,-28.8,-28.7,76,78,686,0.8,-29,-29,0.9,0.9,161,23.2,0,0,S, 1702/17/02 3r:00.,-29.1,
2002,17-Feb-2002,2,48.17,124,48,0400,0,-0.002,#N/A,-3.916,-27.1,-27.0,78,79,686,0.5,-28,-28,0.7,0.6,172,29.3,0,0,S, 1702/17/02 4r:00.,-28.11,
2002,17-Feb-2002,2,48.21,124,48,0500,0,-0.002,#N/A,-3.969,-25.8,-25.7,79,81,685,0.4,-26,-26,0.5,0.2,220,64.0,1,0,SW, 1702/17/02 5r:00.,-26.27,
2002,17-Feb-2002,2,48.25,124,48,0600,0,-0.002,#N/A,-4.063,-25.1,-25.0,80,81,685,0.6,-26,-26,0.6,0.2,336,66.6,1,0,NW, 1702/17/02 6r:00.,-26.27,
2002,17-Feb-2002,2,48.29,124,48,0700,0,-0.002,#N/A,-3.988,-25.4,-25.3,79,81,685,0.6,-26,-26,0.5,0.4,321,46.3,1,0,NW, 1702/17/02 7r:00.,-26.27,
2002,17-Feb-2002,2,48.33,124,48,0800,0,-0.002,#N/A,-4.056,-24.6,-24.4,80,81,685,0.4,-25,-25,0.4,0.3,94,47.2,1,0,Calm, 1702/17/02 8r:00.,-25.42,
2002,17-Feb-2002,2,48.38,124,48,0900,0,-0.002,#N/A,-3.69,-23.7,-23.5,81,82,685,0.5,-24,-24,0.5,0.2,108,59.8,1,0,E, 1702/17/02 9r:00.,-23.84,
2002,17-Feb-2002,2,48.42,124,48,1000,0,0,#N/A,0.744,-20.3,-20.2,83,84,684,1.4,-21,-21,1.6,0.9,175,51.4,1,1,S, 1702/17/02 10r:00.,-21.64,
2002,17-Feb-2002,2,48.46,124,48,1100,0,0.003,#N/A,13.11,-23.5,-23.6,81,82,684,0.8,-24,-24,0.8,0.8,4,14.5,1,2,N, 1702/17/02 11r:00.,-23.84,
2002,17-Feb-2002,2,48.50,124,48,1200,0,0.008,#N/A,26.79,-22.3,-22.2,82,82,684,0.5,-22,-23,0.5,0.5,11,20.1,1,4,N, 1702/17/02 12r:00.,-23.11,
2002,17-Feb-2002,2,48.54,124,48,1300,0,0.009,#N/A,31.3,-21.1,-20.9,81,82,684,0.5,-21,-21,0.6,0.5,3,32.0,1,4,N, 1702/17/02 13r:00.,-21.64,
