lakeid,year4,daynum,sampledate,depth,rep,sta,event,wtemp,o2,o2sat,deck,light,frlight,flagdepth,flagwtemp,flago2,flago2sat,flagdeck,flaglight,flagfrlight
"ME",1995,129,1995-05-09,0.00,1,1,,7.80,13.2,117.7,,,,,,,,,,
"ME",1995,129,1995-05-09,1.00,1,1,,7.80,13.1,116.8,,,,,,,,,,
"ME",1995,129,1995-05-09,2.00,1,1,,7.80,13.2,117.7,,,,,,,,,,
"ME",1995,129,1995-05-09,3.00,1,1,,7.80,13.2,117.7,,,,,,,,,,
"ME",1995,129,1995-05-09,4.00,1,1,,7.80,13.2,117.7,,,,,,,,,,
"ME",1995,129,1995-05-09,5.00,1,1,,7.70,13.1,116.5,,,,,,,,,,
"ME",1995,129,1995-05-09,6.00,1,1,,7.70,13.1,116.5,,,,,,,,,,
"ME",1995,129,1995-05-09,7.00,1,1,,7.70,13.1,116.5,,,,,,,,,,
"ME",1995,129,1995-05-09,8.00,1,1,,7.70,13.1,116.5,,,,,,,,,,
"ME",1995,129,1995-05-09,9.00,1,1,,7.70,13.1,116.5,,,,,,,,,,
"ME",1995,129,1995-05-09,10.00,1,1,,7.70,13.1,116.5,,,,,,,,,,
"ME",1995,129,1995-05-09,11.00,1,1,,7.70,13.1,116.5,,,,,,,,,,
"ME",1995,129,1995-05-09,12.00,1,1,,7.70,13.1,116.5,,,,,,,,,,
"ME",1995,129,1995-05-09,13.00,1,1,,7.70,13.1,116.5,,,,,,,,,,
"ME",1995,129,1995-05-09,14.00,1,1,,7.60,13.0,115.4,,,,,,,,,,
"ME",1995,129,1995-05-09,15.00,1,1,,7.60,13.0,115.4,,,,,,,,,,
"ME",1995,129,1995-05-09,16.00,1,1,,7.60,13.1,116.3,,,,,,,,,,
"ME",1995,129,1995-05-09,17.00,1,1,,7.60,13.0,115.4,,,,,,,,,,
"ME",1995,129,1995-05-09,18.00,1,1,,7.60,13.0,115.4,,,,,,,,,,
"ME",1995,129,1995-05-09,19.00,1,1,,7.60,,,,,,,,,,,,
"ME",1995,129,1995-05-09,20.00,1,1,,7.60,13.0,115.4,,,,,,,,,,
"ME",1995,129,1995-05-09,21.00,1,1,,7.60,12.9,114.5,,,,,,,,,,
"ME",1995,129,1995-05-09,22.00,1,1,,7.60,13.1,116.3,,,,,,,,,,
"ME",1995,129,1995-05-09,23.00,1,1,,7.60,13.0,115.4,,,,,,,,,,
"ME",1995,143,1995-05-23,0.00,1,1,,14.00,9.2,94.7,,,,,,,,,,
"ME",1995,143,1995-05-23,1.00,1,1,,14.00,9.2,94.7,,,,,,,,,,
"ME",1995,143,1995-05-23,2.00,1,1,,14.00,9.3,95.7,,,,,,,,,,
"ME",1995,143,1995-05-23,3.00,1,1,,13.90,9.3,95.5,,,,,,,,,,
"ME",1995,143,1995-05-23,4.00,1,1,,13.90,9.5,97.6,,,,,,,,,,
"ME",1995,143,1995-05-23,5.00,1,1,,13.40,9.6,97.5,,,,,,,,,,
"ME",1995,143,1995-05-23,6.00,1,1,,13.30,9.6,97.3,,,,,,,,,,
"ME",1995,143,1995-05-23,7.00,1,1,,13.20,9.5,96.1,,,,,,,,,,
"ME",1995,143,1995-05-23,8.00,1,1,,13.10,9.4,94.9,,,,,,,,,,
"ME",1995,143,1995-05-23,9.00,1,1,,12.90,9.2,92.4,,,,,,,,,,
"ME",1995,143,1995-05-23,10.00,1,1,,12.90,9.1,91.4,,,,,,,,,,
"ME",1995,143,1995-05-23,11.00,1,1,,12.80,9.1,91.2,,,,,,,,,,
"ME",1995,143,1995-05-23,12.00,1,1,,12.60,9.1,90.8,,,,,,,,,,
"ME",1995,143,1995-05-23,13.00,1,1,,11.90,9.0,88.4,,,,,,,,,,
"ME",1995,143,1995-05-23,14.00,1,1,,11.10,8.9,85.8,,,,,,,,,,
"ME",1995,143,1995-05-23,15.00,1,1,,10.80,9.3,89.1,,,,,,,,,,
"ME",1995,143,1995-05-23,16.00,1,1,,10.50,9.3,88.5,,,,,,,,,,
"ME",1995,143,1995-05-23,17.00,1,1,,10.40,9.1,86.4,,,,,,,,,,
"ME",1995,143,1995-05-23,18.00,1,1,,10.20,9.0,85.0,,,,,,,,,,
"ME",1995,143,1995-05-23,19.00,1,1,,10.20,7.3,69.0,,,,,,,,,,
"ME",1995,143,1995-05-23,20.00,1,1,,9.80,8.3,77.7,,,,,,,,,,
"ME",1995,143,1995-05-23,21.00,1,1,,9.60,,,,,,,,,,,,
"ME",1995,143,1995-05-23,21.50,1,1,,9.60,8.4,78.2,,,,,,,,,,
"ME",1995,143,1995-05-23,22.00,1,1,,9.60,8.0,74.5,,,,,,,,,,
"ME",1995,143,1995-05-23,22.50,1,1,,9.50,7.4,68.8,,,,,,,,,,
"ME",1995,143,1995-05-23,23.00,1,1,,9.50,,,,,,,,,,,,
"ME",1995,157,1995-06-06,0.00,1,1,,19.30,10.1,116.2,,,,,,,,,,
"ME",1995,157,1995-06-06,1.00,1,1,,18.70,10.1,114.8,,,,,,,,,,
"ME",1995,157,1995-06-06,2.00,1,1,,18.00,10.3,115.4,,,,,,,,,,
"ME",1995,157,1995-06-06,3.00,1,1,,17.90,10.3,115.2,,,,,,,,,,
"ME",1995,157,1995-06-06,4.00,1,1,,17.50,10.2,113.1,,,,,,,,,,
"ME",1995,157,1995-06-06,5.00,1,1,,15.60,9.4,100.2,,,,,,,,,,
"ME",1995,157,1995-06-06,6.00,1,1,,15.10,9.2,97.0,,,,,,,,,,
"ME",1995,157,1995-06-06,7.00,1,1,,14.90,9.5,99.7,,,,,,,,,,
"ME",1995,157,1995-06-06,8.00,1,1,,14.60,9.1,94.9,,,,,,,,,,
"ME",1995,157,1995-06-06,9.00,1,1,,14.10,8.9,91.8,,,,,,,,,,
"ME",1995,157,1995-06-06,10.00,1,1,,13.80,9.0,92.2,,,,,,,,,,
"ME",1995,157,1995-06-06,11.00,1,1,,13.50,8.5,86.5,,,,,,,,,,
"ME",1995,157,1995-06-06,12.00,1,1,,13.00,7.7,77.5,,,,,,,,,,
"ME",1995,157,1995-06-06,13.00,1,1,,12.00,6.8,67.0,,,,,,,,,,
"ME",1995,157,1995-06-06,14.00,1,1,,11.50,5.9,57.4,,,,,,,,,,
"ME",1995,157,1995-06-06,15.00,1,1,,11.20,5.8,56.1,,,,,,,,,,
"ME",1995,157,1995-06-06,16.00,1,1,,11.00,4.9,47.2,,,,,,,,,,
"ME",1995,157,1995-06-06,17.00,1,1,,10.60,4.7,44.8,,,,,,,,,,
"ME",1995,157,1995-06-06,18.00,1,1,,10.30,3.5,33.1,,,,,,,,,,
"ME",1995,157,1995-06-06,19.00,1,1,,10.30,3.2,30.3,,,,,,,,,,
"ME",1995,157,1995-06-06,20.00,1,1,,10.10,2.0,18.8,,,,,,,,,,
"ME",1995,157,1995-06-06,21.00,1,1,,10.00,0.9,8.5,,,,,,,,,,
"ME",1995,157,1995-06-06,22.00,1,1,,9.90,0.6,5.6,,,,,,,,,,
"ME",1995,157,1995-06-06,23.00,1,1,,9.90,0.5,4.7,,,,,,,,,,
"ME",1995,157,1995-06-06,24.00,1,1,,9.80,0.3,2.8,,,,,,,,,,
"ME",1995,172,1995-06-21,0.00,1,1,,27.60,12.8,172.4,,,,,,,,,,
"ME",1995,172,1995-06-21,1.00,1,1,,27.40,15.6,209.4,,,,,,,,,,
"ME",1995,172,1995-06-21,2.00,1,1,,25.60,18.2,236.4,,,,,,,,,,
"ME",1995,172,1995-06-21,3.00,1,1,,24.20,15.1,191.1,,,,,,,,,,
"ME",1995,172,1995-06-21,4.00,1,1,,22.30,13.0,158.7,,,,,,,,,,
"ME",1995,172,1995-06-21,5.00,1,1,,20.10,9.7,113.4,,,,,,,,,,
"ME",1995,172,1995-06-21,6.00,1,1,,18.40,8.1,91.5,,,,,,,,,,
"ME",1995,172,1995-06-21,7.00,1,1,,17.50,7.0,77.6,,,,,,,,,,
"ME",1995,172,1995-06-21,8.00,1,1,,16.50,6.3,68.4,,,,,,,,,,
"ME",1995,172,1995-06-21,9.00,1,1,,15.80,6.2,66.4,,,,,,,,,,
"ME",1995,172,1995-06-21,10.00,1,1,,14.70,5.5,57.5,,,,,,,,,,
"ME",1995,172,1995-06-21,11.00,1,1,,14.30,5.1,52.8,,,,,,,,,,
"ME",1995,172,1995-06-21,12.00,1,1,,13.50,4.7,47.9,,,,,,,,,,
"ME",1995,172,1995-06-21,13.00,1,1,,13.00,3.8,38.3,,,,,,,,,,
"ME",1995,172,1995-06-21,14.00,1,1,,12.10,3.3,32.6,,,,,,,,,,
"ME",1995,172,1995-06-21,15.00,1,1,,11.70,1.6,15.6,,,,,,,,,,
"ME",1995,187,1995-07-06,0.00,1,1,,21.40,8.1,97.2,,,,,,,,,,
"ME",1995,187,1995-07-06,1.00,1,1,,21.50,8.0,96.2,,,,,,,,,,
"ME",1995,187,1995-07-06,2.00,1,1,,21.50,8.1,97.4,,,,,,,,,,
"ME",1995,187,1995-07-06,3.00,1,1,,21.50,8.0,96.2,,,,,,,,,,
"ME",1995,187,1995-07-06,4.00,1,1,,21.50,8.1,97.4,,,,,,,,,,
"ME",1995,187,1995-07-06,5.00,1,1,,21.50,8.1,97.4,,,,,,,,,,
"ME",1995,187,1995-07-06,6.00,1,1,,21.50,8.1,97.4,,,,,,,,,,
"ME",1995,187,1995-07-06,7.00,1,1,,21.50,8.1,97.4,,,,,,,,,,
"ME",1995,187,1995-07-06,8.00,1,1,,21.50,8.1,97.4,,,,,,,,,,
"ME",1995,187,1995-07-06,9.00,1,1,,21.50,8.0,96.2,,,,,,,,,,
"ME",1995,187,1995-07-06,10.00,1,1,,21.50,8.1,97.4,,,,,,,,,,
"ME",1995,187,1995-07-06,11.00,1,1,,21.40,7.9,94.8,,,,,,,,,,
"ME",1995,187,1995-07-06,12.00,1,1,,15.10,2.2,23.2,,,,,,,,,,
"ME",1995,187,1995-07-06,13.00,1,1,,14.20,1.8,18.6,,,,,,,,,,
"ME",1995,187,1995-07-06,14.00,1,1,,13.30,0.6,6.1,,,,,,,,,,
"ME",1995,187,1995-07-06,15.00,1,1,,12.90,0.3,3.0,,,,,,,,,,
"ME",1995,187,1995-07-06,16.00,1,1,,12.10,0.2,2.0,,,,,,,,,,
"ME",1995,187,1995-07-06,17.00,1,1,,11.60,0.3,2.9,,,,,,,,,,
"ME",1995,187,1995-07-06,18.00,1,1,,11.30,0.1,1.0,,,,,,,,,,
"ME",1995,187,1995-07-06,19.00,1,1,,11.00,0.1,1.0,,,,,,,,,,
"ME",1995,187,1995-07-06,20.00,1,1,,10.90,0.1,1.0,,,,,,,,,,
"ME",1995,187,1995-07-06,21.00,1,1,,10.90,0.1,1.0,,,,,,,,,,
"ME",1995,187,1995-07-06,22.00,1,1,,10.60,0.1,1.0,,,,,,,,,,
"ME",1995,187,1995-07-06,23.00,1,1,,10.60,0.1,1.0,,,,,,,,,,
"ME",1995,187,1995-07-06,24.00,1,1,,10.50,0.1,1.0,,,,,,,,,,
"ME",1995,187,1995-07-06,25.00,1,1,,10.40,0.1,0.9,,,,,,,,,,
"ME",1995,199,1995-07-18,0.00,1,1,,24.90,8.1,103.9,,,,,,,,,,
"ME",1995,199,1995-07-18,1.00,1,1,,25.10,8.1,104.2,,,,,,,,,,
"ME",1995,199,1995-07-18,2.00,1,1,,25.10,8.1,104.2,,,,,,,,,,
"ME",1995,199,1995-07-18,3.00,1,1,,25.10,8.1,104.2,,,,,,,,,,
"ME",1995,199,1995-07-18,4.00,1,1,,25.10,8.1,104.2,,,,,,,,,,
"ME",1995,199,1995-07-18,5.00,1,1,,25.10,8.1,104.2,,,,,,,,,,
"ME",1995,199,1995-07-18,6.00,1,1,,25.10,8.1,104.2,,,,,,,,,,
"ME",1995,199,1995-07-18,7.00,1,1,,25.00,8.0,102.8,,,,,,,,,,
"ME",1995,199,1995-07-18,8.00,1,1,,25.00,8.0,102.8,,,,,,,,,,
"ME",1995,199,1995-07-18,9.00,1,1,,18.50,2.3,26.0,,,,,,,,,,
"ME",1995,199,1995-07-18,10.00,1,1,,15.80,1.0,10.7,,,,,,,,,,
"ME",1995,199,1995-07-18,11.00,1,1,,14.30,0.5,5.2,,,,,,,,,,
"ME",1995,199,1995-07-18,12.00,1,1,,13.70,0.5,5.1,,,,,,,,,,
"ME",1995,199,1995-07-18,13.00,1,1,,13.00,0.4,4.0,,,,,,,,,,
"ME",1995,199,1995-07-18,14.00,1,1,,12.80,0.4,4.0,,,,,,,,,,
"ME",1995,199,1995-07-18,15.00,1,1,,12.50,0.4,4.0,,,,,,,,,,
"ME",1995,199,1995-07-18,16.00,1,1,,12.20,0.4,4.0,,,,,,,,,,
"ME",1995,199,1995-07-18,17.00,1,1,,11.80,0.4,3.9,,,,,,,,,,
"ME",1995,199,1995-07-18,18.00,1,1,,11.30,0.4,3.9,,,,,,,,,,
"ME",1995,199,1995-07-18,19.00,1,1,,11.10,0.4,3.9,,,,,,,,,,
"ME",1995,199,1995-07-18,20.00,1,1,,11.10,0.4,3.9,,,,,,,,,,
"ME",1995,199,1995-07-18,21.00,1,1,,11.00,0.4,3.8,,,,,,,,,,
"ME",1995,199,1995-07-18,22.00,1,1,,10.90,0.4,3.8,,,,,,,,,,
"ME",1995,199,1995-07-18,23.00,1,1,,10.80,0.4,3.8,,,,,,,,,,
"ME",1995,199,1995-07-18,24.00,1,1,,10.80,0.4,3.8,,,,,,,,,,
"ME",1995,214,1995-08-02,0.00,1,1,,25.50,7.2,93.4,,,,,,,,,,
"ME",1995,214,1995-08-02,1.00,1,1,,25.60,7.1,92.2,,,,,,,,,,
"ME",1995,214,1995-08-02,2.00,1,1,,25.60,7.1,92.2,,,,,,,,,,
"ME",1995,214,1995-08-02,3.00,1,1,,25.50,7.1,92.1,,,,,,,,,,
"ME",1995,214,1995-08-02,4.00,1,1,,25.60,7.1,92.2,,,,,,,,,,
"ME",1995,214,1995-08-02,5.00,1,1,,25.60,7.1,92.2,,,,,,,,,,
"ME",1995,214,1995-08-02,6.00,1,1,,25.60,7.0,90.9,,,,,,,,,,
"ME",1995,214,1995-08-02,7.00,1,1,,22.70,1.5,18.5,,,,,,,,,,
"ME",1995,214,1995-08-02,8.00,1,1,,21.50,0.6,7.2,,,,,,,,,,
"ME",1995,214,1995-08-02,8.00,2,1,,,,,,,,,,,,,,
"ME",1995,214,1995-08-02,8.50,1,1,,,,,,,,,,,,,,
"ME",1995,214,1995-08-02,9.00,1,1,,20.00,0.2,2.3,,,,,,,,,,
"ME",1995,214,1995-08-02,9.50,1,1,,19.50,0.2,2.3,,,,,,,,,,
"ME",1995,214,1995-08-02,10.00,1,1,,18.30,0.2,2.3,,,,,,,,,,
"ME",1995,214,1995-08-02,10.50,1,1,,16.50,0.2,2.2,,,,,,,,,,
"ME",1995,214,1995-08-02,11.00,1,1,,15.50,0.2,2.1,,,,,,,,,,
"ME",1995,214,1995-08-02,11.50,1,1,,14.80,0.2,2.1,,,,,,,,,,
"ME",1995,214,1995-08-02,12.00,1,1,,14.40,0.2,2.1,,,,,,,,,,
"ME",1995,214,1995-08-02,12.50,1,1,,13.80,0.2,2.0,,,,,,,,,,
"ME",1995,214,1995-08-02,13.00,1,1,,13.30,0.2,2.0,,,,,,,,,,
"ME",1995,214,1995-08-02,13.50,1,1,,13.10,0.2,2.0,,,,,,,,,,
"ME",1995,214,1995-08-02,14.00,1,1,,12.80,0.2,2.0,,,,,,,,,,
"ME",1995,214,1995-08-02,15.00,1,1,,12.40,0.2,2.0,,,,,,,,,,
"ME",1995,214,1995-08-02,16.00,1,1,,12.10,0.2,2.0,,,,,,,,,,
"ME",1995,214,1995-08-02,17.00,1,1,,11.90,0.2,2.0,,,,,,,,,,
"ME",1995,214,1995-08-02,18.00,1,1,,11.80,0.2,2.0,,,,,,,,,,
"ME",1995,214,1995-08-02,19.00,1,1,,11.50,0.2,1.9,,,,,,,,,,
"ME",1995,214,1995-08-02,20.00,1,1,,11.40,0.2,1.9,,,,,,,,,,
"ME",1995,214,1995-08-02,21.00,1,1,,11.30,0.2,1.9,,,,,,,,,,
"ME",1995,214,1995-08-02,22.00,1,1,,11.10,0.2,1.9,,,,,,,,,,
"ME",1995,214,1995-08-02,23.00,1,1,,10.90,0.2,1.9,,,,,,,,,,
"ME",1995,214,1995-08-02,24.00,1,1,,10.90,0.2,1.9,,,,,,,,,,
"ME",1995,214,1995-08-02,24.50,1,1,,10.80,0.2,1.9,,,,,,,,,,
"ME",1995,226,1995-08-14,0.00,1,1,,27.10,7.5,100.1,,,,,,,,,,
"ME",1995,226,1995-08-14,1.00,1,1,,27.10,7.6,101.4,,,,,,,,,,
"ME",1995,226,1995-08-14,2.00,1,1,,27.10,7.5,100.1,,,,,,,,,,
"ME",1995,226,1995-08-14,3.00,1,1,,27.10,7.5,100.1,,,,,,,,,,
"ME",1995,226,1995-08-14,4.00,1,1,,27.00,7.4,98.6,,,,,,,,,,
"ME",1995,226,1995-08-14,5.00,1,1,,26.90,7.3,97.1,,,,,,,,,,
"ME",1995,226,1995-08-14,6.00,1,1,,26.70,7.1,94.1,,,,,,,,,,
"ME",1995,226,1995-08-14,7.00,1,1,,24.00,2.0,25.2,,,,,,,,,,
"ME",1995,226,1995-08-14,7.50,1,1,,22.50,0.5,6.1,,,,,,,,,,
"ME",1995,226,1995-08-14,8.00,1,1,,22.10,0.2,2.4,,,,,,,,,,
"ME",1995,226,1995-08-14,8.50,1,1,,20.10,0.2,2.3,,,,,,,,,,
"ME",1995,226,1995-08-14,9.00,1,1,,18.80,0.2,2.3,,,,,,,,,,
"ME",1995,226,1995-08-14,9.50,1,1,,18.20,0.2,2.3,,,,,,,,,,
"ME",1995,226,1995-08-14,10.00,1,1,,17.80,0.2,2.2,,,,,,,,,,
"ME",1995,226,1995-08-14,10.50,1,1,,17.20,0.2,2.2,,,,,,,,,,
"ME",1995,226,1995-08-14,11.00,1,1,,16.60,0.2,2.2,,,,,,,,,,
"ME",1995,226,1995-08-14,11.50,1,1,,15.70,0.2,2.1,,,,,,,,,,
"ME",1995,226,1995-08-14,12.00,1,1,,14.70,0.2,2.1,,,,,,,,,,
"ME",1995,226,1995-08-14,12.50,1,1,,14.00,0.2,2.1,,,,,,,,,,
"ME",1995,226,1995-08-14,13.00,1,1,,13.30,0.2,2.0,,,,,,,,,,
"ME",1995,226,1995-08-14,13.50,1,1,,13.10,0.2,2.0,,,,,,,,,,
"ME",1995,226,1995-08-14,14.00,1,1,,13.00,0.2,2.0,,,,,,,,,,
"ME",1995,226,1995-08-14,14.50,1,1,,12.80,0.2,2.0,,,,,,,,,,
"ME",1995,226,1995-08-14,15.00,1,1,,12.70,0.2,2.0,,,,,,,,,,
"ME",1995,226,1995-08-14,15.50,1,1,,12.40,0.2,2.0,,,,,,,,,,
"ME",1995,226,1995-08-14,16.00,1,1,,12.20,0.2,2.0,,,,,,,,,,
"ME",1995,226,1995-08-14,16.50,1,1,,12.00,0.2,2.0,,,,,,,,,,
"ME",1995,226,1995-08-14,17.00,1,1,,11.80,0.2,2.0,,,,,,,,,,
"ME",1995,226,1995-08-14,17.50,1,1,,11.60,0.2,2.0,,,,,,,,,,
"ME",1995,226,1995-08-14,18.00,1,1,,11.50,0.2,1.9,,,,,,,,,,
"ME",1995,226,1995-08-14,19.00,1,1,,11.40,0.2,1.9,,,,,,,,,,
"ME",1995,226,1995-08-14,20.00,1,1,,11.20,0.2,1.9,,,,,,,,,,
"ME",1995,226,1995-08-14,21.00,1,1,,11.10,0.2,1.9,,,,,,,,,,
"ME",1995,226,1995-08-14,22.00,1,1,,11.00,0.2,1.9,,,,,,,,,,
"ME",1995,226,1995-08-14,23.00,1,1,,11.00,0.2,1.9,,,,,,,,,,
"ME",1995,242,1995-08-30,0.00,1,1,,25.00,8.3,106.6,,,,,,,,,,
"ME",1995,242,1995-08-30,1.00,1,1,,25.10,7.9,101.7,,,,,,,,,,
"ME",1995,242,1995-08-30,2.00,1,1,,25.10,7.8,100.4,,,,,,,,,,
"ME",1995,242,1995-08-30,3.00,1,1,,25.10,7.7,99.1,,,,,,,,,,
"ME",1995,242,1995-08-30,4.00,1,1,,25.10,7.6,97.8,,,,,,,,,,
"ME",1995,242,1995-08-30,5.00,1,1,,25.10,7.5,96.5,,,,,,,,,,
"ME",1995,242,1995-08-30,6.00,1,1,,25.00,7.4,95.1,,,,,,,,,,
"ME",1995,242,1995-08-30,7.00,1,1,,25.00,7.4,95.1,,,,,,,,,,
"ME",1995,242,1995-08-30,8.00,1,1,,24.80,6.6,84.5,,,,,,,,,,
"ME",1995,242,1995-08-30,8.50,1,1,,22.80,3.7,45.6,,,,,,,,,,
"ME",1995,242,1995-08-30,9.00,1,1,,20.70,0.8,9.5,,,,,,,,,,
"ME",1995,242,1995-08-30,9.50,1,1,,18.90,0.6,6.8,,,,,,,,,,
"ME",1995,242,1995-08-30,10.00,1,1,,18.10,0.5,5.6,,,,,,,,,,
"ME",1995,242,1995-08-30,10.50,1,1,,17.40,0.5,5.5,,,,,,,,,,
"ME",1995,242,1995-08-30,11.00,1,1,,16.50,0.5,5.4,,,,,,,,,,
"ME",1995,242,1995-08-30,11.50,1,1,,15.60,0.4,4.3,,,,,,,,,,
"ME",1995,242,1995-08-30,12.00,1,1,,14.90,0.4,4.2,,,,,,,,,,
"ME",1995,242,1995-08-30,12.50,1,1,,14.20,0.4,4.1,,,,,,,,,,
"ME",1995,242,1995-08-30,13.00,1,1,,14.00,0.4,4.1,,,,,,,,,,
"ME",1995,242,1995-08-30,14.00,1,1,,13.30,0.4,4.1,,,,,,,,,,
"ME",1995,242,1995-08-30,15.00,1,1,,12.80,0.4,4.0,,,,,,,,,,
"ME",1995,242,1995-08-30,16.00,1,1,,12.20,0.4,4.0,,,,,,,,,,
"ME",1995,242,1995-08-30,17.00,1,1,,11.80,0.4,3.9,,,,,,,,,,
"ME",1995,242,1995-08-30,18.00,1,1,,11.70,0.3,2.9,,,,,,,,,,
"ME",1995,242,1995-08-30,19.00,1,1,,11.50,0.3,2.9,,,,,,,,,,
"ME",1995,242,1995-08-30,20.00,1,1,,11.20,0.3,2.9,,,,,,,,,,
"ME",1995,242,1995-08-30,21.00,1,1,,11.10,0.3,2.9,,,,,,,,,,
"ME",1995,242,1995-08-30,22.00,1,1,,11.00,0.3,2.9,,,,,,,,,,
"ME",1995,242,1995-08-30,23.00,1,1,,11.00,0.3,2.9,,,,,,,,,,
"ME",1995,242,1995-08-30,24.00,1,1,,11.00,0.3,2.9,,,,,,,,,,
"ME",1995,254,1995-09-11,0.00,1,1,,20.80,7.8,92.5,,,,,,,,,,
"ME",1995,254,1995-09-11,1.00,1,1,,20.90,7.6,90.3,,,,,,,,,,
"ME",1995,254,1995-09-11,2.00,1,1,,20.90,7.5,89.1,,,,,,,,,,
"ME",1995,254,1995-09-11,3.00,1,1,,20.90,7.4,87.9,,,,,,,,,,
"ME",1995,254,1995-09-11,4.00,1,1,,20.90,7.4,87.9,,,,,,,,,,
"ME",1995,254,1995-09-11,5.00,1,1,,20.90,7.4,87.9,,,,,,,,,,
"ME",1995,254,1995-09-11,6.00,1,1,,20.90,7.3,86.7,,,,,,,,,,
"ME",1995,254,1995-09-11,7.00,1,1,,20.90,7.3,86.7,,,,,,,,,,
"ME",1995,254,1995-09-11,8.00,1,1,,20.90,7.3,86.7,,,,,,,,,,
"ME",1995,254,1995-09-11,9.00,1,1,,20.90,7.2,85.5,,,,,,,,,,
"ME",1995,254,1995-09-11,10.00,1,1,,20.90,7.2,85.5,,,,,,,,,,
"ME",1995,254,1995-09-11,10.50,1,1,,20.80,7.1,84.2,,,,,,,,,,
"ME",1995,254,1995-09-11,11.00,1,1,,18.00,0.3,3.4,,,,,,,,,,
"ME",1995,254,1995-09-11,11.50,1,1,,17.30,0.3,3.3,,,,,,,,,,
"ME",1995,254,1995-09-11,12.00,1,1,,15.60,0.3,3.2,,,,,,,,,,
"ME",1995,254,1995-09-11,12.50,1,1,,13.90,0.3,3.1,,,,,,,,,,
"ME",1995,254,1995-09-11,13.00,1,1,,13.60,0.3,3.1,,,,,,,,,,
"ME",1995,254,1995-09-11,13.50,1,1,,13.20,0.3,3.0,,,,,,,,,,
"ME",1995,254,1995-09-11,14.00,1,1,,12.90,0.2,2.0,,,,,,,,,,
"ME",1995,254,1995-09-11,14.50,1,1,,12.60,0.2,2.0,,,,,,,,,,
"ME",1995,254,1995-09-11,15.00,1,1,,12.40,0.2,2.0,,,,,,,,,,
"ME",1995,254,1995-09-11,15.50,1,1,,12.20,0.2,2.0,,,,,,,,,,
"ME",1995,254,1995-09-11,16.00,1,1,,12.10,0.2,2.0,,,,,,,,,,
"ME",1995,254,1995-09-11,17.00,1,1,,11.80,0.2,2.0,,,,,,,,,,
"ME",1995,254,1995-09-11,18.00,1,1,,11.60,0.2,2.0,,,,,,,,,,
"ME",1995,254,1995-09-11,19.00,1,1,,11.50,0.2,1.9,,,,,,,,,,
"ME",1995,254,1995-09-11,20.00,1,1,,11.30,0.2,1.9,,,,,,,,,,
"ME",1995,254,1995-09-11,21.00,1,1,,11.20,0.2,1.9,,,,,,,,,,
"ME",1995,254,1995-09-11,22.00,1,1,,11.20,0.2,1.9,,,,,,,,,,
"ME",1995,254,1995-09-11,23.00,1,1,,11.10,0.2,1.9,,,,,,,,,,
"ME",1995,268,1995-09-25,0.00,1,1,,16.10,8.0,86.2,,,,,,,,,,
"ME",1995,268,1995-09-25,1.00,1,1,,16.10,7.7,82.9,,,,,,,,,,
"ME",1995,268,1995-09-25,2.00,1,1,,16.10,7.7,82.9,,,,,,,,,,
"ME",1995,268,1995-09-25,3.00,1,1,,16.10,7.8,84.0,,,,,,,,,,
"ME",1995,268,1995-09-25,4.00,1,1,,16.10,7.8,84.0,,,,,,,,,,
"ME",1995,268,1995-09-25,5.00,1,1,,16.10,7.7,82.9,,,,,,,,,,
"ME",1995,268,1995-09-25,6.00,1,1,,16.10,7.7,82.9,,,,,,,,,,
"ME",1995,268,1995-09-25,7.00,1,1,,16.10,7.6,81.9,,,,,,,,,,
"ME",1995,268,1995-09-25,8.00,1,1,,16.10,7.6,81.9,,,,,,,,,,
"ME",1995,268,1995-09-25,9.00,1,1,,16.10,7.6,81.9,,,,,,,,,,
"ME",1995,268,1995-09-25,10.00,1,1,,16.10,7.6,81.9,,,,,,,,,,
"ME",1995,268,1995-09-25,11.00,1,1,,16.10,7.6,81.9,,,,,,,,,,
"ME",1995,268,1995-09-25,12.00,1,1,,16.00,7.4,79.5,,,,,,,,,,
"ME",1995,268,1995-09-25,13.00,1,1,,16.00,7.3,78.5,,,,,,,,,,
"ME",1995,268,1995-09-25,13.50,1,1,,15.40,3.4,36.1,,,,,,,,,,
"ME",1995,268,1995-09-25,14.00,1,1,,14.00,0.4,4.1,,,,,,,,,,
"ME",1995,268,1995-09-25,14.50,1,1,,13.00,0.2,2.0,,,,,,,,,,
"ME",1995,268,1995-09-25,15.00,1,1,,12.00,0.3,3.0,,,,,,,,,,
"ME",1995,268,1995-09-25,16.00,1,1,,12.00,0.3,3.0,,,,,,,,,,
"ME",1995,268,1995-09-25,17.00,1,1,,11.80,0.3,2.9,,,,,,,,,,
"ME",1995,268,1995-09-25,18.00,1,1,,11.60,0.3,2.9,,,,,,,,,,
"ME",1995,268,1995-09-25,19.00,1,1,,11.40,0.3,2.9,,,,,,,,,,
"ME",1995,268,1995-09-25,20.00,1,1,,11.30,0.3,2.9,,,,,,,,,,
"ME",1995,268,1995-09-25,21.00,1,1,,11.20,0.3,2.9,,,,,,,,,,
"ME",1995,268,1995-09-25,22.00,1,1,,11.10,0.3,2.9,,,,,,,,,,
"ME",1995,268,1995-09-25,23.00,1,1,,11.10,0.2,1.9,,,,,,,,,,
