"date","fit","se.pred","Flow"
1991-10-30,18.2,4.22327320507028,0.00634
1991-10-31,17.5643085053464,4.07576227891305,0.00486
1991-11-01,16.8,3.89840603544949,0.00394
1991-11-02,16.4304778973765,3.81265917859833,0.00378
1991-11-03,16.2593560411615,3.77295069782061,0.00317
1991-11-04,16,3.71276765280904,0.0028
1991-11-05,15.6813040969674,3.63881491281766,0.00272
1991-11-06,15.4,3.5735388658287,0.00257
1991-11-07,15.2464824801121,3.537915435705,0.00242
1991-11-08,15.1,3.50392447233853,0.00226
1991-11-09,14.8261157855307,3.44037019408248,0.00209
1991-11-10,14.5403677438191,3.37406293869997,0.00196
1991-11-11,14.2209593215638,3.29994486006346,0.00192
1991-11-12,13.9,3.22546689837785,0.0019
1991-11-13,14.1,3.27187649403797,0.00197
1991-11-14,15.4205326900995,3.57830343505535,0.00321
1991-11-15,15.3,3.55033406799864,0.0102
1991-11-16,13.5488362576061,3.14398006190288,0.0109
1991-11-17,12.9443175843287,3.00370272592393,0.00669
1991-11-18,12,2.78457573960678,0.00489
1991-11-19,12.0453987571268,2.7951104294154,0.00478
1991-11-20,11.2,2.59893735696633,0.0088
1991-11-21,10.8316388582957,2.51345989874935,0.00834
1991-11-22,10.8,2.5061181656461,0.00619
1991-11-23,10.7604344459125,2.49693705880975,0.00512
1991-11-24,9.93749100351164,2.30597469674493,0.00802
1991-11-25,9.9,2.29727498517559,0.00678
1991-11-26,9.81881510481871,2.27843619438023,0.0051
1991-11-27,9.6,2.22766059168542,0.00426
1991-11-28,9.53655762897938,2.21293891775149,0.00398
1991-11-29,9.5,2.20445579385537,0.0036
1991-11-30,8.46491797427584,1.96426710241082,0.0105
1991-12-01,8.32279000504393,1.93128659449059,0.0127
1991-12-02,9.1,2.11163660253514,0.00736
1991-12-03,8.81815237290036,2.04623443047786,0.00505
1991-12-04,8.3,1.92599821989469,0.00436
1991-12-05,8.28075282781828,1.92153195250192,0.00332
1991-12-06,8.1,1.87958862423458,0.0031
1991-12-07,8.44669421942111,1.96003831693974,0.00314
1991-12-08,8.66297912412317,2.01022679181278,0.00383
1991-12-09,8,1.85638382640452,0.0106
1991-12-10,7.89424248243657,1.83184300826384,0.00949
1991-12-11,7.9,1.83317902857446,0.00761
1991-12-12,8.71428483425111,2.02213217812324,0.00713
1991-12-13,7.9,1.83317902857446,0.0236
1991-12-14,7.51654036311863,1.74419799507627,0.0173
1991-12-15,7.35359849452864,1.70638766388945,0.0102
1991-12-16,7.1,1.64754064593401,0.00596
1991-12-17,7.10466809906403,1.64862386888433,0.0046
1991-12-18,6.9,1.6011310502739,0.00466
1991-12-19,6.94200627875156,1.61087852233413,0.00426
1991-12-20,7,1.62433584810395,0.00379
1991-12-21,7.07059095501134,1.64071633650064,0.00355
1991-12-22,7.14951033894118,1.65902941999029,0.00328
1991-12-23,7.22190975527971,1.67582955818178,0.00306
1991-12-24,7.30308801955118,1.69466681028793,0.00281
1991-12-25,7.39394804357958,1.71575069517206,0.00253
1991-12-26,7.4664763955034,1.73258075260545,0.00235
1991-12-27,7.53904362726588,1.74941983202681,0.00218
1991-12-28,7.58600619386533,1.76031740066201,0.00213
1991-12-29,7.62949926416896,1.77040987969606,0.0021
1991-12-30,7.7,1.78676943291435,0.00196
1991-12-31,7.75460354827063,1.79944007589859,0.00175
1992-01-01,7.79142836667359,1.80798520056028,0.00162
1992-01-02,7.79526098200519,1.80887455119958,0.00163
1992-01-03,7.8,1.80997423074441,0.00164
1992-01-04,7.63414849966467,1.77148872539348,0.00296
1992-01-05,7.48902853250372,1.73781393040273,0.00443
1992-01-06,7.7,1.78676943291435,0.00401
1992-01-07,7.82202842453335,1.81508588212252,0.00339
1992-01-08,8,1.85638382640452,0.00258
1992-01-09,7.82086057722809,1.81481488551637,0.00236
1992-01-10,7.6,1.76356463508429,0.00235
1992-01-11,7.58855725053467,1.76090936820466,0.00206
1992-01-12,7.5680596411031,1.75615293937607,0.00182
1992-01-13,7.5,1.74035983725424,0.00179
1992-01-14,7.58118475607635,1.75919859577058,0.00188
1992-01-15,7.7,1.78676943291435,0.00182
1992-01-16,7.7650287094761,1.80185921347977,0.0016
1992-01-17,7.8,1.80997423074441,0.00151
1992-01-18,7.76736043738429,1.80240028622682,0.00141
1992-01-19,7.74030195645768,1.79612142043191,0.00129
1992-01-20,7.7,1.78676943291435,0.00123
1992-01-21,7.74622596554595,1.79749607476428,0.00117
1992-01-22,7.8,1.80997423074441,0.00108
1992-01-23,7.81566179483806,1.81360851857314,0.0012
1992-01-24,7.8,1.80997423074441,0.00145
1992-01-25,7.78078664792864,1.80551581123987,0.00125
1992-01-26,7.74261444856406,1.79665802955003,0.00113
1992-01-27,7.7,1.78676943291435,0.00103
1992-01-28,7.60179915127776,1.76398212450095,0.00099
1992-01-29,7.5,1.74035983725424,0.00098
1992-01-30,7.69593554771968,1.7858262849798,0.00102
1992-01-31,7.9,1.83317902857446,0.00105
1992-02-01,8.03111996519384,1.86360515141253,0.001
1992-02-02,8.16709744196339,1.89515844999132,0.00094
1992-02-03,8.3,1.92599821989469,0.00091
1992-02-04,8.19879728181183,1.9025143337406,9e-04
1992-02-05,8.1,1.87958862423458,0.00089
1992-02-06,8.1989077936801,1.90253997779621,0.00092
1992-02-07,8.3,1.92599821989469,0.00095
1992-02-08,8.29689427041772,1.92527754162397,9e-04
1992-02-09,8.29923295317482,1.92582022822964,0.00082
1992-02-10,8.3,1.92599821989469,0.00074
1992-02-11,8.24744427886477,1.91380277105713,0.00073
1992-02-12,8.2,1.90279342206463,0.00068
1992-02-13,8.09913107094261,1.87938699100352,0.00067
1992-02-14,8,1.85638382640452,0.00067
1992-02-15,8.0659885582082,1.8716963379277,0.00068
1992-02-16,8.13185690988103,1.88698095576737,0.00071
1992-02-17,8.2,1.90279342206463,0.00073
1992-02-18,8.09313921533213,1.87799659302284,0.00072
1992-02-19,7.9,1.83317902857446,0.00119
1992-02-20,8.11654450717108,1.88342774367561,0.0013
1992-02-21,8.4,1.94920301772475,0.00117
1992-02-22,8.36910668266137,1.94203428589332,0.00109
1992-02-23,8.33420771380811,1.93393605072614,0.00103
1992-02-24,8.3,1.92599821989469,0.00097
1992-02-25,8.35133262572164,1.93790985191425,0.00096
1992-02-26,8.4,1.94920301772475,0.00097
1992-02-27,8.59710165733482,1.99494005882898,0.00099
1992-02-28,8.8,2.04202220904497,0.00101
1992-02-29,8.69987541596892,2.01878850174238,0.00099
1992-03-01,8.60839936699263,1.9975616695145,0.00094
1992-03-02,8.5,1.9724078155548,0.00098
1992-03-03,8.44803781147552,1.96035009475962,0.00092
1992-03-04,8.4,1.94920301772475,0.00084
1992-03-05,8.40952259713389,1.95141271713783,0.00086
1992-03-06,8.4,1.94920301772475,0.00098
1992-03-07,8.5377716897814,1.98117265980557,0.00233
1992-03-08,8.8326676066166,2.04960266111627,0.00315
1992-03-09,9.2,2.1348414003652,0.00379
1992-03-10,8.51470169331114,1.97581931376525,0.0133
1992-03-11,9.3,2.15804619819525,0.0127
1992-03-12,8.68983475016008,2.01645858554064,0.0134
1992-03-13,8.3,1.92599821989469,0.0123
1992-03-14,7.89486051195957,1.83198642076518,0.0103
1992-03-15,7.56688052848782,1.75587932867751,0.00806
1992-03-16,7.3,1.69395024159412,0.00582
1992-03-17,7.3532242455642,1.70630082017387,0.00467
1992-03-18,7.4,1.71715503942418,0.00369
1992-03-19,7.4081525894796,1.71904683133084,0.00321
1992-03-20,7.4,1.71715503942418,0.00284
1992-03-21,7.30758300763382,1.69570986318499,0.00255
1992-03-22,7.20637470305004,1.6722246807191,0.00232
1992-03-23,7.1,1.64754064593401,0.00213
1992-03-24,7.16140551437431,1.66178967140108,0.00204
1992-03-25,7.2,1.67074544376407,0.00206
1992-03-26,7.11669521095942,1.65141473588445,0.00354
1992-03-27,7.2,1.67074544376407,0.00429
1992-03-28,7.11939543299257,1.6520413169482,0.004
1992-03-29,7.01080577944331,1.62684330737774,0.00389
1992-03-30,6.8,1.57792625244384,0.00442
1992-03-31,6.78093130297771,1.57350139985099,0.00512
1992-04-01,6.8,1.57792625244384,0.0056
1992-04-02,6.7367178653928,1.5632417610457,0.00633
1992-04-03,6.7,1.55472145461379,0.0069
1992-04-04,6.60535472187399,1.53275920916895,0.00716
1992-04-05,6.48217995037321,1.50417675246456,0.0077
1992-04-06,6.4,1.48510706112362,0.0079
1992-04-07,6.30106482960455,1.46214935485053,0.00845
1992-04-08,5.9,1.36908307197333,0.0127
1992-04-09,5.84585975058098,1.35651993655096,0.0179
1992-04-10,6,1.39228786980339,0.0202
1992-04-11,5.76095924854891,1.33681894669772,0.0165
1992-04-12,5.6724811088407,1.31628777325463,0.0113
1992-04-13,5.5,1.27626388065311,0.00823
1992-04-14,5.69336950767523,1.32113488397412,0.00728
1992-04-15,5.7,1.32267347631322,0.00832
1992-04-16,5.83178710346685,1.35325440723879,0.0101
1992-04-17,6.13892674010692,1.42452553897709,0.01
1992-04-18,6.05618458948931,1.40532539020603,0.0151
1992-04-19,5.79487145739831,1.34468820620093,0.0256
1992-04-20,5.4174266624767,1.2571029046193,0.0452
1992-04-21,5.2,1.20664948716294,0.067
1992-04-22,5.5,1.27626388065311,0.0742
1992-04-23,5.64040675061126,1.3088449832722,0.0432
1992-04-24,5.7,1.32267347631322,0.0251
1992-04-25,5.93804365119679,1.37791102432072,0.0213
1992-04-26,6.2433908175302,1.44876621694819,0.017
1992-04-27,6.6,1.53151665678373,0.0129
1992-04-28,6.92055341815086,1.60590042940297,0.0101
1992-04-29,7.2,1.67074544376407,0.0082
1992-04-30,7.5031825407272,1.74109833939584,0.00794
1992-05-01,7.5,1.74035983725424,0.0104
1992-05-02,7.11864491785515,1.65186716142788,0.0152
1992-05-03,7.2390066802797,1.67979686506319,0.0143
1992-05-04,7.7,1.78676943291435,0.00998
1992-05-05,7.71234481207714,1.78963402159935,0.00756
1992-05-06,7.6,1.76356463508429,0.00636
1992-05-07,7.72638582512719,1.79289221029091,0.00548
1992-05-08,7.8,1.80997423074441,0.00499
1992-05-09,8.03181908120817,1.86376737987026,0.00536
1992-05-10,8.4496678520648,1.96072834238291,0.00473
1992-05-11,8.9,2.06522700687503,0.00409
1992-05-12,10.0482059606207,2.33166587870971,0.00386
1992-05-13,11.2,2.59893735696633,0.00416
1992-05-14,11.2352153040225,2.60710899707,0.00367
1992-05-15,11.3,2.62214215479638,0.00311
1992-05-16,11.4947621752439,2.66733632381115,0.00282
1992-05-17,11.5935291635572,2.69025500377208,0.00284
1992-05-18,11.6962766805185,2.71409735735835,0.00285
1992-05-19,11.9774325278923,2.77933900332884,0.00234
1992-05-20,12.2,2.83098533526689,0.00203
1992-05-21,12.672043135726,2.94052199058277,0.00182
1992-05-22,13.2,3.06303331356746,0.00152
1992-05-23,13.0960038816176,3.03890122454572,0.00133
1992-05-24,12.9321504906256,3.00087937642833,0.00129
1992-05-25,12.8,2.97021412224723,0.00117
1992-05-26,12.3933898568868,2.87586106058132,0.00107
1992-05-27,12,2.78457573960678,0.00096
1992-05-28,12.0008153271524,2.78476493462415,0.00084
1992-05-29,12,2.78457573960678,0.00066
1992-05-30,12.0472554265171,2.7955412657938,0.00063
1992-05-31,11.9904087844111,2.78235011741994,0.00107
1992-06-01,12.1,2.80778053743684,0.00085
1992-06-02,11.8758520203533,2.75576745191966,0.00057
1992-06-03,11.6,2.69175654828655,0.00046
1992-06-04,12.2881189746758,2.85143316519032,0.00038
1992-06-05,13.1,3.0398285157374,0.00044
1992-06-06,13.5524521888029,3.14481913142678,6e-04
1992-06-07,13.9731211181469,3.24243450601492,5e-04
1992-06-08,14.4,3.34149088752813,0.00045
1992-06-09,14.4241295880934,3.34709010966243,3e-04
1992-06-10,14.4,3.34149088752813,0.00022
1992-06-11,14.7845453704666,3.43072386330974,0.00016
1992-06-12,14.9,3.45751487667842,1e-04
1992-06-13,15.3687695108708,3.56629189396493,8e-05
1992-06-14,15.6923017597855,3.64136689824063,6e-05
1992-06-15,15.7,3.64315325931887,4e-05
1992-06-16,15.9988106334437,3.71249166270419,2e-05
1992-06-17,15.9,3.68956285497898,1e-05
1992-06-18,18.9815073102115,4.40462039643197,0.00035
1992-06-19,14.9,3.45751487667842,0.00089
1992-06-20,14.199926521456,3.29506424132045,4e-04
1992-06-21,13.5889889747802,3.15329741874642,0.00066
1992-06-22,12.9,2.99341892007729,4e-04
1992-06-23,12.8742141074506,2.98743535584251,0.00018
1992-06-24,12.8,2.97021412224723,0.00011
1992-06-25,13.0055619719007,3.01791436224226,9e-05
1992-06-26,12.6,2.92380452658712,5e-05
1992-06-27,11.1608890973029,2.58986175106595,2e-05
1992-06-28,11.3523972752433,2.63430083658505,2e-05
1992-06-29,13.8,3.2022621005478,7e-05
1992-06-30,14.1535618881347,3.28430542189359,0.00013
1992-07-01,11.5525046220929,2.68073534186458,3e-05
1992-07-02,10.4553485855801,2.42614250171154,2e-05
1992-07-03,13.6,3.15585250488768,0.00056
1992-07-04,13.6870230404761,3.17604602549572,0.00075
1992-07-05,13.3040677071059,3.08718201460775,0.00018
1992-07-06,13.1,3.0398285157374,0.00013
1992-07-07,12.854109766104,2.98277018407798,0.00012
1992-07-08,13.2,3.06303331356746,0.00168
1992-07-09,15.2605555980939,3.54118107428106,0.00269
1992-07-10,19.1,4.43211638554079,0.00106
1992-07-11,21.3303151204316,4.94965650021013,0.00089
1992-07-12,23.0530620352555,5.34941643891855,0.00185
1992-07-13,23.9,5.5459466813835,0.00444
1992-07-14,23.4300830288029,5.43690339824809,0.00169
1992-07-15,21.8,5.05864592695232,0.00092
1992-07-16,20.7655354641883,4.81860052279357,0.00042
1992-07-17,19.8,4.59454997035119,0.00071
1992-07-18,19.8891868713201,4.61524560353198,0.00145
1992-07-19,20.128041219455,4.67067127212497,0.00182
1992-07-20,20.7,4.80339315082169,0.00167
1992-07-21,20.7340302041752,4.81128979090169,0.00079
1992-07-22,20.2,4.68736916167141,0.00039
1992-07-23,19.5411121465273,4.53447556734626,0.00022
1992-07-24,18.4,4.2696828007304,0.00011
1992-07-25,17.8682882494445,4.14630016397534,7e-05
1992-07-26,18.1385044307935,4.20900328256147,7e-05
1992-07-27,18.6740667813445,4.33327944326072,8e-05
1992-07-28,18.9510348001418,4.39754931207655,8e-05
1992-07-29,19.2293344876953,4.46212819193502,8e-05
1992-07-30,17.2,3.99122522676972,3e-05
1992-07-31,19.9417859637292,4.62745111658593,0.00019
1992-08-01,19.5106422545883,4.5274050905228,0.00035
1992-08-02,18.3305665761536,4.25357091510035,0.00024
1992-08-03,17.1924809069907,3.98948043643824,0.00018
1992-08-04,15.5,3.59674366365876,9e-05
1992-08-05,15.0742616238078,3.49795193417838,8e-05
1992-08-06,12.2339301636318,2.83885876114105,2e-05
1992-08-07,15.9648445543638,3.7046099027229,0.00125376875300542
1992-08-08,15.7281711130519,3.64969030914904,3e-04
