"date","fit","se.pred","Flow"
1991-01-01,8.67367287372015,1.54917570103347,0.0447
1991-01-02,8.8,1.5717385665304,0.0349
1991-01-03,8.83862402289707,1.57863707407379,0.0276
1991-01-04,8.8,1.5717385665304,0.0241
1991-01-05,8.59743315717355,1.53555878026101,0.0223
1991-01-06,8.38644247299862,1.49787443986369,0.0211
1991-01-07,8.2,1.46457457335787,0.0192
1991-01-08,8.36375102178302,1.49382159565845,0.0167
1991-01-09,8.5,1.51815656994413,0.0154
1991-01-10,8.70007396856463,1.55389111227957,0.0146
1991-01-11,8.9,1.58959923205915,0.014
1991-01-12,8.84430138561935,1.57965108884047,0.0143
1991-01-13,8.8321527150365,1.57748125542148,0.0132
1991-01-14,8.8,1.5717385665304,0.0128
1991-01-15,8.80857190264247,1.57326956539082,0.0129
1991-01-16,8.8,1.5717385665304,0.0136
1991-01-17,8.70038852051681,1.55394729335166,0.0134
1991-01-18,8.6,1.53601723547289,0.0133
1991-01-19,8.68470030892432,1.55114527435168,0.0132
1991-01-20,8.77739250567009,1.5677007175837,0.0129
1991-01-21,8.9,1.58959923205915,0.0117
1991-01-22,8.96642354196477,1.60146291872183,0.0106
1991-01-23,9,1.60745989758791,0.0106
1991-01-24,8.8371573530092,1.57837511707071,0.0102
1991-01-25,8.7,1.55387790100164,0.00907
1991-01-26,8.70604001677994,1.55495668819659,0.00882
1991-01-27,8.69567416302825,1.5531052777288,0.00917
1991-01-28,8.7,1.55387790100164,0.00906
1991-01-29,8.90165498317841,1.5898948230692,0.00853
1991-01-30,9.1,1.62532056311666,0.0083
1991-01-31,9.29312328965239,1.6598136679396,0.0081
1991-02-01,9.5,1.69676322523168,0.00762
1991-02-02,9.33985729686478,1.66816067265599,0.00746
1991-02-03,9.17720889097752,1.63911058489262,0.00753
1991-02-04,9,1.60745989758791,0.00825
1991-02-05,9.23630107749127,1.64966484267947,0.00893
1991-02-06,9.5,1.69676322523168,0.00898
1991-02-07,6.75692521020359,1.20683181182256,0.01
1991-02-08,4.8,0.857311945380217,0.0114
1991-02-09,5.97334467671833,1.06687911358832,0.0117
1991-02-10,7.45017168007328,1.33065024509588,0.0114
1991-02-11,9.3,1.66104189417417,0.0109
1991-02-12,9.36538166670509,1.67271949498149,0.0102
1991-02-13,9.4,1.67890255970293,0.0105
1991-02-14,9.49544620099869,1.6959498864232,0.0106
1991-02-15,9.6,1.71462389076043,0.0105
1991-02-16,9.47458789568554,1.69222445427626,0.00933
1991-02-17,9.33633402679628,1.66753139317338,0.00864
1991-02-18,9.2,1.64318122864542,0.00798
1991-02-19,9.35771120356803,1.67134949921608,0.0159
1991-02-20,9.5,1.69676322523168,0.0254
1991-02-21,9.3678051577173,1.6731523466053,0.0213
1991-02-22,9.2,1.64318122864542,0.0188
1991-02-23,9.00934614327955,1.60912918097891,0.0165
1991-02-24,8.80560327205324,1.57273934821049,0.0149
1991-02-25,8.6,1.53601723547289,0.0136
1991-02-26,8.75245938981263,1.5632474971545,0.0124
1991-02-27,8.9,1.58959923205915,0.0115
1991-02-28,8.94760012896847,1.59810093188547,0.0115
1991-03-01,9,1.60745989758791,0.0114
1991-03-02,8.62302026319152,1.54012880768536,0.046
1991-03-03,8.52156590811277,1.5220083846604,0.0831
1991-03-04,8.64418034437659,1.54390813901144,0.112
1991-03-05,9.0908293485204,1.62368262372908,0.113
1991-03-06,9.7,1.73248455628919,0.102
1991-03-07,8.62677103249557,1.54079872004552,0.116
1991-03-08,7.7,1.3752712457141,0.128
1991-03-09,7.26408409868892,1.29741376459427,0.111
1991-03-10,6.96166854492326,1.24340033402925,0.0841
1991-03-11,6.7,1.19666459042655,0.0596
1991-03-12,7.27123839629345,1.29869156976035,0.0441
1991-03-13,7.8,1.39313191124285,0.036
1991-03-14,7.62285784137993,1.36149314278131,0.0311
1991-03-15,7.4,1.32168924912784,0.0291
1991-03-16,7.20813761675703,1.28742135058131,0.0321
1991-03-17,6.94872271310762,1.24108812230875,0.0398
1991-03-18,6.7,1.19666459042655,0.0484
1991-03-19,6.64788244641618,1.18735604849918,0.0565
1991-03-20,6.7,1.19666459042655,0.0565
1991-03-21,6.50284234889588,1.1614509217985,0.0556
1991-03-22,6.4,1.14308259384029,0.0476
1991-03-23,6.36150017157076,1.1362062682554,0.0449
1991-03-24,5.75247369878814,1.02743008697012,0.101
1991-03-25,5.6,1.00019726961025,0.114
1991-03-26,6.14251031027878,1.09709322158815,0.0942
1991-03-27,5.9,1.05377926619652,0.20593
1991-03-28,4.81776552044232,0.860484985565862,0.6759
1991-03-29,5.38697416135787,0.962149437080559,0.39577
1991-03-30,5.9,1.05377926619652,0.2457
1991-03-31,6.393171711073,1.1418630159937,0.151
1991-04-01,6.8,1.21452525595531,0.1
1991-04-02,6.61131952483915,1.18082566736876,0.0682
1991-04-03,6.2,1.10736126278278,0.0628
1991-04-04,6.50370493187513,1.16160498485933,0.0943
1991-04-05,6.5,1.16094325936904,0.189
1991-04-06,5.77574301083212,1.03158614096514,0.266
1991-04-07,5.2,0.928754607495235,0.33868
1991-04-08,5.3,0.94661527302399,0.48584
1991-04-09,5.5951144252129,0.999324673438372,0.4234
1991-04-10,5.9,1.05377926619652,0.37
1991-04-11,6.16815516562541,1.10167356342695,0.21
1991-04-12,6.3,1.12522192831154,0.129
1991-04-13,6.3714023193552,1.13797485775134,0.0989
1991-04-14,6.35710025512899,1.13542041389619,0.0832
1991-04-15,6,1.07163993172527,0.11
1991-04-16,6.24943826343595,1.1161912656583,0.184
1991-04-17,7.2,1.28596791807033,0.151
1991-04-18,6.99344826026399,1.24907640269225,0.108
1991-04-19,6.7,1.19666459042655,0.0837
1991-04-20,6.90523171406041,1.23332034043381,0.092
1991-04-21,7.14937174155582,1.27692537416658,0.0973
1991-04-22,7.5,1.33954991465659,0.0926
1991-04-23,7.46564401510384,1.33341370710518,0.0835
1991-04-24,7.5,1.33954991465659,0.0692
1991-04-25,7.71240552844845,1.37748695565735,0.0564
1991-04-26,7.9,1.41099257677161,0.0471
1991-04-27,8.10336481437778,1.44731488607079,0.0409
1991-04-28,8.30639405110703,1.48357725896859,0.0355
1991-04-29,8.5,1.51815656994413,0.0312
1991-04-30,8.84662338748936,1.58006581382805,0.0306
1991-05-01,9.3,1.66104189417417,0.0263
1991-05-02,9.26013755537054,1.65392219626732,0.0263
1991-05-03,9.3,1.66104189417417,0.0233
1991-05-04,9.55518884127478,1.70662031958096,0.0206
1991-05-05,9.83146347547215,1.75596480793575,0.0176
1991-05-06,9.9,1.7682058873467,0.0215
1991-05-07,9.87174005972768,1.76315847393603,0.0242
1991-05-08,9.9,1.7682058873467,0.025
1991-05-09,9.80870488169181,1.75189997162159,0.0207
1991-05-10,9.7,1.73248455628919,0.0173
1991-05-11,10.2028541958235,1.82229766230253,0.0147
1991-05-12,10.6910724187705,1.90949668615353,0.0133
1991-05-13,11.2,2.00039453922051,0.012
1991-05-14,11.6952233775923,2.08884473031247,0.011
1991-05-15,12.2,2.17900119450805,0.0103
1991-05-16,14.5794478860857,2.60398642287285,0.00867
1991-05-17,16.1,2.87556715012948,0.0328
1991-05-18,15.136538899529,2.7034865854747,0.0322
1991-05-19,14.5431917136239,2.5975108291759,0.0236
1991-05-20,13.9473371482739,2.49108723822093,0.0167
1991-05-21,13.3,2.37546851532435,0.0121
1991-05-22,14.3,2.5540751706119,0.0104
1991-05-23,14.4614515451561,2.58291149108324,0.00873
1991-05-24,14.6,2.60765716719816,0.00749
1991-05-25,16.063615827021,2.86906869468829,0.00613
1991-05-26,16.4732700642581,2.94223566782559,0.0272
1991-05-27,17.3,3.08989513647453,0.0452
1991-05-28,18.2118244387715,3.25275304969294,0.0289
1991-05-29,19.2,3.42924778152087,0.0156
1991-05-30,19.0616613302572,3.40453957442118,0.0218
1991-05-31,19.4,3.46496911257838,0.0201
1991-06-01,19.1608261039762,3.42225106297748,0.0131
1991-06-02,18.7663582704066,3.35179648260509,0.00888
1991-06-03,17.7,3.16133779858955,0.0156
1991-06-04,18.5005719968206,3.30432528525855,0.015
1991-06-05,19.6,3.50069044363589,0.0105
1991-06-06,18.6783220377366,3.33607262554378,0.00728
1991-06-07,17.7,3.16133779858955,0.00524
1991-06-08,16.8954292487373,3.01763610776433,0.0035
1991-06-09,16.0634557106404,2.8690400968371,0.00264
1991-06-10,15.2,2.71482116037069,0.00189
1991-06-11,15.5269513165993,2.77321684147035,0.00186
1991-06-12,15.7,2.80412448801446,0.0014
1991-06-13,14.1723376672832,2.53127382835914,0.00117
1991-06-14,12.8,2.28616518768058,0.00101
1991-06-15,13.1476956081361,2.34826593730793,0.00083
1991-06-16,13.9033992008119,2.48323962838454,0.00112
1991-06-17,14.3,2.5540751706119,0.00093
1991-06-18,13.7831986653713,2.46177101278573,0.00068
1991-06-19,13.5,2.41118984638186,0.00064
1991-06-20,13.4812616332782,2.40784304937612,0.00055
1991-06-21,13.6,2.42905051191062,0.00054
1991-06-22,13.3910372071188,2.39172836639456,0.00047
1991-06-23,12.585224611685,2.24780487393555,0.00026
1991-06-24,12.3,2.19686186003681,0.00022
1991-06-25,11.8341618045511,2.11366005804249,0.00022
1991-06-26,12,2.14327986345054,0.00036
1991-06-27,13.2332701132442,2.36355011344318,5e-04
1991-06-28,13.5,2.41118984638186,3e-04
1991-06-29,12.8594270705012,2.29677925797633,0.00021
1991-06-30,14.1880863336481,2.53408664498383,0.00064
1991-07-01,12.3951488444026,2.21385607689004,0.00018
