"date","fit","se.pred","Flow"
1999-09-02,19.2818988034946,5.20508562008585,0.590008824943726
1999-09-03,19.2242934217331,5.18950655091978,0.571571049164235
1999-09-04,19.1631190391846,5.17296800122895,0.553133273384743
1999-09-05,19.1027773803057,5.15669080558343,0.562352161274489
1999-09-06,19.037174293836,5.13896661595956,0.55
1999-09-07,18.9691349708973,5.12058958397701,0.54
1999-09-08,18.8162956985811,5.07940799524011,0.39
1999-09-09,18.4348410564989,4.9778732921982,0.24
1999-09-10,17.8619228044723,4.82702930197432,0.15
1999-09-11,18.0063923157534,4.86424860573769,0.18
1999-09-12,18.1360091684849,4.89778886934466,0.22
1999-09-13,18.4645244085802,4.98481402361256,0.87
1999-09-14,18.4426053546887,4.97845157584883,0.54
1999-09-15,18.3486784810705,4.95309135881979,0.5
1999-09-16,18.1286116527198,4.89411929084755,0.34
1999-09-17,17.5294871903516,4.73573280733122,0.18
1999-09-18,16.6750291802703,4.51291910186196,0.1
1999-09-19,16.4270444524851,4.44804488598211,0.09
1999-09-20,17.8608953662857,4.82155173324822,0.42
1999-09-21,17.4463078014524,4.71138576787389,0.24
1999-09-22,16.87884861738,4.56212614397344,0.15
1999-09-23,17.4365308672097,4.70769620779371,0.31
1999-09-24,16.1474805386511,4.36198005550299,3.62
1999-09-25,17.1230306670881,4.6230176616837,1.39
1999-09-26,17.2959418779207,4.66902382858337,0.8
1999-09-27,17.226322869139,4.65011093241515,0.55
1999-09-28,17.0996930110549,4.61602486582526,0.47
1999-09-29,14.9754194474956,4.04735656678062,5.64
1999-09-30,14.2029753656979,3.8415762947094,8.22
1999-10-01,15.2288800361337,4.11420366305529,4.29
1999-10-02,15.4871667801372,4.18292979133977,3.35
1999-10-03,15.6660019630522,4.23052963180589,2.69
1999-10-04,15.8449589975575,4.27824724458524,2.08
1999-10-05,15.8505443094212,4.27951224930197,1.85
1999-10-06,15.3140393171663,4.13541804055795,2.78
1999-10-07,15.7421800129803,4.24999485816128,1.63
1999-10-08,15.6227579230098,4.2177315163154,1.65
1999-10-09,14.9669236578594,4.0415951324317,2.85
1999-10-10,15.2543428231369,4.11842335723683,1.96
1999-10-11,15.3005935368489,4.13063093507615,1.63
1999-10-12,15.0946698055357,4.07513921065097,1.83
1999-10-13,11.7458899562556,3.18466347548875,16
1999-10-14,11.8103230628577,3.20076486545149,14.8
1999-10-15,12.6617939667067,3.42464638820038,8.87
1999-10-16,13.0341018326742,3.52289191567251,6.7
1999-10-17,13.0668367322049,3.5311162089429,6.16
1999-10-18,13.3323651076995,3.60145712636149,4.81
1999-10-19,13.4659023890889,3.63676586618588,4.04
1999-10-20,13.399622246757,3.61870982256015,3.92
1999-10-21,13.3734756867265,3.61139755467219,3.68
1999-10-22,10.9349036019911,2.96450034306203,16.2
1999-10-23,10.0808322796163,2.74052113210359,24.4
1999-10-24,11.1397836861013,3.01673795144167,13.1
1999-10-25,11.8199584699225,3.19576060454508,8.25
1999-10-26,12.1323088844267,3.27821971495183,6.3
1999-10-27,12.3549529782508,3.33713449061523,5
1999-10-28,12.4832927379309,3.37106870057342,4.18
1999-10-29,12.4888962886256,3.37226250723757,3.82
1999-10-30,12.4795984715321,3.36949617286747,3.52
1999-10-31,12.2025476364372,3.29505091349208,4.09
