"date","fit","se.pred","Flow"
1991-01-01,8.94966927510101,2.44259258840232,0.0447
1991-01-02,9.08001613244031,2.47767339208806,0.0349
1991-01-03,9.18201729128526,2.50522348709166,0.0276
1991-01-04,9.20419086943112,2.51115603895529,0.0241
1991-01-05,9.18585899781977,2.50608504893671,0.0223
1991-01-06,9.1532802975044,2.49714157124138,0.0211
1991-01-07,9.14241359860065,2.49413677908342,0.0192
1991-01-08,9.15225792923762,2.49681914071272,0.0167
1991-01-09,9.12906340367077,2.49048514226932,0.0154
1991-01-10,9.09220324904197,2.48041602268248,0.0146
1991-01-11,9.0505524564568,2.46903738871826,0.014
1991-01-12,8.98252139718901,2.45042008021201,0.0143
1991-01-13,8.95882266973266,2.44397183396106,0.0132
1991-01-14,8.91490431806197,2.43197466095685,0.0128
1991-01-15,8.85692450707642,2.41611110408973,0.0129
1991-01-16,8.78220430977685,2.39564527552513,0.0136
1991-01-17,8.73618223748727,2.38306316910599,0.0134
1991-01-18,8.68847715193355,2.37001711085154,0.0133
1991-01-19,8.64210075447401,2.35733444504807,0.0132
1991-01-20,8.6029873632087,2.34664718575982,0.0129
1991-01-21,8.59197587266593,2.34369692258588,0.0117
1991-01-22,8.57918912653558,2.34027386990379,0.0106
1991-01-23,8.53480203185575,2.32813146474824,0.0106
1991-01-24,8.50354317845804,2.31961243209943,0.0102
1991-01-25,8.4946008464783,2.3172743963252,0.00907
1991-01-26,8.46112901395854,2.30814523012171,0.00882
1991-01-27,8.41191450661697,2.29464216449885,0.00917
1991-01-28,8.37712081805259,2.28513416579583,0.00906
1991-01-29,8.35531925582434,2.27922978455545,0.00853
1991-01-30,8.32626920766378,2.27130934874654,0.0083
1991-01-31,8.29760425649362,2.26349115859052,0.0081
1991-02-01,8.2774504005326,2.25804322763155,0.00762
1991-02-02,8.25002482024754,2.25056104170643,0.00746
1991-02-03,8.21802890040883,2.24179207516874,0.00753
1991-02-04,8.17036745666212,2.22864374199538,0.00825
1991-02-05,8.12447097903049,2.21599640831314,0.00893
1991-02-06,8.09689572956771,2.2084392590106,0.00898
1991-02-07,8.04389809081372,2.19382590962277,0.01
1991-02-08,7.98143887413104,2.17661444401194,0.0114
1991-02-09,7.95093673746578,2.16823867210252,0.0117
1991-02-10,7.93830482224829,2.16479252074034,0.0114
1991-02-11,7.93241098500711,2.16320594310626,0.0109
1991-02-12,7.9331919094049,2.16346665372759,0.0102
1991-02-13,7.90770671808511,2.15645465759485,0.0105
1991-02-14,7.88897225560576,2.1513067136068,0.0106
1991-02-15,7.87695991269514,2.14801404835439,0.0105
1991-02-16,7.8951901717677,2.15309942112214,0.00933
1991-02-17,7.90120830187252,2.15480991330745,0.00864
1991-02-18,7.9071471620252,2.15650568028271,0.00798
1991-02-19,7.68665151562238,2.0955972756365,0.0159
1991-02-20,7.45807453896195,2.03302049035268,0.0254
1991-02-21,7.54067186304146,2.05555945983615,0.0213
1991-02-22,7.59327449638875,2.06993807542261,0.0188
1991-02-23,7.64507667332308,2.08412502131389,0.0165
1991-02-24,7.68236587904065,2.0943501778762,0.0149
1991-02-25,7.71403532208679,2.10304388364681,0.0136
1991-02-26,7.74486007954837,2.11151642460867,0.0124
1991-02-27,7.76915486022216,2.11819671951556,0.0115
1991-02-28,7.77040345620184,2.1185121774421,0.0115
1991-03-01,7.77557905928795,2.11990828824626,0.0114
1991-03-02,7.08233990875518,1.93063079984543,0.046
1991-03-03,6.65371040426447,1.8150928849907,0.0831
1991-03-04,6.41645915690715,1.7515738350029,0.112
1991-03-05,6.41508253341291,1.75121549383882,0.113
1991-03-06,6.50725168894491,1.77586578791461,0.102
1991-03-07,6.40816794407912,1.74940850936535,0.116
1991-03-08,6.33338781514511,1.72949298081933,0.128
1991-03-09,6.46440850309972,1.7644931707574,0.111
1991-03-10,6.7029170311309,1.82838913253873,0.0841
1991-03-11,6.97955729460757,1.90284183437597,0.0596
1991-03-12,7.20583209237803,1.96402006952681,0.0441
1991-03-13,7.35348206435809,2.00407401418877,0.036
