"date","fit","se.pred","Flow"
1991-01-01,5.01887715696622,0.92427603368528,0.00199
1991-01-02,5,0.92079961790097,0.00168
1991-01-03,4.90033222907548,0.902444808824102,0.00144
1991-01-04,4.8,0.883967633184931,0.00128
1991-01-05,4.69656390488744,0.864918849813568,0.00121
1991-01-06,4.59665178352236,0.84651904117824,0.00111
1991-01-07,4.5,0.828719656110873,0.00097
1991-01-08,4.50014294307443,0.828745980496535,0.00088
1991-01-09,4.5,0.828719656110873,0.00082
1991-01-10,4.49984007448616,0.828690204240465,0.00077
1991-01-11,4.5,0.828719656110873,0.00071
1991-01-12,4.49954187501213,0.828635287848117,0.00071
1991-01-13,4.49959168445635,0.828644460751557,0.00068
1991-01-14,4.5,0.828719656110873,0.00064
1991-01-15,4.54934026602726,0.837806155731879,0.00063
1991-01-16,4.6,0.847135648468892,0.00063
1991-01-17,4.3952458699075,0.809428143518329,0.00062
1991-01-18,4.2,0.773471679036815,6e-04
1991-01-19,4.19971398278222,0.773419006127846,0.00059
1991-01-20,4.19976305871728,0.773428043948296,0.00057
1991-01-21,4.2,0.773471679036815,0.00054
1991-01-22,4.29831304932722,0.79157700268785,0.00049
1991-01-23,4.4,0.810303663752853,0.00046
1991-01-24,4.34985367757327,0.801068720846919,0.00042
1991-01-25,4.3,0.791887671394834,0.00038
1991-01-26,4.23163102457873,0.779296846105997,0.00038
1991-01-27,4.16601000142736,0.767212083497187,0.00039
1991-01-28,4.1,0.755055686678795,0.00038
1991-01-29,4.09914241961662,0.754897754740927,0.00037
1991-01-30,4.1,0.755055686678795,0.00037
1991-01-31,4.2464670678493,0.782029050700937,0.00035
1991-02-01,4.4,0.810303663752853,0.00034
1991-02-02,4.76724432169116,0.877935349970758,0.00035
1991-02-03,5.16426829733036,0.951051254983977,0.00035
1991-02-04,5.6,1.03129557204909,0.00038
1991-02-05,4.9088419339684,0.904011955426873,0.00038
1991-02-06,4.3,0.791887671394834,0.00035
1991-02-07,4.44967974956443,0.819452682636121,0.00045
1991-02-08,4.6,0.847135648468892,0.00055
1991-02-09,4.60014702752004,0.847162725045748,0.00057
1991-02-10,4.60039521680737,0.847208431565935,0.00057
1991-02-11,4.6,0.847135648468892,0.00053
1991-02-12,4.49829227471099,0.828405161552153,0.00048
1991-02-13,4.4,0.810303663752853,0.00045
1991-02-14,4.49828147957828,0.828403173521338,0.00042
1991-02-15,4.6,0.847135648468892,4e-04
1991-02-16,4.56523332134105,0.840733019583922,0.00036
1991-02-17,4.53325671525674,0.834844210251083,0.00034
1991-02-18,4.5,0.828719656110873,0.00031
1991-02-19,4.46447215204649,0.822176850346786,0.00097
1991-02-20,4.4,0.810303663752853,0.00131
1991-02-21,4.30225248915477,0.792302489625442,0.00093
1991-02-22,4.2,0.773471679036815,0.00075
1991-02-23,4.16591131656756,0.767193909700947,0.00067
1991-02-24,4.13257954408397,0.761055533027577,0.00064
1991-02-25,4.1,0.755055686678795,0.00061
1991-02-26,4.150435504122,0.764343885263632,0.00059
1991-02-27,4.2,0.773471679036815,0.00051
1991-02-28,4.29907764989024,0.791717811469105,5e-04
1991-03-01,4.4,0.810303663752853,0.00047
1991-03-02,4.53609242264452,0.835366433906911,0.00502
1991-03-03,4.75510701660247,0.875700144793155,0.00703
