"date","fit","se.pred","Flow"
1991-01-01,6.51678324328831,1.65724703306669,0.0034
1991-01-02,6.7609379174326,1.71897090333797,0.00259
1991-01-03,6.95308466011626,1.76768353922091,0.00207
1991-01-04,7.05381090549638,1.79323512817059,0.0018
1991-01-05,7.09771839872244,1.80435514248742,0.00165
1991-01-06,7.13646917308956,1.81417432430214,0.00152
1991-01-07,7.23782950791007,1.8399540214905,0.00132
1991-01-08,7.29053178354698,1.85335201035586,0.0012
1991-01-09,7.32511573247726,1.86214004744113,0.00111
1991-01-10,7.30737458673743,1.85759282437788,0.00108
1991-01-11,7.3521681623561,1.86899328702537,0.00099
1991-01-12,7.33935565693323,1.86570762676466,0.00096
1991-01-13,7.28541841759596,1.85193474040234,0.00097
1991-01-14,7.37750544895806,1.87541044238981,0.00085
1991-01-15,7.40987774359213,1.88366058963591,0.00079
1991-01-16,7.42136263942303,1.8865846204162,0.00075
1991-01-17,7.42243524776467,1.8868536232933,0.00072
1991-01-18,7.38385037428779,1.87700026152782,0.00072
1991-01-19,7.33292856173513,1.86399758570281,0.00073
1991-01-20,7.28359773003273,1.85140103321537,0.00074
1991-01-21,7.26227133221574,1.84595316819211,0.00073
1991-01-22,7.26967258016439,1.84784000587819,7e-04
1991-01-23,7.29427725906358,1.85412204003418,0.00066
1991-01-24,7.30773395183313,1.85756001128106,0.00063
1991-01-25,7.35668886989123,1.87007117719852,0.00058
1991-01-26,7.36080110498281,1.8711276006642,0.00056
1991-01-27,7.33259839084042,1.8639242561763,0.00056
1991-01-28,7.37569824506483,1.87495041916302,0.00052
1991-01-29,7.40564645519942,1.8826200429027,0.00049
1991-01-30,7.41980156924488,1.88625293834051,0.00047
1991-01-31,7.43662012743262,1.89057009794363,0.00045
1991-02-01,7.50034967049758,1.90690952686289,0.00041
1991-02-02,7.50161031416157,1.90724885995181,4e-04
1991-02-03,7.48132472696098,1.90206331729227,4e-04
1991-02-04,7.46232529549475,1.89720538681088,4e-04
1991-02-05,7.46775692453323,1.89860960306157,0.00039
1991-02-06,7.38359600164009,1.87704410885086,0.00042
1991-02-07,7.30549563288287,1.85704220586665,0.00045
1991-02-08,7.17734095127769,1.82424244890986,0.00051
1991-02-09,7.11278317970294,1.80772610884805,0.00054
1991-02-10,7.06857407974909,1.79641513010896,0.00056
1991-02-11,7.02681225524405,1.78573030072871,0.00058
1991-02-12,7.00275930691208,1.77957164073209,0.00059
1991-02-13,7.0270077644257,1.78575733075493,0.00057
1991-02-14,7.05349609232048,1.79251584722258,0.00055
1991-02-15,7.0823151735598,1.79987065739247,0.00053
1991-02-16,7.09593119502888,1.80333735962308,0.00052
1991-02-17,7.14736043046111,1.81647646724467,0.00049
1991-02-18,7.22317089831127,1.83586133374766,0.00045
1991-02-19,6.87508755796015,1.74683890130335,0.00066
1991-02-20,6.24265938990252,1.585445837725,0.00132
1991-02-21,6.16532039199446,1.56571556716164,0.00144
1991-02-22,6.31239450424293,1.60318403145216,0.00123
1991-02-23,6.40237965857909,1.62610980206627,0.00112
1991-02-24,6.449620643738,1.63813732313578,0.00107
1991-02-25,6.6460334700192,1.68822663046496,0.00087
