DOCR_RespParam,DOCL_RespParam,BurialFactor_R,BurialFactor_L
0.000876605086100924,0.0768582637984792,1,4.32986979603811e-15
0.000918898353523011,0.0472277216581626,1,2.60902410786912e-15
0.000785603252134064,0.0427694122758172,1,0.999999999999998
0.000839818357574861,0.0633790786339664,1,0.999999976778907
0.000896606292029319,0.299246312860474,1,1.11022302462516e-14
0.000930516468221863,0.393441210276629,1,1.83186799063151e-15
0.000789928482604896,0.0299736312391452,1,8.43769498715119e-15
0.000878841909702242,2.2677509807175,1,0.999999999999958
0.000839818357574861,0.0633790786339664,1,0.999999976778907
0.000839818357574861,0.0633790786339664,1,0.999999976778907
0.000782302541867,0.028518238795846,1,1.77635683940025e-15
0.000908306671305093,0.0390128459528717,1,0.999999999999998
0.000921023216296153,0.156914956261404,1,0.999999999999998
0.000837161263928407,0.987837597917547,1,0.999999999999998
0.000777515888058751,0.0834599433460594,1,0.999999999999987
0.000904191810433464,0.0302409628911371,1,3.44169137633799e-15
0.000889679246515009,0.1568370755424,1,0.999999999999987
0.000839818357574861,0.0633790786339664,1,0.999999976778907
0.000839818357574861,0.0633790786339664,1,0.999999976778907
0.000839818357574861,0.0633790786339664,1,0.999999976778907
0.000858920335710387,1.46012778758463,1,0.999999999999998
0.000863677912229391,0.125702060398921,1,0.999999999999992
0.000810614455246649,0.019893315518158,1,1.40443212615082e-14
0.000839818357574861,0.0633790786339664,1,0.999999976778907
0.000895001671586606,0.113699134638294,1,4.21884749357559e-15
0.000885722404186748,0.0475286966743949,1,0.999999999999998
0.000813962440467054,0.0264822230410813,1,2.77555756156289e-15
0.000885146137544861,0.056722414505669,1,0.999999999999978
0.000918676255501456,0.0512550333614176,1,0.999999999999983
0.000941599553490416,0.0235910493935878,1,0.999999999999992
0.00079518277721666,0.060218098860088,1,1.0680345496894e-13
0.000910018790147632,0.0316345378131872,1,3.10862446895044e-15
0.000869918600453144,2.09638674404523,1,6.0507154842071e-15
0.000896706997247952,0.0402693340051938,1,4.82947015711943e-15
0.000770591335069801,0.0476577940147174,1,0.999999999999995
0.000901865438046848,0.0467724851476004,1,5.93969318174459e-15
0.000896435403230487,0.0478996880936641,1,0.999999999999976
0.000913734102746425,0.0348422570294467,1,2.4980018054066e-15
0.000816042038606898,0.0229322404639867,1,4.9960036108132e-15
0.000898297749538763,0.368290423342466,1,0.999999999999985
0.000896732680242741,0.0422073903219661,1,3.60822483003176e-15
0.000886880683484933,0.168491531538903,1,2.88657986402541e-15
0.000813371749117052,0.0288572559634483,1,2.38697950294409e-15
0.000883225141188347,0.0622660322972346,1,4.94049245958195e-15
0.000855777426701346,0.0740415001528827,1,0.999999999999995
