DOCR_RespParam,DOCL_RespParam,BurialFactor_R,BurialFactor_L
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.000953834063147836,2.36132340495338,1,1
0.00194542370565036,3e-04,1,1
0.000925589803180635,0.192227301701383,1,1
0.000915841304148399,0.283266779817763,1,1
0.000928166104651075,0.353753718053514,0.999999967723899,0.999997946019954
0.000837251513951953,0.0299893799019882,1,0.417687924887945
0.000999685449237405,0.0397374097702085,1,0
0.000967434524219661,0.277939182134814,1,1
0.000956742302709481,0.519666688438082,1,0.593897159432563
0.000850679319915226,0.0458261117524811,1,1
0.00222590668538316,3e-04,1,1
0.000931642590452121,0.151854822621103,1,0.999998842411056
0.000903049473871383,0.367496843874119,1,1
0.000823936855328901,2.34344489336451,1,0.138900489858582
0.000912811635781379,0.230700156999863,1,1
0.000909356989890381,2.35571569359979,0.984483906252574,0
0.000913330719106649,0.175441608763501,0.999999972539424,2.09794117718862e-06
0.0019753698403436,3e-04,1,1
0.000944397787246014,2.40643149035316,1,1
0.000938923105847027,0.1481548831983,0.999999981460375,0
