Date,POCtotal_conc_gm3,POCR_conc_gm3,POCL_conc_gm3,NPPin_gm2y,FlowIn_gm2y,FlowOut_gm2y,sedOut_gm2y,leachOut_gm2y,POC_flowOut_gm2y,POC_sedOut_gm2y,POCload_g,POCalloch_g,POCautoch_g,POCout_g
2002-03-28,0.1,0.08,0.02,0,3.51810768069545,0.268907986388959,0,-0.186515144847318,29358.85824,0,384100.249522504,384100.249522504,0,8995.49242584762
2002-03-29,0.100742634640857,0.0807461965067944,0.0199964381340622,0,2.71024014191302,0.226882929332627,0,-0.187900270923398,54129.5013465896,0,295898.820973244,295898.820973244,0,4256.05188385693
2002-03-30,0.101320030738836,0.0813252651153954,0.0199947656234406,0,2.10204459211232,0.190720358127934,0,-0.188977202091887,74951.9842819271,0,229497.197248427,229497.197248427,0,190.314432976685
2002-03-31,0.101774013876463,0.08177932260891,0.0199946912675531,0,3.13325272319031,0.253152567528735,0,-0.189823949398615,102590.69610664,0,342082.523340092,342082.523340092,0,6914.09707530219
2002-04-01,0.102437582330759,0.0824455803424746,0.0199920019882842,0,3.1959674760449,0.258246412454227,0,-0.191061605062305,130785.5441513,0,348929.599781888,348929.599781888,0,7335.10842347416
2002-04-02,0.103113873147148,0.0831247053304233,0.0199891678167252,0,2.48108277945125,0.218359133974534,0,-0.192322989858084,154625.575627697,0,270879.85961954,270879.85961954,0,2842.57628230286
2002-04-03,0.103644534963298,0.0836564581154809,0.0199880768478174,0,2.3699306743714,0.212515179378654,0,-0.193312754513125,177827.575348901,0,258744.485955343,258744.485955343,0,2096.48392025026
2002-04-04,0.104152648212229,0.0841653718228194,0.0199872763894099,0,2.53751547602893,0.224059831262625,0,-0.194260462675357,202289.998022369,0,277041.073204802,277041.073204802,0,3253.43791288395
2002-04-05,0.10469469460956,0.084708654305491,0.0199860403040694,0,2.65209415725982,0.232264225982777,0,-0.195271461298479,227648.160776927,0,289550.553881654,289550.553881654,0,4038.7991032035
2002-04-06,0.10525995248875,0.0852754386149408,0.0199845138738087,0,0.97677519025693,0.109682812250695,0,-0.196325752850609,239623.119867859,0,106642.442004763,106642.442004763,0,-9459.51009015502
2002-04-07,0.105489811827682,0.0855017422818467,0.0199880695458356,0,3.71824495578787,0.294308173662497,0,-0.196754475329565,271755.121841696,0,405950.853392183,405950.853392183,0,10650.725694705
2002-04-08,0.106272429384003,0.0862883552556482,0.0199840741283545,0,8.64859454795483,0.607271981129193,0,-0.198214175598336,338055.912110184,0,944236.9664,944236.9664,0,44660.1467134374
2002-04-09,0.108053416950201,0.0880859695271872,0.0199674474230135,0,9.30405776477792,0.66466576246726,0,-0.201535987137143,410622.845354897,0,1015799.18336,1015799.18336,0,50563.6206764525
2002-04-10,0.109964396088359,0.0900154475200199,0.0199489485683387,0,6.2284226704542,0.450947140980625,0,-0.20510025264468,459856.389377029,0,680007.24224,680007.24224,0,26841.0917813353
2002-04-11,0.111257538338326,0.0913182300739096,0.0199393082644166,0,4.72017933321478,0.362756242337464,0,-0.207512158785289,499461.42021853,0,515340.127201668,515340.127201668,0,16949.251313847
2002-04-12,0.112244255574295,0.0923109611764984,0.0199332943977966,0,6.07716192811041,0.448977729159393,0,-0.20935253586719,548479.947634973,0,663492.88448,663492.88448,0,26161.8190484775
2002-04-13,0.113506047428248,0.0935819512871619,0.0199240961410858,112.089025943663,3.85452528597535,0.32430350322956,0,-0.211705968771262,583886.782165653,0,12658494.5657564,420829.678482514,12237664.8872739,12293.1828716799
