datetime,Volume,FlowIn,FlowOut,HypoTemp,EpiTemp,TP,Chla,SW_DOC,Secchi,Rain
1991-06-24,8320000,0,0,5.31669106052632,23.2789473684211,5.02105263157895,2.37894736842105,6.2,3.17368421052632,0
1991-06-25,8320000,0,0,5.29357765963158,23.2147368421053,5.00526315789474,2.39473684210526,6.2,3.16842105263158,0
1991-06-26,8320000,0,0,5.27046425873684,23.1505263157895,4.98947368421053,2.41052631578947,6.6,3.16315789473684,0
1991-06-27,8320000,0,0,5.24735085784211,23.0863157894737,4.97368421052632,2.42631578947368,7.3,3.15789473684211,0
1991-06-28,8320000,0,0,5.22423745694737,23.0221052631579,4.95789473684211,2.44210526315789,6.8,3.15263157894737,0
1991-06-29,8320000,0,0,5.20112405605263,22.9578947368421,4.94210526315789,2.45789473684211,6.3,3.14736842105263,7.7
1991-06-30,8320000,0,0,5.17801065515789,22.8936842105263,4.92631578947368,2.47368421052632,6.9,3.14210526315789,0.5
1991-07-01,8320000,0,0,5.15489725426316,22.8294736842105,4.91052631578947,2.48947368421053,6.4,3.13684210526316,0.1
1991-07-02,8320000,0,0,5.13178385336842,22.7652631578947,4.89473684210526,2.50526315789474,6.7,3.13157894736842,0.1
1991-07-03,8320000,0,0,5.10867045247368,22.7010526315789,4.87894736842105,2.52105263157895,6.2,3.12631578947368,0
1991-07-04,8320000,0,0,5.08555705157895,22.6368421052632,4.86315789473684,2.53684210526316,6.2,3.12105263157895,0.2
1991-07-05,8320000,0,0,5.06244365068421,22.5726315789474,4.84736842105263,2.55263157894737,6.7,3.11578947368421,6.8
1991-07-06,8320000,0,0,5.03933024978947,22.5084210526316,4.83157894736842,2.56842105263158,7.2,3.11052631578947,0
1991-07-07,8320000,0,0,5.01621684889474,22.4442105263158,4.81578947368421,2.58421052631579,7.3,3.10526315789474,0.2
1991-07-08,8320000,0,0,4.993103448,22.38,4.8,2.6,8.1,3.1,7.2
1991-07-09,8320000,0,0,5.0128078815,22.5171428571429,4.83571428571429,2.58571428571429,7.7,3.10714285714286,0
1991-07-10,8320000,0,0,5.032512315,22.6542857142857,4.87142857142857,2.57142857142857,6,3.11428571428571,7.7
1991-07-11,8320000,0,0,5.0522167485,22.7914285714286,4.90714285714286,2.55714285714286,7.1,3.12142857142857,0.2
1991-07-12,8320000,0,0,5.071921182,22.9285714285714,4.94285714285714,2.54285714285714,6.8,3.12857142857143,0.2
1991-07-13,8320000,0,0,5.0916256155,23.0657142857143,4.97857142857143,2.52857142857143,6.6,3.13571428571429,1.2
1991-07-14,8320000,0,0,5.111330049,23.2028571428571,5.01428571428571,2.51428571428571,6.3,3.14285714285714,0.6
1991-07-15,8320000,0,0,5.1310344825,23.34,5.05,2.5,5.6,3.15,0.5
1991-07-16,8320000,0,0,5.150738916,23.4771428571429,5.08571428571429,2.48571428571429,5,3.15714285714286,0
1991-07-17,8320000,0,0,5.1704433495,23.6142857142857,5.12142857142857,2.47142857142857,4.6,3.16428571428571,1.4
1991-07-18,8320000,0,0,5.190147783,23.7514285714286,5.15714285714286,2.45714285714286,5.2,3.17142857142857,0
1991-07-19,8320000,0,0,5.2098522165,23.8885714285714,5.19285714285714,2.44285714285714,5.1,3.17857142857143,0
1991-07-20,8320000,0,0,5.22955665,24.0257142857143,5.22857142857143,2.42857142857143,5.9,3.18571428571429,0
1991-07-21,8320000,0,0,5.2492610835,24.1628571428571,5.26428571428571,2.41428571428571,8,3.19285714285714,10.3
1991-07-22,8320000,0,0,5.268965517,24.3,5.3,2.4,9.6,3.2,40.6
1991-07-23,8320000,0,0,5.24831843313333,24.085714286,5.18,2.35333333333333,15.9,3.36666666666667,3.8
1991-07-24,8320000,0,0,5.22767134926667,23.871428572,5.06,2.30666666666667,15.4,3.53333333333333,1
1991-07-25,8320000,0,0,5.2070242654,23.657142858,4.94,2.26,12.9,3.7,5.1
1991-07-26,8320000,0,0,5.18637718153333,23.442857144,4.82,2.21333333333333,11.5,3.86666666666667,0.5
1991-07-27,8320000,0,0,5.16573009766667,23.22857143,4.7,2.16666666666667,10.6,4.03333333333333,0
1991-07-28,8320000,0,0,5.1450830138,23.014285716,4.58,2.12,9.4,4.2,0.1
1991-07-29,8320000,0,0,5.12443592993333,22.800000002,4.46,2.07333333333333,8.6,4.36666666666667,13
1991-07-30,8320000,0,0,5.10378884606667,22.585714288,4.34,2.02666666666667,15.8,4.53333333333333,11.2
1991-07-31,8320000,0,0,5.0831417622,22.371428574,4.22,1.98,17,4.7,2.1
1991-08-01,8320000,0,0,5.06249467833333,22.15714286,4.1,1.93333333333333,16.2,4.86666666666667,0.7
1991-08-02,8320000,0,0,5.04184759446667,21.942857146,3.98,1.88666666666667,14.4,5.03333333333333,0.2
1991-08-03,8320000,0,0,5.0212005106,21.728571432,3.86,1.84,13.2,5.2,3.7
1991-08-04,8320000,0,0,5.00055342673333,21.514285718,3.74,1.79333333333333,12.7,5.36666666666667,4.9
1991-08-05,8320000,0,0,4.97990634286667,21.300000004,3.62,1.74666666666667,12,5.53333333333333,0.1
1991-08-06,8320000,0,0,4.959259259,21.08571429,3.5,1.7,11.2,5.7,0.1
1991-08-07,8320000,0,0,4.968501983875,21.14077381375,3.4625,1.74,10.5,5.625,0
1991-08-08,8320000,0,0,4.97774470875,21.1958333375,3.425,1.78,9.5,5.55,0
1991-08-09,8320000,0,0,4.986987433625,21.25089286125,3.3875,1.82,8.5,5.475,1
1991-08-10,8320000,0,0,4.9962301585,21.305952385,3.35,1.86,10.4,5.4,9.1
1991-08-11,8320000,0,0,5.005472883375,21.36101190875,3.3125,1.9,10.4,5.325,1.2
1991-08-12,8320000,0,0,5.01471560825,21.4160714325,3.275,1.94,10.8,5.25,0
1991-08-13,8320000,0,0,5.023958333125,21.47113095625,3.2375,1.98,8.9,5.175,0
1991-08-14,8320000,0,0,5.033201058,21.52619048,3.2,2.02,7.6,5.1,0
1991-08-15,8320000,0,0,5.042443782875,21.58125000375,3.1625,2.06,7.6,5.025,1.6
1991-08-16,8320000,0,0,5.05168650775,21.6363095275,3.125,2.1,8.5,4.95,0.2
1991-08-17,8320000,0,0,5.060929232625,21.69136905125,3.0875,2.14,9.8,4.875,17.1
1991-08-18,8320000,0,0,5.0701719575,21.746428575,3.05,2.18,11.8,4.8,1.3
1991-08-19,8320000,0,0,5.079414682375,21.80148809875,3.0125,2.22,14.7,4.725,0.4
1991-08-20,8320000,0,0,5.08865740725,21.8565476225,2.975,2.26,11.8,4.65,0
1991-08-21,8320000,0,0,5.097900132125,21.91160714625,2.9375,2.3,9.6,4.575,0
1991-08-22,8320000,0,0,5.107142857,21.96666667,2.9,2.34,8.8,4.5,0.2
1991-08-23,8320000,0,0,5.10994897942857,21.9011904792857,2.98571428571429,2.38,8.5,4.52857142857143,0.1
1991-08-24,8320000,0,0,5.11275510185714,21.8357142885714,3.07142857142857,2.42,7.4,4.55714285714286,0.1
1991-08-25,8320000,0,0,5.11556122428571,21.7702380978571,3.15714285714286,2.46,6.9,4.58571428571429,0.3
1991-08-26,8320000,0,0,5.11836734671429,21.7047619071429,3.24285714285714,2.5,6.3,4.61428571428571,1
1991-08-27,8320000,0,0,5.12117346914286,21.6392857164286,3.32857142857143,2.54,5.6,4.64285714285714,0
1991-08-28,8320000,0,0,5.12397959157143,21.5738095257143,3.41428571428571,2.58,5.3,4.67142857142857,0
1991-08-29,8320000,0,0,5.126785714,21.508333335,3.5,2.62,5.3,4.7,0
1991-08-30,8320000,0,0,5.12959183642857,21.4428571442857,3.58571428571429,2.66,5.1,4.72857142857143,0
1991-08-31,8320000,0,0,5.13239795885714,21.3773809535714,3.67142857142857,2.7,5.2,4.75714285714286,0
1991-09-01,8320000,0,0,5.13520408128571,21.3119047628571,3.75714285714286,2.74,5.3,4.78571428571429,0.1
1991-09-02,8320000,0,0,5.13801020371429,21.2464285721429,3.84285714285714,2.78,5.6,4.81428571428571,0
1991-09-03,8320000,0,0,5.14081632614286,21.1809523814286,3.92857142857143,2.82,6.4,4.84285714285714,10.4
1991-09-04,8320000,0,0,5.14362244857143,21.1154761907143,4.01428571428571,2.86,8.9,4.87142857142857,0.5
1991-09-05,8320000,0,0,5.146428571,21.05,4.1,2.9,7.8,4.9,0
1991-09-06,8320000,0,0,5.13607804191667,20.9255952383333,4.00833333333333,2.84166666666667,6.8,4.9,0
1991-09-07,8320000,0,0,5.12572751283333,20.8011904766667,3.91666666666667,2.78333333333333,5.7,4.9,0
1991-09-08,8320000,0,0,5.11537698375,20.676785715,3.825,2.725,5,4.9,0
1991-09-09,8320000,0,0,5.10502645466667,20.5523809533333,3.73333333333333,2.66666666666667,3.6,4.9,0
1991-09-10,8320000,0,0,5.09467592558333,20.4279761916667,3.64166666666667,2.60833333333333,4.8,4.9,3.6
1991-09-11,8320000,0,0,5.0843253965,20.30357143,3.55,2.55,5.9,4.9,0
1991-09-12,8320000,0,0,5.07397486741667,20.1791666683333,3.45833333333333,2.49166666666667,5.7,4.9,0.2
1991-09-13,8320000,0,0,5.06362433833333,20.0547619066667,3.36666666666667,2.43333333333333,5.6,4.9,0.1
1991-09-14,8320000,0,0,5.05327380925,19.930357145,3.275,2.375,8,4.9,0.5
1991-09-15,8320000,0,0,5.04292328016667,19.8059523833333,3.18333333333333,2.31666666666667,11.9,4.9,42.2
1991-09-16,8320000,0,0,5.03257275108333,19.6815476216667,3.09166666666667,2.25833333333333,15.8,4.9,1.2
1991-09-17,8320000,0,0,5.022222222,19.55714286,3,2.2,14.8,4.9,0
1991-09-18,8320000,0,0,5.00964590942857,19.0760771,3.00714285714286,2.14285714285714,13.9,4.83571428571429,0.4
1991-09-19,8320000,0,0,4.99706959685714,18.59501134,3.01428571428571,2.08571428571429,13.7,4.77142857142857,0.1
1991-09-20,8320000,0,0,4.98449328428571,18.11394558,3.02142857142857,2.02857142857143,13.1,4.70714285714286,0
1991-09-21,8320000,0,0,4.97191697171429,17.63287982,3.02857142857143,1.97142857142857,12.8,4.64285714285714,0.1
1991-09-22,8320000,0,0,4.95934065914286,17.15181406,3.03571428571429,1.91428571428571,13.3,4.57857142857143,0.1
1991-09-23,8320000,0,0,4.94676434657143,16.6707483,3.04285714285714,1.85714285714286,13.9,4.51428571428571,12.1
1991-09-24,8320000,0,0,4.934188034,16.18968254,3.05,1.8,13.6,4.45,0
1991-09-25,8320000,0,0,4.92161172142857,15.70861678,3.05714285714286,1.74285714285714,13.8,4.38571428571429,0
1991-09-26,8320000,0,0,4.90903540885714,15.22755102,3.06428571428571,1.68571428571429,13.5,4.32142857142857,9.8
1991-09-27,8320000,0,0,4.89645909628571,14.74648526,3.07142857142857,1.62857142857143,15.5,4.25714285714286,0.3
1991-09-28,8320000,0,0,4.88388278371429,14.2654195,3.07857142857143,1.57142857142857,15.4,4.19285714285714,0.2
1991-09-29,8320000,0,0,4.87130647114286,13.78435374,3.08571428571429,1.51428571428571,14.6,4.12857142857143,9.8
1991-09-30,8320000,0,0,4.85873015857143,13.30328798,3.09285714285714,1.45714285714286,14.3,4.06428571428571,3.4
1991-10-01,8320000,0,0,4.846153846,12.82222222,3.1,1.4,14.8,4,0.5
1991-10-02,8320000,0,0,4.8369658118,12.6474074053333,3.18,1.44666666666667,14.9,4.00666666666667,9.3
1991-10-03,8320000,0.01,0.01,4.8277777776,12.4725925906667,3.26,1.49333333333333,16.4,4.01333333333333,18.6
1991-10-04,8320000,0.02,0.02,4.8185897434,12.297777776,3.34,1.54,20.9,4.02,4.7
1991-10-05,8320000,0.04,0.04,4.8094017092,12.1229629613333,3.42,1.58666666666667,20.1,4.02666666666667,14.3
1991-10-06,8320000,0.05,0.05,4.800213675,11.9481481466667,3.5,1.63333333333333,20.1,4.03333333333333,7.9
1991-10-07,8320000,0.05,0.05,4.7910256408,11.773333332,3.58,1.68,20.4,4.04,0
1991-10-08,8320000,0.04,0.04,4.7818376066,11.5985185173333,3.66,1.72666666666667,20.1,4.04666666666667,0
1991-10-09,8320000,0.04,0.04,4.7726495724,11.4237037026667,3.74,1.77333333333333,19.4,4.05333333333333,0
1991-10-10,8320000,0.04,0.04,4.7634615382,11.248888888,3.82,1.82,18.7,4.06,2.9
1991-10-11,8320000,0.03,0.03,4.754273504,11.0740740733333,3.9,1.86666666666667,17.8,4.06666666666667,0
1991-10-12,8320000,0.03,0.03,4.7450854698,10.8992592586667,3.98,1.91333333333333,17.1,4.07333333333333,0
1991-10-13,8320000,0.03,0.03,4.7358974356,10.724444444,4.06,1.96,10.1,4.08,0.1
1991-10-14,8320000,0.03,0.03,4.7267094014,10.5496296293333,4.14,2.00666666666667,11.5,4.08666666666667,2.6
1991-10-15,8320000,0.03,0.03,4.7175213672,10.3748148146667,4.22,2.05333333333333,16.9,4.09333333333333,1.7
1991-10-16,8320000,0.03,0.03,4.708333333,10.2,4.3,2.1,17,4.1,0.2
1991-10-17,8320000,0.03,0.03,4.71577380921429,10.1435714285714,4.54285714285714,2.15,16.5,4.04285714285714,0
1991-10-18,8320000,0.03,0.03,4.72321428542857,10.0871428571429,4.78571428571429,2.2,16,3.98571428571429,0.4
1991-10-19,8320000,0.03,0.03,4.73065476164286,10.0307142857143,5.02857142857143,2.25,16,3.92857142857143,1.7
1991-10-20,8320000,0.03,0.03,4.73809523785714,9.97428571428571,5.27142857142857,2.3,16.3,3.87142857142857,1.5
1991-10-21,8320000,0.03,0.03,4.74553571407143,9.91785714285714,5.51428571428571,2.35,16.5,3.81428571428571,0.3
1991-10-22,8320000,0.03,0.03,4.75297619028571,9.86142857142857,5.75714285714286,2.4,15.5,3.75714285714286,0
1991-10-23,8320000,0.02,0.02,4.7604166665,9.805,6,2.45,14.7,3.7,0
1991-10-24,8320000,0.02,0.02,4.76785714271429,9.74857142857143,6.24285714285714,2.5,15.5,3.64285714285714,4.9
1991-10-25,8320000,0.05,0.05,4.77529761892857,9.69214285714286,6.48571428571429,2.55,15.9,3.58571428571429,22.1
1991-10-26,8320000,0.07,0.07,4.78273809514286,9.63571428571429,6.72857142857143,2.6,17,3.52857142857143,24.4
1991-10-27,8320000,0.18,0.18,4.79017857135714,9.57928571428571,6.97142857142857,2.65,16.9,3.47142857142857,22.2
1991-10-28,8320000,0.23,0.23,4.79761904757143,9.52285714285714,7.21428571428571,2.7,18.1,3.41428571428571,0.4
1991-10-29,8320000,0.22,0.22,4.80505952378571,9.46642857142857,7.45714285714286,2.75,17.4,3.35714285714286,0
1991-10-30,8320000,0.19,0.19,4.8125,9.41,7.7,2.8,17.2,3.3,0
1991-10-31,8320000,0.16,0.16,4.79023809526667,9.13409523806667,7.58666666666667,2.80666666666667,16.6,3.34666666666667,0
1991-11-01,8320000,0.14,0.14,4.76797619053333,8.85819047613333,7.47333333333333,2.81333333333333,15.8,3.39333333333333,0
1991-11-02,8320000,0.12,0.12,4.7457142858,8.5822857142,7.36,2.82,15.3,3.44,1.8
1991-11-03,8320000,0.1,0.1,4.72345238106667,8.30638095226667,7.24666666666667,2.82666666666667,15.1,3.48666666666667,1.9
1991-11-04,8320000,0.09,0.09,4.70119047633333,8.03047619033333,7.13333333333333,2.83333333333333,14.3,3.53333333333333,9.8
1991-11-05,8320000,0.09,0.09,4.6789285716,7.7545714284,7.02,2.84,14.2,3.58,0.1
1991-11-06,8320000,0.09,0.09,4.65666666686667,7.47866666646667,6.90666666666667,2.84666666666667,14.2,3.62666666666667,8.1
1991-11-07,8320000,0.08,0.08,4.63440476213333,7.20276190453333,6.79333333333333,2.85333333333333,14.1,3.67333333333333,0.5
1991-11-08,8320000,0.07,0.07,4.6121428574,6.9268571426,6.68,2.86,13.9,3.72,0.4
1991-11-09,8320000,0.06,0.06,4.58988095266667,6.65095238066667,6.56666666666667,2.86666666666667,13.3,3.76666666666667,0.1
1991-11-10,8320000,0.06,0.06,4.56761904793333,6.37504761873333,6.45333333333333,2.87333333333333,12.9,3.81333333333333,0.3
1991-11-11,8320000,0.05,0.05,4.5453571432,6.0991428568,6.34,2.88,12.5,3.86,0.1
1991-11-12,8320000,0.05,0.05,4.52309523846667,5.82323809486667,6.22666666666667,2.88666666666667,12.3,3.90666666666667,0
1991-11-13,8320000,0.05,0.05,4.50083333373333,5.54733333293333,6.11333333333333,2.89333333333333,13.4,3.95333333333333,0.6
1991-11-14,8320000,0.05,0.05,4.478571429,5.271428571,6,2.9,13.2,4,0
1991-11-15,8320000,0.07,0.07,4.46733453591304,5.22401656272464,5.96521739130435,2.88405797101449,12.8,4.00457142857143,13.4
1991-11-16,8320000,0.1,0.1,4.45609764282609,5.17660455444928,5.9304347826087,2.86811594202899,12.9,4.00914285714286,1.4
1991-11-17,8320000,0.1,0.1,4.44486074973913,5.12919254617391,5.89565217391304,2.85217391304348,12.4,4.01371428571429,0.1
1991-11-18,8320000,0.1,0.1,4.43362385665217,5.08178053789855,5.86086956521739,2.83623188405797,11.7,4.01828571428571,0
1991-11-19,8320000,0.09,0.09,4.42238696356522,5.03436852962319,5.82608695652174,2.82028985507246,12.1,4.02285714285714,0
1991-11-20,8320000,0.11,0.11,4.41115007047826,4.98695652134783,5.79130434782609,2.80434782608696,12.3,4.02742857142857,10.6
1991-11-21,8320000,0.12,0.12,4.3999131773913,4.93954451307246,5.75652173913043,2.78840579710145,11.9,4.032,0
1991-11-22,8320000,0.12,0.12,4.38867628430435,4.8921325047971,5.72173913043478,2.77246376811594,11.2,4.03657142857143,0.2
1991-11-23,8320000,0.12,0.12,4.37743939121739,4.84472049652174,5.68695652173913,2.75652173913043,10.8,4.04114285714286,0.5
1991-11-24,8320000,0.13,0.13,4.36620249813043,4.79730848824638,5.65217391304348,2.74057971014493,10.3,4.04571428571429,15.3
1991-11-25,8320000,0.13,0.13,4.35496560504348,4.74989647997101,5.61739130434783,2.72463768115942,10.2,4.05028571428571,1.3
1991-11-26,8320000,0.12,0.12,4.34372871195652,4.70248447169565,5.58260869565217,2.70869565217391,10.7,4.05485714285714,0
1991-11-27,8320000,0.12,0.12,4.33249181886957,4.65507246342029,5.54782608695652,2.69275362318841,10.6,4.05942857142857,0.8
1991-11-28,8320000,0.12,0.12,4.32125492578261,4.60766045514493,5.51304347826087,2.6768115942029,10.4,4.064,3.6
1991-11-29,8320000,0.11,0.11,4.31001803269565,4.56024844686957,5.47826086956522,2.66086956521739,10.3,4.06857142857143,4.9
1991-11-30,8320000,0.12,0.12,4.2987811396087,4.5128364385942,5.44347826086956,2.64492753623188,9.9,4.07314285714286,6
1991-12-01,8320000,0.14,0.14,4.28754424652174,4.46542443031884,5.40869565217391,2.62898550724638,10.2,4.07771428571429,0
1991-12-02,8320000,0.14,0.14,4.27630735343478,4.41801242204348,5.37391304347826,2.61304347826087,10.2,4.08228571428571,0
1991-12-03,8320000,0.14,0.14,4.26507046034783,4.37060041376812,5.33913043478261,2.59710144927536,10.1,4.08685714285714,6
1991-12-04,8320000,0.13,0.13,4.25383356726087,4.32318840549275,5.30434782608696,2.58115942028985,10.1,4.09142857142857,0.3
1991-12-05,8320000,0.12,0.12,4.24259667417391,4.27577639721739,5.2695652173913,2.56521739130435,9.3,4.096,1.3
1991-12-06,8320000,0.11,0.11,4.23135978108696,4.22836438894203,5.23478260869565,2.54927536231884,8.6,4.10057142857143,2
1991-12-07,8320000,0.11,0.11,4.220122888,4.18095238066667,5.2,2.53333333333333,8.6,4.10514285714286,18.1
1991-12-08,8320000,0.1,0.1,4.20888599491304,4.1335403723913,5.16521739130435,2.51739130434783,8.6,4.10971428571429,8.3
1991-12-09,8320000,0.13,0.13,4.19764910182609,4.08612836411594,5.1304347826087,2.50144927536232,8.6,4.11428571428571,1.6
1991-12-10,8320000,0.15,0.15,4.18641220873913,4.03871635584058,5.09565217391304,2.48550724637681,9,4.11885714285714,0.5
1991-12-11,8320000,0.16,0.16,4.17517531565217,3.99130434756522,5.06086956521739,2.4695652173913,8.9,4.12342857142857,0
1991-12-12,8320000,0.16,0.16,4.16393842256522,3.94389233928986,5.02608695652174,2.4536231884058,8.8,4.128,1.6
1991-12-13,8320000,0.21,0.21,4.15270152947826,3.89648033101449,4.99130434782609,2.43768115942029,8.8,4.13257142857143,5.5
1991-12-14,8320000,0.25,0.25,4.1414646363913,3.84906832273913,4.95652173913043,2.42173913043478,8.6,4.13714285714286,14.4
1991-12-15,8320000,0.27,0.27,4.13022774330435,3.80165631446377,4.92173913043478,2.40579710144928,8.2,4.14171428571429,4.5
1991-12-16,8320000,0.24,0.24,4.11899085021739,3.75424430618841,4.88695652173913,2.38985507246377,7.8,4.14628571428571,0.4
1991-12-17,8320000,0.21,0.21,4.10775395713043,3.70683229791304,4.85217391304348,2.37391304347826,7.7,4.15085714285714,6.3
1991-12-18,8320000,0.19,0.19,4.09651706404348,3.65942028963768,4.81739130434783,2.35797101449275,7.8,4.15542857142857,2.8
1991-12-19,8320000,0.16,0.16,4.08528017095652,3.61200828136232,4.78260869565217,2.34202898550725,7.3,4.16,0
1991-12-20,8320000,0.14,0.14,4.07404327786957,3.56459627308696,4.74782608695652,2.32608695652174,6.9,4.16457142857143,3
1991-12-21,8320000,0.14,0.14,4.06280638478261,3.51718426481159,4.71304347826087,2.31014492753623,7,4.16914285714286,6.5
1991-12-22,8320000,0.12,0.12,4.05156949169565,3.46977225653623,4.67826086956522,2.29420289855072,7,4.17371428571429,0
