"","Date","Source","Sink","Pipe","Net"
"103",1991-08-11,58919.8150921812,15471.7734704192,52958.0595419929,-43448.0416217621
"104",1991-08-12,60779.3537959525,15475.6985804301,52977.894163492,-45303.6552155224
"105",1991-08-13,60921.6524080021,15502.4065739808,52993.8809609407,-45419.2458340214
"106",1991-08-14,61063.9616974892,15550.1351732973,53010.1350044666,-45513.8265241919
"107",1991-08-15,58922.1256596651,15617.2645735982,53026.6453036943,-43304.8610860669
"108",1991-08-16,61068.7138736681,15702.3059368725,53049.0071190726,-45366.4079367956
"109",1991-08-17,37085.3511399025,15803.8908150194,53066.7115566191,-21281.4603248831
"110",1991-08-18,59844.254365032,15920.7614272942,53144.3624137309,-43923.4929377378
"111",1991-08-19,61276.2392874974,16051.761723065,53166.5228686344,-45224.4775644324
"112",1991-08-20,61991.2727103269,16195.8291664569,53185.7076799437,-45795.44354387
"113",1991-08-21,62133.8730363026,16351.9871845764,53203.6636911264,-45781.8858517261
"114",1991-08-22,61990.9847567621,16519.3382257228,53221.8042909192,-45471.6465310392
"115",1991-08-23,61663.8323246704,16697.0573783143,52663.1402836217,-44966.7749463561
"116",1991-08-24,61198.0684319923,16879.5233504021,52109.5805957066,-44318.5450815903
"117",1991-08-25,60451.2407327274,17066.2652257799,51561.4165257254,-43384.9755069475
"118",1991-08-26,58995.7216076031,17256.850331168,51019.2846460089,-41738.8712764351
"119",1991-08-27,59973.9194983857,17450.8811509944,50484.8581091939,-42523.0383473913
"120",1991-08-28,59525.2927927501,17647.9924911273,49952.1005071557,-41877.3003016228
"121",1991-08-29,59080.9221080378,17847.8488714678,49424.4781305236,-41233.0732365699
"122",1991-08-30,58640.7576654241,18050.1421289337,48901.9273201674,-40590.6155364904
"123",1991-08-31,58204.7502773347,18254.5892138548,48384.38543337,-39950.1610634798
"124",1991-09-01,57630.0913470344,18460.9301641727,47871.7908234993,-39169.1611828617
"125",1991-09-02,57345.3528871434,18668.9262430926,47364.4228398308,-38676.4266440509
"126",1991-09-03,42074.484924234,18878.3582269985,46861.5392145857,-23196.1266972356
"127",1991-09-04,55822.8706309988,19089.024831503,46398.4311785872,-36733.8457994958
"128",1991-09-05,56122.1453567281,19300.7412644844,45906.4424761986,-36821.4040922437
"129",1991-09-06,55439.6267265739,19513.3378958621,45408.5123802658,-35926.2888307118
"130",1991-09-07,54765.8713048409,19672.1287378373,44918.91579198,-35093.7425670036
"131",1991-09-08,54100.7261735634,19781.729556159,44437.5208108904,-34318.9966174045
"132",1991-09-09,53444.0431041209,19846.3815648643,43964.2010705877,-33597.6615392566
"133",1991-09-10,47656.3182896735,19869.9817341763,43498.8355363934,-27786.3365554972
"134",1991-09-11,52166.8760415757,19856.1106489154,43052.6922734474,-32310.7653926603
"135",1991-09-12,51249.0793389905,19808.0581156305,42602.7590752105,-31441.02122336
"136",1991-09-13,50768.0958710628,19728.8467006457,42161.0695926495,-31039.2491704171
"137",1991-09-14,49580.7763284676,19621.2533665095,41726.5817219716,-29959.5229619581
"138",1991-09-15,-10557.5529946978,19487.8293608145,41300.7303130906,30045.3823555123
"139",1991-09-16,47499.8431890586,19330.9184989361,41007.8806779733,-28168.9246901225
"140",1991-09-17,48621.0755724135,19152.6739708268,40597.1751342443,-29468.4016015867
"141",1991-09-18,46053.0193576158,18955.0737915232,38867.8417095131,-27097.9455660926
"142",1991-09-19,44564.3496477475,18728.7033022003,37213.3771789496,-25835.6463455472
"143",1991-09-20,42864.8659703615,18477.0130203108,35628.5402701534,-24387.8529500507
"144",1991-09-21,40951.9718265023,18203.1509393594,34110.8528547628,-22748.8208871429
"145",1991-09-22,39251.4209689291,17909.9874794383,32657.9063731679,-21341.4334894907
"146",1991-09-23,20486.0791195137,17600.138414263,31266.6437131758,-2885.94070525069
"147",1991-09-24,36217.1844642412,17275.9859388824,29962.0598836774,-18941.1985253588
"148",1991-09-25,34706.4089999551,16939.698029029,28727.077391208,-17766.7109709261
"149",1991-09-26,19263.6264637657,16585.5375748085,27561.7230420658,-2678.08888895715
"150",1991-09-27,31449.7791017102,16213.2955412985,26464.0518281028,-15236.4835604117
"151",1991-09-28,30249.8847236681,15826.4234992732,25391.4198008055,-14423.4612243949
"152",1991-09-29,15253.6484513454,15428.0346456198,24362.0269042374,174.386194274319
"153",1991-09-30,23166.2257889823,15020.932721569,23391.9203096715,-8145.29306741338
"154",1991-10-01,26117.0235288702,14607.6385644875,22448.9156161388,-11509.3849643827
"155",1991-10-02,13113.0351461713,14190.4144865504,21926.0623931611,1077.37934037905
"156",1991-10-03,-13581.8717756217,13822.0221192753,22597.4870115651,27403.893894897
"157",1991-10-04,-15671.6011341496,13597.3622574804,22531.5082359309,29268.96339163
"158",1991-10-05,-61257.1473049834,13559.8387806744,23924.7978821842,74816.9860856578
"159",1991-10-06,-68926.3362096677,13773.5930360051,24410.4794213956,82699.9292456728
"160",1991-10-07,-59352.2891723992,14106.2119321645,23929.1838344002,73458.5011045638
"161",1991-10-08,-41724.0092820229,14435.4341288019,22823.302994829,56159.4434108248
"162",1991-10-09,-39381.3351701317,14621.488429313,22676.515665004,54002.8235994447
"163",1991-10-10,-41177.9341255619,14789.5239394622,22531.9541804226,55967.4580650241
"164",1991-10-11,-19631.6322826964,14940.8839280992,21381.2340820754,34572.5162107955
"165",1991-10-12,-17974.5354912307,14964.4793722886,21157.9330861184,32939.0148635193
"166",1991-10-13,1504.77063772205,14987.1849373281,22571.3508936295,13482.414299606
"167",1991-10-14,-6412.31084257349,14893.240751563,21788.7374866466,21305.5515941365
"168",1991-10-15,-20865.1683382786,14846.2772384973,19985.7928872472,35711.4455767759
"169",1991-10-16,-19327.6767662833,14915.8285842058,19580.2920002692,34243.5053504891
"170",1991-10-17,-17702.3454422238,14994.9728291394,19597.7702712036,32697.3182713632
"171",1991-10-18,-16935.2263605825,15064.1377175414,19616.3171873585,31999.364078124
"172",1991-10-19,-18879.0559602483,15123.6322125434,19507.4410303223,34002.6881727917
"173",1991-10-20,-19533.9248178012,15182.9262915123,19326.3780412436,34716.8511093136
"174",1991-10-21,-18474.9481403741,15247.0504917863,19174.9818218695,33721.9986321604
"175",1991-10-22,-15280.4689545658,15313.2828809735,19336.1200509015,30593.7518355392
"176",1991-10-23,-1758.57214905673,15358.9214939061,18073.1203569566,17117.4936429628
"177",1991-10-24,-10378.9533537893,15300.42051331,17822.4213643609,25679.3738670993
"178",1991-10-25,-73193.7926731357,15258.6338459776,21460.8588935693,88452.4265191133
"179",1991-10-26,-108717.597167514,15514.1062067915,23345.5834210825,124231.703374306
"180",1991-10-27,-252240.167512623,15988.6105580084,36694.6133691206,268228.778070632
"181",1991-10-28,-313631.881394897,17540.7241277362,41037.5916659714,331172.605522633
"182",1991-10-29,-283033.379542037,19641.8959892379,42125.4596777501,302675.275531275
"183",1991-10-30,-237284.759887292,21364.8795903781,39496.9030125794,258649.63947767
"184",1991-10-31,-187308.928966321,22607.7320755034,36581.4226696876,209916.661041824
"185",1991-11-01,-150759.387185698,23385.9656641491,34755.600114855,174145.352849847
"186",1991-11-02,-123388.637790482,23838.8644281988,32196.5968188044,147227.502218681
"187",1991-11-03,-98446.961179319,24034.9834965993,29102.3174587115,122481.944675918
"188",1991-11-04,-91682.7546933188,24026.0415906462,27865.7501165771,115708.796283965
"189",1991-11-05,-77315.5065696236,23889.3267012051,27596.7523135653,101204.833270829
"190",1991-11-06,-89089.9785876883,23763.7025574224,27232.8283522392,112853.681145111
"191",1991-11-07,-67162.5497897255,23653.6642934697,25340.9055852044,90816.2140831953
"192",1991-11-08,-55509.0430851916,23468.4520734764,23450.7078002469,78977.495158668
"193",1991-11-09,-41689.225084186,23211.0093227979,21713.9353770581,64900.2344069839
"194",1991-11-10,-40085.0644335183,22874.8337455344,21522.3269417628,62959.8981790527
"195",1991-11-11,-28895.0465802883,22556.246620527,19546.1445943755,51451.2932008153
"196",1991-11-12,-28195.387239479,22179.5255573189,19232.5604326569,50374.9127967979
"197",1991-11-13,-34665.1643859549,21832.0241883803,18365.4445519562,56497.1885743351
"198",1991-11-14,-33228.5573212914,21551.0587689938,18076.1659705873,54779.6160902852
"199",1991-11-15,-69055.3371844882,21291.3198108856,21795.8033771249,90346.6569953738
"200",1991-11-16,-80679.3207226651,21187.9316911283,27108.4036732662,101867.252413793
"201",1991-11-17,-74010.0831030472,21322.7482091245,27627.9518296754,95332.8313121717
"202",1991-11-18,-67164.7360612162,21411.0660058933,28308.7362515975,88575.8020671095
"203",1991-11-19,-62339.0453322244,21444.4511345038,26162.2313477934,83783.4964667282
"204",1991-11-20,-96704.7738337882,21422.8973929944,29764.8743473972,118127.671226783
"205",1991-11-21,-85677.0408104417,21555.4476731884,32166.2661558137,107232.48848363
"206",1991-11-22,-77894.7731504745,21715.9714894294,33002.6800378342,99610.7446399039
"207",1991-11-23,-73691.6128186179,21807.0546624679,33513.1541850042,95498.6674810858
"208",1991-11-24,-95896.2593484583,21856.4415792618,36178.4292232663,117752.70092772
"209",1991-11-25,-74561.5419302064,21921.0016265409,36429.7961252476,96482.5435567473
"210",1991-11-26,-71610.19991233,21967.4697261202,33922.7157086866,93577.6696384502
"211",1991-11-27,-71555.18508739,21981.8624211591,34109.2763506566,93537.0475085491
"212",1991-11-28,-73215.144580062,21982.9064684842,34399.2710996068,95198.0510485462
"213",1991-11-29,-67068.1890609723,21964.3537977462,32492.389461589,89032.5428587185
"214",1991-11-30,-70831.3222244499,21874.3840755379,35077.9079225718,92705.7062999878
"215",1991-12-01,-79021.8578838895,21818.3811499416,39084.0728531442,100840.239033831
"216",1991-12-02,-78937.667129441,21904.5709134319,39194.5733508946,100842.238042873
"217",1991-12-03,-86089.0552106565,21978.8595516923,39425.5043578352,108067.914762349
"218",1991-12-04,-71276.839328247,22033.6582537278,37400.3288687177,93310.4975819748
"219",1991-12-05,-56949.9908302009,22019.5981838998,36160.3157349892,78969.5890141007
"220",1991-12-06,-44798.9978338843,21883.5731605174,34648.9770427688,66682.5709944017
"221",1991-12-07,-67781.3147470737,21652.114737994,34677.3785918943,89433.4294850677
"222",1991-12-08,-48618.9917339408,21434.8440584232,32445.1904300172,70053.8357923641
"223",1991-12-09,-54421.9100648123,21180.1746911231,39394.9315029277,75602.0847559355
"224",1991-12-10,-68764.0180841184,21092.9327656022,43553.6536866911,89856.9508497206
"225",1991-12-11,-71953.8559661346,21145.7359442334,51079.7440338654,93099.591910368
"226",1991-12-12,-72662.8382908632,20556.0133718138,51272.5217091368,93218.851662677
"227",1991-12-13,-104634.756424712,20005.1599269358,62884.243575288,124639.916351648
"228",1991-12-14,-133549.664195398,19758.7578372185,72767.7758046024,153308.422032616
"229",1991-12-15,-119015.475458174,19709.5032633467,78698.3245418264,138724.97872152
"230",1991-12-16,-89691.8491863515,19699.4485201533,72619.9908136485,109391.297706505
"231",1991-12-17,-83055.0480103393,19486.9893345327,65647.6319896607,102542.037344872
"232",1991-12-18,-71346.0906794893,19142.1913070013,60695.9893205107,90488.2819864906
"233",1991-12-19,-46798.803318875,18747.3501547922,54116.396681125,65546.1534736672
"234",1991-12-20,-38130.293489417,18198.8150851416,49614.906510583,56329.1085745586
"235",1991-12-21,-44477.3560895238,17575.655186441,49474.0439104762,62053.0112759648
"236",1991-12-22,-28156.7399240205,17012.3612013712,44419.2600759795,45169.1011253917
"237",1991-12-23,-24674.6101131637,16413.2551912851,41853.3898868363,41087.8653044488
"238",1991-12-24,-22578.1183542176,15822.187796857,39194.1616457824,38400.3061510746
"239",1991-12-25,-22199.5000932158,15244.4985421218,39144.4999067842,37443.9986353376
"240",1991-12-26,-15589.7427915189,14714.1211485967,34056.4972084811,30303.8639401156
"241",1991-12-27,-19217.9034971634,14143.3001406131,33997.3365028366,33361.2036377765
"242",1991-12-28,-15891.5564668726,13619.1099398648,33874.8435331274,29510.6664067373
"243",1991-12-29,-12905.0435630252,13142.6390830388,31245.3564369748,26047.6826460639
"244",1991-12-30,-14345.0417145072,12666.6613335431,31123.9582854928,27011.7030480503
"245",1991-12-31,-9790.49683257669,12233.8027568819,28571.1031674233,22024.2995894586
"246",1992-01-01,-10424.1668042656,11792.2251633812,28455.8331957344,22216.3919676467
"247",1992-01-02,-11626.8890395821,11390.3020532991,28289.9109604179,23017.1910928813
"248",1992-01-03,-7977.72713912891,11028.4756397131,25718.2728608711,19006.202778842
"249",1992-01-04,-27312.2092829907,10653.196631596,28165.4307170093,37965.4059145867
"250",1992-01-05,-18448.1775249093,10351.431835787,30473.1024750907,28799.6093606963
"251",1992-01-06,-20969.0937838899,10128.8937740647,32944.5062161101,31097.9875579545
"252",1992-01-07,-21775.7342057971,9966.92841980456,32829.0657942029,31742.6626256016
"253",1992-01-08,-21820.6695731174,9823.09198312271,32784.1304268826,31643.7615562401
"254",1992-01-09,-28100.1844112016,9691.00565559681,32808.6555887984,37791.1900667984
"255",1992-01-10,-20665.6622997714,9564.81171857137,32842.2577002286,30230.4740183428
"256",1992-01-11,-15347.600387713,9444.0288181338,30440.679612287,24791.6292058468
"257",1992-01-12,-9846.59231066173,9278.38052541247,27996.6076893383,19124.9728360742
"258",1992-01-13,-12334.4669041288,9073.94644653871,28040.9330958712,21408.4133506675
"259",1992-01-14,-52467.7653810934,8878.82352063952,35418.7146189066,61346.5889017329
"260",1992-01-15,-27175.7592084482,8838.25893850093,37767.0007915518,36014.0181469491
"261",1992-01-16,-23086.6826557791,8857.03192875915,35233.3173442209,31943.7145845383
"262",1992-01-17,-25430.7809864278,8829.26992869703,32690.6590135722,34260.0509151248
"263",1992-01-18,-15354.1928791226,8758.77831647568,30148.5671208774,24112.9711955983
"264",1992-01-19,-10717.9915287438,8649.03750372155,27643.6084712562,19367.0290324653
"265",1992-01-20,-10204.4931393129,8499.55761309523,27638.7068606871,18704.0507524082
"266",1992-01-21,-9691.28158955645,8358.58442149527,27633.5184104436,18049.8660110517
"267",1992-01-22,-6059.78682564112,8225.42477691054,25044.2131743589,14285.2116025517
"268",1992-01-23,-31329.5163323434,8059.88897981539,27446.7636676566,39389.4053121588
"269",1992-01-24,-23445.2054929582,7958.41472368163,29725.1145070418,31403.6202166398
"270",1992-01-25,-12058.1534110668,7926.82995220636,27340.2465889332,19984.9833632732
"271",1992-01-26,-12077.1460906416,7843.54451985458,27321.2539093584,19920.6906104962
"272",1992-01-27,-7366.8598802967,7767.04544079369,24886.6601197033,15133.9053210904
"273",1992-01-28,-7105.19645219501,7644.93450547224,24862.803547805,14750.1309576673
"274",1992-01-29,-6178.84111455962,7532.76086413576,24925.1588854404,13711.6019786954
"275",1992-01-30,-3518.67027593478,7423.59352344383,22363.8497240652,10942.2637993786
"276",1992-01-31,-3117.26772012741,7280.00045979765,22336.9722798726,10397.2681799251
"277",1992-02-01,-2953.55838406403,7148.07797762742,22275.241615936,10101.6363616915
"278",1992-02-02,-2980.81831392939,7029.32646753499,22247.9816860706,10010.1447814644
"279",1992-02-03,-3388.13221393501,6920.22653209898,22186.267786065,10308.358746034
"280",1992-02-04,-7031.96207236472,6822.44265747705,22194.1179276353,13854.4047298418
"281",1992-02-05,-2963.21528611553,6730.1572832742,22205.5047138845,9693.37256938972
"282",1992-02-06,553.901977418478,6642.92351675405,19644.5819774185,6089.02153933558
"283",1992-02-07,382.427374047784,6519.38896141679,19589.5473740478,6136.96158736901
"284",1992-02-08,-3715.31948211902,6407.71858718942,22084.520517881,10123.0380693084
"285",1992-02-09,327.785217624791,6349.14007130845,19534.9052176248,6021.35485368366
"286",1992-02-10,-3555.87420983027,6251.28906141254,19532.0857901697,9807.16327124281
"287",1992-02-11,-8793.05090793186,6159.5440773299,22003.3890920681,14952.5949852618
"288",1992-02-12,822.969577152842,6121.1360401895,19485.3695771528,5298.16646303666
"289",1992-02-13,1079.12582321417,6039.95577707495,19482.3258232142,4960.82995386077
"290",1992-02-14,764.505538029967,5963.52834961012,19453.22553803,5199.02281158015
"291",1992-02-15,-17822.6694456095,5893.30465401326,19398.5305543905,23715.9740996227
"292",1992-02-16,-4489.52646460471,5830.61781502446,21881.3535353953,10320.1442796292
"293",1992-02-17,-3372.23284257745,5818.94338636303,21856.5671574226,9191.17622894048
"294",1992-02-18,-8720.26329411331,5808.21780138123,21346.9367058867,14528.4810954945
"295",1992-02-19,-21765.8504653491,5832.64884484405,24331.6695346509,27598.4993101932
"296",1992-02-20,-14537.2219308625,5864.8964645036,24151.6580691375,20402.1183953661
"297",1992-02-21,-23567.1732822218,5906.76440568111,26523.0667177782,29473.9376879029
"298",1992-02-22,-9418.49393951377,5999.10027684651,24131.0260604862,15417.5942163603
"299",1992-02-23,-8963.41452572048,6030.04681500926,24154.1054742795,14993.4613407297
"300",1992-02-24,-7748.04695540153,6055.41379570135,24219.9530445985,13803.4607511029
"301",1992-02-25,-15240.2316732089,6072.59412701779,24155.0083267911,21312.8258002267
"302",1992-02-26,-11018.3532196654,6091.43748818733,24097.8067803346,17109.7907078527
"303",1992-02-27,-11465.0024961114,6111.80854311979,24079.4375038886,17576.8110392312
"304",1992-02-28,-15500.7390908696,6130.52181727189,24044.7009091304,21631.2609081415
"305",1992-02-29,-8541.81742948592,6150.77337156832,24143.7025705141,14692.5908010542
"306",1992-03-01,-12343.9640469428,6163.25456595422,24192.3559530572,18507.218612897
"307",1992-03-02,-16951.8062912336,6171.65889834192,24288.1537087664,23123.4651895756
"308",1992-03-03,-3644.52711325054,6173.25698862478,21727.0328867495,9817.78410187531
"309",1992-03-04,-2740.43157969162,6133.73442934469,21797.1684203084,8874.16600903631
"310",1992-03-05,-3120.36698244109,6092.52623807107,21762.8330175589,9212.89322051216
"311",1992-03-06,-12160.1930275064,6057.11617999252,21694.2869724936,18217.3092074989
"312",1992-03-07,-16543.7703292689,6029.48193120356,24140.0296707311,22573.2522604724
"313",1992-03-08,-11863.8488841468,6054.89488170524,23980.9911158532,17918.743765852
"314",1992-03-09,-17861.1358520968,6090.48435384351,26255.5041479032,23951.6202059403
"315",1992-03-10,-121310.34823581,6186.21707034049,48358.2517641902,127496.56530615
"316",1992-03-11,-107113.759981411,6722.03018328857,64867.7200185885,113835.7901647
"317",1992-03-12,-116470.601572761,7631.84762349527,69792.9184272393,124102.449196256
"318",1992-03-13,-113422.110440745,8586.87964652088,68481.0495592547,122008.990087266
"319",1992-03-14,-92388.1524118037,9352.38555853209,63650.2475881963,101740.537970336
"320",1992-03-15,-76838.8051172577,9964.88437000885,59413.9948827424,86803.6894872665
"321",1992-03-16,-63453.8946905168,10388.3896772583,55150.9853094832,73842.2843677752
"322",1992-03-17,-65428.9744543246,10635.7104118404,52586.5455456754,76064.684866165
"323",1992-03-18,-47821.0683786311,10825.1301380239,47737.3316213689,58646.198516655
"324",1992-03-19,-35789.1076213618,10894.6388636472,43007.6923786382,46683.7464850091
"325",1992-03-20,-29671.0279192486,10841.9160938103,40658.5720807514,40512.944013059
"326",1992-03-21,-25990.8610183922,10734.6494999115,38087.8989816078,36725.5105183037
"327",1992-03-22,-18247.8163572545,10591.9887167141,32900.9836427455,28839.8050739687
"328",1992-03-23,-15018.3935871499,10372.6014075621,30307.8464128501,25390.9949947121
"329",1992-03-24,-11775.504471345,10126.9081216158,30560.495528655,21902.4125929607
