DOCR_RespParam,DOCL_RespParam,BurialFactor_R,BurialFactor_L
0.00263337036361992,0.00228426236506258,0.994149146478183,0.996981857746067
0.00241909839653731,0.0028276015185529,1,1
0.0025004828321146,0.00207400113135604,0.999999935111194,0.999999954115732
