V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131
5.31958506478676,4.38059294487663,4.97856310503054,5.94748573936163,5.37127330343927,5.31815590917598,7.02638725166664,5.07277204302454,5.32086785166664,2.59649705477682,5.58293401060198,7.20131295150608,5.14543279309212,4.92657623936163,5.81253206927081,5.58432876927081,5.72930758317989,5.10679054050203,5.38014686927081,5.15371309636923,4.53224031953509,5.06340835150608,5.90937155985423,4.50619835477682,4.65732845582624,6.72848240343927,5.81113731060198,4.83966536927081,2.69160775466602,5.45510084050203,6.30682845466602,5.23218285134044,4.83160064715959,5.89736085985423,5.9595214259916,4.56625185477682,5.09179322507646,5.86134935166664,11.7013712962551,7.042827452294,7.4901012904763,9.85093943667576,7.94405780409119,10.3114686705808,9.38784020496028,9.17202457493931,3.82201794020001,11.1813712962551,9.28531739125666,8.87235974590419,9.15165038201296,9.44324666620117,9.45125114221821,8.70235974590419,8.92654437275176,11.0109487358569,8.68972542029023,11.7637075614556,8.83130917539312,9.2468075698668,10.2109348213241,8.04723338484341,8.44562683678335,10.1778402049603,8.77218926904902,7.58382459917302,7.80505797507926,8.07145744520705,7.9426529220909,4.37201794020001,9.00145744520704,8.65561708927972,12.7653575497748,7.92675887110188,8.39559078250313,9.5647963388544,8.86250947820367,7.59250947820367,9.97531739125666,9.94403276988449,8.9026529220909,12.7353575497748,8.2068075698668,9.04675887110188,9.09477357948431,8.77109030089334,9.792827452294,8.263029199368,9.34410440445824,9.76448952781854,9.04324666620117,8.75548588485806,9.89817244901375,7.41675887110188,10.6204553818324,7.24013061347054,6.04799786207918,10.1277815797658,9.02888991200771,9.3947963388544,8.46473111050181,8.81573727908162,7.55092750321769,5.44201794020001,8.822827452294,5.13799786207918,7.93629753034597,8.36370756145561,8.12218926904902,8.11614283116258,13.9658666975701,8.2726529220909,9.95784020496028,8.4426529220909,8.4705789157449,8.82255982157783,8.74405780409119,8.70573727908162,7.63703220596888,8.21405780409119,9.72140008193776,8.73130917539313,8.68531739125666,10.0569725025975,7.53405780409119,8.65232981042793,7.59527440939485,7.23654437275176,9.44708913404066,9.42261146158832,8.31817244901375
5.17457021060198,5.53713638317989,5.22017215134044,6.37511708290016,4.68134985582624,4.17641104487663,6.23968660503054,6.03879790917598,4.73156906927081,5.06388090323508,5.92837601691704,7.23268444050203,5.31121980343927,5.24887958317989,6.07569020962849,4.95954598723826,4.95977236927081,7.49377021717014,5.34012700323508,4.88846205985423,5.42679491060198,5.49599081691704,5.62221855466602,2.89298770527793,4.48468754702683,3.92590790527793,6.16169278317989,4.00826124487663,5.2749115259916,5.14976715582624,7.3647733259916,5.60912465166664,4.19594071953509,6.74024574050203,5.34411476927081,2.86896630527793,6.85723658723826,4.58929835466602,9.78093943667576,10.3109394366758,13.2753575497748,8.97614283116258,7.90614283116258,7.8001012904763,9.5118759234214,9.5305789157449,9.51109030089334,7.95125114221821,9.01058122441046,9.42535019502115,9.5205789157449,10.1379387897895,9.93503560589984,8.82784020496028,11.6153897260082,9.71739340820764,8.48529549798469,9.63095138145196,8.64782129404809,4.70201794020001,8.04092750321769,9.12531739125666,8.12675887110188,9.55045538183236,9.69538972600819,7.79817244901375,6.97527440939485,8.19728321561893,8.07793878978952,7.46675887110188,13.2009348213241,11.6613712962551,9.60218926904902,7.93527440939485,7.27232981042793,8.60535019502115,9.51477357948431,8.56505797507926,7.53723338484341,9.74538972600819,8.84697250259749,9.45312259561034,7.29473111050181,13.4553575497748,9.56140008193776,8.8926529220909,7.86232981042793,8.36180813292597,9.53324666620117,9.85218926904902,10.9578909468745,9.05201291610996,7.60898189746498,9.19138165328113,9.45235974590419,8.60324666620117,12.8878909468745,8.21109030089334,9.97404717452399,8.62561708927972,8.563029199368,7.82448837209584,8.02232981042793,9.95404717452399,9.31703220596888,8.58548588485806,9.0068075698668,8.92654437275176,11.324047174524,8.23250947820367,10.8326529220909,8.39410440445824,9.07201291610996,10.0226114615883,8.84561708927972,8.21529549798469,8.61473111050181,8.80561708927972,7.7418759234214,7.77404717452399,5.89799786207918,8.95463250600745,8.12250947820367,13.1253575497748,10.9913712962551,9.3347963388544,7.92782129404809,8.60778157976579,11.9978909468745,9.91561708927972,8.33201291610997
4.2620320722927,2.89370558723826,5.58293401060198,7.07314726478676,5.15477953936163,4.83160064715959,5.42796328723826,3.49352270527793,5.26180939636923,5.11565161717014,5.54637878290016,5.26287583936163,4.80145685582624,4.95593675134044,5.85251014715959,5.66917815166664,4.37310575466602,6.13015344702683,5.69216521717014,5.06777182507646,3.29205459636923,5.33494003936163,7.13659884050203,5.25480920503054,5.65022577931244,6.01287835134044,5.06059706657452,3.15722310527793,5.11565161717014,5.63211171717014,5.38303664050203,5.32687340503054,5.06340835150608,5.45711444302454,5.66917815166664,5.18787882507646,6.70934680323508,5.79858390917598,8.48531739125666,9.13201291610996,7.68473111050182,7.27130597637615,8.07477357948431,9.22410440445824,7.96723338484341,9.9018759234214,11.4778909468745,7.25202457493931,10.081808132926,7.5501012904763,7.5826529220909,8.39056424124421,7.49370756145561,9.02723338484341,9.78272162873863,8.47703220596888,10.2650579750793,12.3853575497748,8.64092750321769,6.69013061347054,8.38261146158832,7.89058122441046,8.74324666620117,9.05405780409119,9.55261146158832,8.95675887110188,9.94140008193776,10.0763434509267,10.4105812244105,10.0814000819378,10.4254858848581,9.28180813292597,9.40211837376667,10.3257372790816,9.09312259561034,8.55382459917302,10.3973934082076,7.57405780409119,8.08538972600819,8.10448952781854,7.41548588485806,8.77095138145196,9.49784020496028,9.80448952781854,8.082827452294,9.40463250600745,8.97463250600745,7.24782129404809,8.54165038201296,9.69095138145196,8.072827452294,9.33971357762892,9.75629753034597,9.95448952781854,8.50410440445824,7.2068372956022,9.04675887110188,9.23817244901375,8.5726529220909,10.332189269049,6.88092750321769,8.28957143813607,8.79056424124421,9.17235974590419,9.67529549798469,10.7058666975701,7.41782129404809,10.0705812244105,8.73235974590419,9.01898189746498,9.85634345092668,7.80013061347054,8.21232981042793,8.24548588485806,8.05473918478462,8.1626529220909,10.5453897260082,8.95235974590419,7.52125114221821,10.8713712962551,8.01130917539313,8.30531739125666,7.09548588485806,11.9152744093949,9.31898189746498,8.50202457493931,9.17817244901375,7.43202457493931,8.82255982157783,8.73058122441046,7.57232981042793
4.31653774702683,5.01331509309212,5.69531484050203,6.68713675582624,5.49885911060198,5.61419367931244,6.07569020962849,5.59607961717014,4.57520358723826,7.26977274715959,5.18974519636923,5.28491168317989,5.53706045166664,2.92901980527793,6.56726870917598,4.39043892771403,4.32805841953509,6.19636616478676,5.86371200343927,4.31653774702683,5.12782532507646,4.77043375477682,6.60501188723826,4.5502888722927,4.34614940962849,6.66130400323508,5.52741240343927,4.98773974715959,7.60018890917598,5.35561716478676,5.11145115150608,5.05585796927081,4.65239754302454,6.56726870917598,5.16709140343927,4.48468754702683,6.13965693936163,6.0556070259916,7.80211837376667,8.06463250600745,7.90056424124421,7.70232981042793,9.49784020496028,9.36614283116258,8.62218926904902,8.95971357762892,8.79095138145196,7.64045538183236,9.55255982157783,8.99473918478462,8.20235974590419,10.3158666975701,9.55145744520705,9.92218926904902,8.71703220596888,8.26697250259749,10.1955907825031,8.96125114221821,9.35093482132407,10.6878402049603,7.88708913404066,10.5031225956103,8.85410440445824,9.49255982157783,9.07683729560219,9.08165038201296,8.3668075698668,10.181650382013,8.89503560589984,8.86573727908162,9.573029199368,8.50405780409119,8.93324666620117,12.0278909468745,8.50130917539313,10.0114000819378,10.2621183737667,8.70045538183236,7.0626529220909,8.41370756145561,8.01130917539313,7.582827452294,8.14403276988449,14.2714000819378,9.28463250600745,9.38146867058076,9.33573727908162,7.32058122441046,8.14145744520705,9.8805789157449,8.15888991200771,7.53145744520705,8.90529549798469,8.28094873585689,8.54708913404066,6.97527440939485,10.0255130588013,8.75898189746498,9.28708913404066,11.4778909468745,7.72708913404066,9.48874128444696,9.63146867058076,8.01874128444696,9.32463250600745,7.15477357948431,8.73675887110188,6.91799786207918,9.05370756145561,12.8878909468745,8.9268075698668,10.1955130588013,8.35093482132407,12.1653575497748,8.04782129404809,8.22782129404809,9.37410440445824,9.93793878978951,9.58477357948431,8.34723338484342,8.61548588485806,10.5678212940481,8.15165038201296,11.9455907825031,8.84261146158832,9.16095138145196,10.3747963388544,8.54505797507926,9.00312259561034,9.14888991200771,7.65654437275176
5.49113294050203,5.09179322507646,5.86142528317989,5.44775075150608,4.38059294487663,5.12652741060198,6.18292630917598,4.66424396657452,5.12393440323508,6.13015344702683,5.52502915985423,5.19804890917598,2.69160775466602,4.84456874302454,7.26443201060198,5.05980394715959,4.43620494302454,5.97669410323508,4.90255145477682,4.82657740962849,4.18190945477682,4.79348025466602,4.83748895582624,5.28355296478676,5.0561815551035,6.05264922507646,5.19842825330815,5.18787882507646,6.13015344702683,5.45398059636923,5.68625787931244,3.45792656478676,4.90955315582624,7.37477348317989,4.66440824302454,5.1042243551035,5.92612829309212,5.59810899636923,7.54324666620117,6.56957143813607,7.56473918478462,6.59527440939485,7.46782129404809,13.1581724490138,9.21272162873863,9.19614283116258,8.58410440445824,10.8878909468745,7.8926529220909,9.96898189746498,8.42614283116258,8.22272162873863,9.3068075698668,11.2478909468745,8.63324666620117,8.09614283116258,10.102189269049,8.35403276988449,8.70058122441046,8.95382459917302,7.23654437275176,9.69403276988449,9.55404717452399,7.39473111050181,12.6853575497748,6.32232981042793,9.35130917539313,9.58562683678335,11.5113712962551,9.85888991200771,9.60739340820764,9.70972542029023,8.87312259561034,8.24972542029023,8.84728321561892,8.61703220596888,10.1755130588013,12.3513712962551,9.93272162873863,8.85728321561893,9.74404717452399,10.6025094782037,9.28634345092668,11.0872333848434,9.02503560589984,9.34093943667576,10.4856170892797,8.99531739125666,7.29548588485806,9.54562683678335,6.83957143813607,7.46817244901375,7.40703220596888,8.30324666620117,8.66404717452399,8.83535019502115,8.34548588485806,6.72013061347054,8.52473918478462,7.96250947820367,8.1968075698668,12.0113712962551,8.67058122441046,7.55782129404809,8.73675887110188,9.94403276988449,12.2778909468745,11.7378909468745,7.63888991200771,8.47092750321769,9.54898189746498,9.58463250600745,10.9073934082076,7.62473918478462,9.71529549798469,9.6268075698668,8.15548588485806,9.94093482132407,9.07683729560219,8.06614283116258,11.2746325060074,8.84404717452399,8.56261146158832,9.81463250600745,4.93201794020001,9.09403276988449,9.69898189746498,8.50130917539313,8.51703220596888,9.75971357762892,8.26202457493931
5.80636487931244,8.08839787931244,5.35926260343927,5.16201680917598,5.22208988290016,2.92901980527793,6.29371395985423,4.98379376927081,4.3220855722927,5.59526220962849,5.9810054551035,4.13821422771403,5.06595078290016,5.48017844715959,7.07440945985423,5.14170239636923,4.96794745134044,5.92548151953509,5.82531725166664,5.13942456478676,7.60018890917598,4.58261012771403,5.03173972507646,5.41424150917598,4.33804855477682,5.90644125582624,5.01176114715959,5.15168371717014,6.49287891691704,5.68041436927081,4.14490245466602,5.2749115259916,5.70417591717014,6.56812890962849,4.5502888722927,4.17424632771403,6.50759455330815,4.75075992771403,10.2931225956103,9.02255982157783,9.78728321561893,10.5678212940481,9.08382459917302,11.4740327698845,8.99562683678335,9.08505797507926,11.0273934082076,8.37130917539313,8.64551305880128,9.91559078250313,6.83957143813607,6.32548588485806,7.88095138145196,8.56201291610996,8.91697250259749,7.24130597637616,7.87130597637615,9.19739340820764,9.40463250600745,8.97463250600745,6.40130597637616,9.63463250600745,9.22045538183236,8.64634345092668,9.7818759234214,9.43473918478462,9.66728321561892,8.49473918478462,7.54723338484341,9.22410440445824,9.57211837376667,8.06527440939485,10.05201291611,7.88708913404066,9.34410440445824,9.22529549798469,9.4768075698668,10.5153897260082,10.1055130588013,8.46093943667576,10.7752954979847,7.61527440939485,8.69404717452399,8.88056424124421,9.72898189746498,9.65531739125666,9.58370756145561,8.28045538183236,9.17093943667576,9.00473111050182,8.08448837209584,7.99255982157783,8.09235974590419,7.94529549798469,6.91473111050182,8.01529549798469,12.2347311105018,8.61888991200771,9.61180813292597,8.03548588485806,7.76145744520705,9.00559078250313,9.8805789157449,8.39130917539313,7.28250947820367,9.22095138145196,8.58535019502115,9.18180813292597,8.37573727908162,13.4553575497748,7.96145744520705,8.65232981042793,9.0605789157449,6.0501012904763,12.4413712962551,9.31282745229399,8.17477357948431,8.12473111050181,6.97094873585689,9.11888991200771,8.98410440445824,8.95095138145196,10.4869725025975,8.72535019502115,10.2105789157449,6.96092750321769,8.7505789157449,9.01370756145561,9.15573727908162,10.1747963388544,8.70448837209584
5.07336859309212,7.02134971691704,5.69216521717014,5.08276914050203,2.70661391953509,5.39164926478676,7.07314726478676,5.27494034050203,4.98328546478676,6.28869701691704,5.76398096478676,5.43132680343927,4.14037894487663,5.07770295582624,5.5151255259916,5.28355296478676,5.12652741060198,6.30582118317989,5.27280445985423,5.3349650259916,6.72848240343927,5.02516904702683,5.14748325150608,3.27827436927081,4.68826536657452,7.11646770503054,5.03183656927081,4.12185595477682,5.81253206927081,4.86102094487663,5.44837545134044,4.14037894487663,5.50308983936163,5.34027915134044,4.68886944702683,4.92182238290016,6.00419496478676,5.49579355150608,10.5153897260082,7.45250947820367,10.4041044044582,8.90093482132407,8.91551305880128,9.26125114221821,9.02888991200771,9.49898189746498,7.77130597637615,7.04013061347054,7.90448837209584,9.78477357948431,6.41799786207918,8.38778157976579,7.87708913404066,8.28382459917302,7.86728321561893,8.55561708927972,13.3655130588013,9.32448952781854,9.47573727908162,8.40675887110188,7.94874128444696,8.34629753034597,9.33094873585689,8.39130917539313,7.92403276988449,9.98739340820764,7.26092750321769,7.27013061347054,8.68531739125666,9.79535019502115,7.85410440445824,9.50235974590419,9.45538972600819,7.68703220596888,10.1044895278185,10.1577815797658,7.17548588485806,9.05562683678335,7.5047963388544,8.67654437275176,9.29629753034597,8.87505797507926,8.90092750321769,8.9705789157449,9.17202457493931,7.49165038201296,8.81218926904902,8.93382459917302,8.77529549798469,10.1468075698668,8.9626529220909,9.60614283116258,7.90058122441046,9.48125114221821,10.1954858848581,7.82548588485806,11.081457445207,9.18370756145561,9.8758666975701,9.51056424124421,8.84448952781854,7.60654437275176,8.61473111050181,8.55146867058076,7.62573727908162,8.90140008193776,8.30324666620117,6.6601012904763,4.37201794020001,9.34261146158832,8.37503560589984,9.44561708927972,7.88165038201296,7.18654437275176,9.38728321561893,9.88218926904902,8.00094873585689,8.51448837209584,9.782827452294,9.93180813292597,8.97614283116258,7.93403276988449,9.64971357762892,6.57799786207918,9.32505797507926,9.79324666620117,8.50463250600745,10.5778402049603,8.91109030089334,9.50272162873863,9.12782129404809
4.59727495582624,6.20001160343927,5.76524315985423,4.15990861953509,4.30636402771403,5.56580729309212,7.00336089636923,5.35089480503054,4.24386946657452,6.69748825134044,6.19070727931244,5.33070931060198,7.42145756478676,5.35926260343927,4.80363326927081,5.4310506259916,5.37820940917598,6.20888516927081,4.99757399636923,2.80891280527793,5.60168264702683,5.92351814050203,4.98353391717014,5.12782532507646,5.48017844715959,7.36051761060198,4.44614485477682,4.40017284302454,6.72524842507646,4.92266300962849,5.14307000343927,5.15099930527793,3.08515890527793,4.27990156657452,5.06631055330815,5.27179071717014,5.84145684302454,5.06862255985423,7.17235974590419,9.60095138145196,8.80675887110188,8.0368372956022,9.99324666620117,8.44874128444696,9.21782129404809,6.69013061347054,9.14538972600819,7.90405780409119,9.31561708927972,9.71324666620117,9.99180813292597,9.50529549798469,7.58527440939485,9.0226529220909,11.0213816532811,9.20793878978951,11.7747963388544,10.1014000819378,8.78629753034597,10.4409394366758,11.1813712962551,8.64272162873863,12.1913712962551,7.67165038201296,7.07888991200771,6.13957143813607,8.07145744520705,8.50971357762892,9.97140008193776,8.65654437275176,8.21235974590419,9.14505797507926,8.79095138145196,7.18654437275176,9.64218926904902,9.45477357948431,3.84201794020001,10.3158666975701,10.3556170892797,8.72405780409119,8.97235974590419,8.32180813292597,10.0125598215778,8.70109030089334,9.62448952781854,10.3218759234214,7.85045538183235,10.222189269049,8.67675887110188,8.95708913404066,8.55092750321769,9.12782129404809,10.8413712962551,11.0409348213241,8.60324666620117,8.98463250600745,10.6514000819378,8.6826529220909,7.57013061347054,9.13282745229399,8.12109030089334,9.17093943667576,9.672827452294,9.54531739125666,7.0626529220909,7.93629753034597,7.77888991200771,7.873029199368,6.89092750321769,13.4756170892797,9.01201291610997,9.01874128444696,8.69145744520705,8.27728321561893,7.65232981042793,8.41527440939485,9.01531739125666,8.17573727908162,8.95971357762892,8.01410440445824,9.08370756145561,7.96324666620117,9.50138165328113,7.52473111050181,9.63201291610996,4.35201794020001,7.47410440445824,10.4053897260082,9.60503560589984,8.29535019502115,8.792827452294
5.1788259259916,6.29373455166664,5.69792499309212,5.33285795985423,5.1642778551035,4.69836955477682,5.49831640917598,4.80145685582624,4.92182238290016,6.30582118317989,4.50619835477682,5.07336859309212,6.55563735330815,5.81113731060198,5.32094378317989,2.59649705477682,5.43496970503054,7.36966001691704,4.4542032722927,5.17457021060198,5.93547503936163,5.21690044302454,5.27599654715959,4.49625844302454,5.7553395259916,5.36290550503054,4.38059294487663,4.76604305330815,5.14276545477682,5.35420758290016,4.36641752771403,6.71141668290016,5.60643228290016,5.2148580259916,3.30624174715959,5.5871897259916,7.37469755166664,5.3324276551035,9.65703220596888,8.71473111050181,9.10562683678335,7.80529549798469,10.6258666975701,8.75723338484341,9.15130917539313,8.43130597637616,8.60559078250313,9.91535019502115,9.60573727908162,11.9378909468745,8.97058122441046,9.07683729560219,8.01971357762892,10.6709487358569,6.19799786207918,8.71201291610996,13.1753575497748,9.41817244901375,9.65531739125666,9.13282745229399,8.72146867058077,9.75739340820764,9.00058122441046,9.07817244901375,7.89095138145196,8.07261146158832,5.50799786207918,8.1118759234214,8.52218926904902,12.341650382013,8.88614283116258,9.5247963388544,8.34654437275176,8.27728321561893,7.85782129404809,9.17723338484342,9.11312259561034,8.11095138145196,9.11404717452399,8.61562683678335,9.45312259561034,8.59559078250313,9.82562683678335,9.06538972600819,12.2813712962551,8.71614283116258,8.05404717452399,9.81728321561893,9.58505797507926,7.07527440939485,9.61312259561034,7.20403276988449,9.16708913404066,9.91211837376667,8.54138165328113,10.4527216287386,8.49324666620117,9.15654437275176,8.61898189746498,8.43403276988449,9.09463250600745,9.8058666975701,9.19675887110188,9.85573727908162,8.38092750321769,8.86503560589984,9.76562683678335,9.68957143813607,8.99728321561892,11.1870322059689,9.14573727908162,9.40211837376667,10.3637075614556,7.75675887110188,8.16125114221821,10.1553897260082,7.49448837209584,8.58140008193776,6.97165038201296,8.7805789157449,8.69505797507926,8.37145744520705,9.76463250600745,8.45382459917302,7.51013061347054,8.90272162873863,8.22272162873863,9.38728321561893,9.91448952781854,8.42095138145196,9.71272162873863
4.76760116927081,6.58197075985423,4.97668644302454,5.33070931060198,7.42145756478676,5.42792981717014,4.81408585330815,5.22208988290016,5.3204169551035,6.21933775330815,5.16709140343927,4.91349909636923,5.44505351953509,5.84664628290016,4.93191535134044,5.14282264050203,5.46266365330815,7.07440945985423,4.71289084702683,4.93383308290016,6.58197075985423,5.71505171060198,4.97022495330815,7.48490914050203,4.80853664302454,5.11145115150608,4.75341405582624,5.18398790323508,5.68515346657452,4.39043892771403,4.59727495582624,6.38765091060198,4.99863705477682,4.74534929636923,4.59727495582624,5.08478274302454,7.36051761060198,5.37988701717014,9.36793878978951,6.99013061347054,9.12793878978951,7.68109030089334,10.0137075614556,8.42535019502115,9.90463250600745,8.44888991200771,8.3418759234214,9.39888991200771,10.1331225956103,8.93538972600819,9.32463250600745,7.29817244901375,10.0731225956103,7.92957143813607,8.04202457493931,10.8878402049603,9.08211837376667,7.32799786207918,8.87312259561034,7.69654437275176,9.0918759234214,9.28218926904902,10.8273934082076,8.8768372956022,8.91165038201296,8.80535019502115,9.43094873585689,11.5769725025975,9.60784020496028,15.2053575497748,8.25250947820367,8.84529549798469,10.2109348213241,5.86799786207918,9.02778157976579,9.573029199368,8.79898189746498,7.29971357762892,7.47138165328113,8.79793878978951,7.90675887110188,9.09697250259749,9.00145744520704,8.54551305880128,9.59531739125666,8.41629753034597,8.22272162873863,9.59697250259749,9.22045538183236,8.30535019502115,8.51448837209584,10.8458666975701,9.38282745229399,6.43799786207918,8.8358666975701,5.33201794020001,7.62013061347054,8.06527440939485,5.56201794020001,11.8653575497748,9.78130917539313,9.65272162873863,8.91703220596888,10.191808132926,9.87535019502115,8.77778157976579,10.984047174524,8.51708913404066,8.75093482132407,9.25629753034597,9.65793878978952,8.80703220596888,8.85109030089334,8.81573727908162,8.88404717452399,10.3953173912567,8.47473918478462,8.13211837376667,6.87092750321769,7.51056424124421,7.45703220596888,6.89092750321769,12.8812511422182,9.01201291610997,9.06282745229399,8.78888991200771,7.32058122441046,8.50614283116258,8.41527440939485,8.01109030089334,8.8258666975701
