datetime,wtr,DO_con,DO_sat,Flux,Flux_Modelled,Conc_Modelled
2006-08-04,13.51,9.99,10.4165164492692,-0.0512623607038914,-0.0176696306186755,10.3246826087433
2006-08-08,12.86,9.11,10.5684445434489,-0.17130439924643,0.00417006356248298,10.398542554793
2006-08-18,10.58,10.85,11.1339257275728,-0.0386146785101904,-0.00609859704625428,10.8441333024299
2006-08-25,8.77,9.64,11.6221898243424,-0.26958325850738,-0.00665641916283399,11.2579754250607
2006-08-28,8.29,9.5,11.7580234762202,-0.284626851590058,-0.00682771739856257,11.4445141151419
2006-08-30,8.05,9.98,11.8269858717293,-0.221986411388813,-0.00695881058265718,11.5521787059519
2007-06-22,11.18,10.97,10.9799907704999,-0.00120077544946271,-0.0164500878114809,10.9126065917924
2007-06-29,15.71,10.19,9.93016502515787,0.0248676714773133,-0.0292436067895057,10.4022184202342
2007-07-06,17.48,9.33,9.56764376393182,-0.0285620410808895,-0.029465127155321,9.75440921749687
2007-07-13,17.26,9.03,9.61139767075704,-0.0639302940934922,-0.0274320848288504,9.51438291072028
2007-07-20,17.42,8.87,9.57954100576394,-0.0719016068137179,-0.0240185740866822,9.47744017842217
2007-07-27,16.96,8.82,9.67164600918669,-0.077217463713403,-0.022707405044397,9.50617540082698
2007-08-03,15.78,9.05,9.91536041559422,-0.0657687193362631,-0.020854593787094,9.65629243854439
2007-08-10,14.97,9.33,10.0891331899842,-0.0664962632158147,-0.0186469857221094,9.85906056332424
2007-08-17,14.07,9.46,10.2887245344418,-0.073143100053328,-0.0178623324815889,10.0552036611456
2007-08-23,13.45,9.62,10.4303768234428,-0.071992102144017,-0.0171542334424701,10.2172783712614
2008-06-20,6.83,10.74,12.1887199772569,-0.191977846003944,-0.0123456028520834,12.1452608152154
2008-06-27,10.34,10.59,11.1965723033867,-0.074638784533581,-0.0214005901659763,11.6687488577818
2008-07-04,12.91,10.16,10.5566176343655,-0.0383132956142482,-0.0228795040715664,10.9249643941002
2008-07-11,14.52,9.43,10.1880528460546,-0.0699588607069235,-0.0248349971947886,10.3773885384117
2008-07-18,13.79,9.24,10.3522677812748,-0.11382803844943,-0.0209182512670881,10.2102864223711
2008-07-25,11.85,9.7,10.8125012132559,-0.121042575632207,-0.0202976237407328,10.4385313294192
2008-08-01,10.11,9.8,11.2571950791375,-0.143446403903221,-0.0154312429173742,10.8567533337988
2008-08-08,9.39,10.25,11.4507636442671,-0.103427863247093,-0.0157169512780133,11.1952264205157
2008-08-15,9.65,10.37,11.3801922423887,-0.118654066061767,-0.0170444193684327,11.2976402540958
2008-08-22,9.42,10.4,11.4425815479482,-0.0898028369529286,-0.0153142288915013,11.3238571688374
2008-09-05,8.46,10.46,11.709599272758,-0.21526864727049,-0.0148737880048238,11.5402745797098
2009-06-19,4.83,10.34,12.824863797477,-0.458644120098301,-0.0121937075081132,12.7598693865295
2009-06-26,8.11,10.73,11.8096791210704,-0.164114539577466,-0.0160084739088867,12.3032411288981
2009-07-03,12.56,10.77,10.639904916311,0.0160082134745183,-0.0288118763684976,11.2981240765786
2009-07-10,13,10.1,10.5353885947814,-0.0459210955907408,-0.0260266017121594,10.6253674939926
2009-07-17,16.57,9.12,9.75099248063509,-0.0562247409362228,-0.037138901976037,10.0786908246069
2009-07-24,15.03,9.13,10.0760740236036,-0.0888983502233489,-0.0265767251927613,9.83904861854804
2009-07-31,15.67,9.35,9.938642652317,-0.0524511490172175,-0.0279800743804113,9.85819186707403
2009-08-07,14.53,9.29,10.185835753527,-0.0857365303877028,-0.0295641190824864,9.9131924301332
2009-08-14,10.54,9.88,11.1443237617417,-0.13068314226913,-0.0191461918575362,10.4430274974025
2009-08-27,8.37,10.5,11.7351920600725,-0.126709366723827,-0.0164622870534533,11.3959672301155
2009-09-02,6.91,10.7,12.164412600756,-0.149702461613368,-0.0124973282301975,11.757172547706
