"","datetime","TotOutflow"
"2250",2013-11-27,7.8720833548
"2251",2013-11-28,7.8437665082
"2252",2013-11-29,7.9570338946
"2253",2013-11-30,7.9004002014
"2254",2013-12-01,7.928717048
"2255",2013-12-02,7.9853507412
"2256",2013-12-03,7.928717048
"2257",2013-12-04,5.7483198598
"2258",2013-12-05,4.0209922172
"2259",2013-12-06,3.3130710522
"2260",2013-12-07,3.5112889784
"2261",2013-12-08,3.681190058
"2262",2013-12-09,3.7378237512
"2263",2013-12-10,3.6528732114
"2264",2013-12-11,3.681190058
"2265",2013-12-12,3.5112889784
"2266",2013-12-13,3.4546552852
"2267",2013-12-14,3.3413878988
"2268",2013-12-15,3.4263384386
"2269",2013-12-16,3.5112889784
"2270",2013-12-17,3.4263384386
"2271",2013-12-18,3.3697047454
"2272",2013-12-19,3.539605825
"2273",2013-12-20,3.4263384386
"2274",2013-12-21,3.1998036658
"2275",2013-12-22,3.2847542056
"2276",2013-12-23,3.2847542056
"2277",2013-12-24,3.2281205124
"2278",2013-12-25,3.1431699726
"2279",2013-12-26,3.0582194328
"2280",2013-12-27,3.1714868192
"2281",2013-12-28,3.3413878988
"2282",2013-12-29,3.3413878988
"2283",2013-12-30,3.1714868192
"2284",2013-12-31,2.4918825008
"2285",2014-01-01,2.9449520464
"2286",2014-01-02,3.0299025862
"2287",2014-01-03,3.0582194328
"2288",2014-01-04,3.1431699726
"2289",2014-01-05,3.1714868192
"2290",2014-01-06,3.2281205124
"2291",2014-01-07,3.2847542056
"2292",2014-01-08,3.3413878988
"2293",2014-01-09,3.4263384386
"2294",2014-01-10,3.4829721318
"2295",2014-01-11,3.3697047454
"2296",2014-01-12,2.9449520464
"2297",2014-01-13,2.9166351998
"2298",2014-01-14,2.8883183532
"2299",2014-01-15,2.7184172736
"2300",2014-01-16,2.7184172736
"2301",2014-01-17,2.6051498872
"2302",2014-01-18,2.83168466
"2303",2014-01-19,2.6334667338
"2304",2014-01-20,2.8883183532
"2305",2014-01-21,2.8600015066
"2306",2014-01-22,2.9449520464
"2307",2014-01-23,3.0299025862
"2308",2014-01-24,3.1431699726
"2309",2014-01-25,3.3413878988
"2310",2014-01-26,3.256437359
"2311",2014-01-27,2.9166351998
"2312",2014-01-28,2.9166351998
"2313",2014-01-29,2.8600015066
"2314",2014-01-30,2.9166351998
"2315",2014-01-31,2.83168466
"2316",2014-02-01,2.8883183532
"2317",2014-02-02,2.690100427
"2318",2014-02-03,2.6617835804
"2319",2014-02-04,2.6334667338
"2320",2014-02-05,2.7750509668
"2321",2014-02-06,2.6617835804
"2322",2014-02-07,2.6617835804
"2323",2014-02-08,2.7467341202
"2324",2014-02-09,2.7467341202
"2325",2014-02-10,2.7467341202
"2326",2014-02-11,2.7750509668
"2327",2014-02-12,2.8600015066
"2328",2014-02-13,2.8033678134
"2329",2014-02-14,2.7750509668
"2330",2014-02-15,2.7467341202
"2331",2014-02-16,2.973268893
"2332",2014-02-17,3.681190058
"2333",2014-02-18,3.3697047454
"2334",2014-02-19,3.5679226716
"2335",2014-02-20,3.5679226716
"2336",2014-02-21,4.389111223
"2337",2014-02-22,4.1908932968
"2338",2014-02-23,4.24752699
"2339",2014-02-24,4.0493090638
"2340",2014-02-25,4.0209922172
"2341",2014-02-26,3.9360416774
"2342",2014-02-27,3.5962395182
"2343",2014-02-28,3.6528732114
"2344",2014-03-01,3.7661405978
"2345",2014-03-02,3.4829721318
"2346",2014-03-03,3.4546552852
"2347",2014-03-04,3.539605825
"2348",2014-03-05,3.681190058
"2349",2014-03-06,3.681190058
"2350",2014-03-07,3.681190058
"2351",2014-03-08,3.5962395182
"2352",2014-03-09,3.5679226716
"2353",2014-03-10,3.681190058
"2354",2014-03-11,3.5962395182
"2355",2014-03-12,3.5962395182
"2356",2014-03-13,3.6528732114
"2357",2014-03-14,3.7944574444
"2358",2014-03-15,3.681190058
"2359",2014-03-16,3.7095069046
"2360",2014-03-17,3.7378237512
"2361",2014-03-18,3.7944574444
"2362",2014-03-19,4.0493090638
"2363",2014-03-20,3.9360416774
"2364",2014-03-21,3.9926753706
"2365",2014-03-22,3.964358524
"2366",2014-03-23,3.9077248308
"2367",2014-03-24,3.9360416774
"2368",2014-03-25,3.964358524
"2369",2014-03-26,3.5679226716
"2370",2014-03-27,3.4546552852
"2371",2014-03-28,3.4546552852
"2372",2014-03-29,3.3697047454
"2373",2014-03-30,3.398021592
"2374",2014-03-31,3.4263384386
"2375",2014-04-01,3.4263384386
"2376",2014-04-02,3.3130710522
"2377",2014-04-03,2.3502982678
"2378",2014-04-04,1.5857434096
"2379",2014-04-05,1.274258097
"2380",2014-04-06,1.1893075572
"2381",2014-04-07,1.41584233
"2382",2014-04-08,1.8122781824
"2383",2014-04-09,1.699010796
"2384",2014-04-10,1.6423771028
"2385",2014-04-11,1.699010796
"2386",2014-04-12,1.6706939494
"2387",2014-04-13,2.4635656542
"2388",2014-04-14,4.2192101434
"2389",2014-04-15,6.2863399452
"2390",2014-04-16,7.3057464228
"2391",2014-04-17,7.2491127296
"2392",2014-04-18,7.220795883
"2393",2014-04-19,7.220795883
"2394",2014-04-20,7.1924790364
"2395",2014-04-21,7.220795883
"2396",2014-04-22,7.1641621898
"2397",2014-04-23,7.07921165
"2398",2014-04-24,7.220795883
"2399",2014-04-25,7.07921165
"2400",2014-04-26,7.07921165
"2401",2014-04-27,7.1358453432
"2402",2014-04-28,7.5322811956
"2403",2014-04-29,7.4473306558
"2404",2014-04-30,7.1924790364
"2405",2014-05-01,6.9942611102
"2406",2014-05-02,7.1075284966
"2407",2014-05-03,7.1641621898
"2408",2014-05-04,7.1641621898
"2409",2014-05-05,7.1358453432
"2410",2014-05-06,7.1924790364
"2411",2014-05-07,7.220795883
"2412",2014-05-08,7.1924790364
"2413",2014-05-09,7.1924790364
"2414",2014-05-10,7.1924790364
"2415",2014-05-11,7.0508948034
"2416",2014-05-12,7.4190138092
"2417",2014-05-13,7.1075284966
"2418",2014-05-14,7.0508948034
"2419",2014-05-15,7.07921165
"2420",2014-05-16,6.9659442636
"2421",2014-05-17,6.6261421044
"2422",2014-05-18,6.3429736384
"2423",2014-05-19,5.7483198598
"2424",2014-05-20,5.4085177006
"2425",2014-05-21,5.1253492346
"2426",2014-05-22,5.097032388
"2427",2014-05-23,5.0403986948
"2428",2014-05-24,5.1536660812
"2429",2014-05-25,5.4368345472
"2430",2014-05-26,5.380200854
"2431",2014-05-27,6.0598051724
"2432",2014-05-28,5.4368345472
"2433",2014-05-29,5.2952503142
"2434",2014-05-30,5.2102997744
"2435",2014-05-31,5.097032388
"2436",2014-06-01,5.0403986948
"2437",2014-06-02,5.7483198598
"2438",2014-06-03,5.4368345472
"2439",2014-06-04,5.0403986948
"2440",2014-06-05,4.9837650016
"2441",2014-06-06,4.8988144618
"2442",2014-06-07,4.8421807686
"2443",2014-06-08,4.7572302288
"2444",2014-06-09,4.672279689
"2445",2014-06-10,4.5590123026
"2446",2014-06-11,4.4740617628
"2447",2014-06-12,4.4174280696
"2448",2014-06-13,4.4457449162
"2449",2014-06-14,4.4457449162
"2450",2014-06-15,4.24752699
"2451",2014-06-16,4.1625764502
"2452",2014-06-17,4.4740617628
"2453",2014-06-18,4.2758438366
"2454",2014-06-19,4.7289133822
"2455",2014-06-20,4.7855470754
"2456",2014-06-21,4.2192101434
"2457",2014-06-22,4.105942757
"2458",2014-06-23,3.9926753706
"2459",2014-06-24,3.7378237512
"2460",2014-06-25,3.7095069046
"2461",2014-06-26,3.681190058
"2462",2014-06-27,3.6528732114
"2463",2014-06-28,2.8600015066
"2464",2014-06-29,2.2087140348
"2465",2014-06-30,5.0120818482
"2466",2014-07-01,5.7483198598
"2467",2014-07-02,5.66336932
"2468",2014-07-03,5.6067356268
"2469",2014-07-04,5.521785087
"2470",2014-07-05,5.4651513938
"2471",2014-07-06,5.380200854
"2472",2014-07-07,5.2669334676
"2473",2014-07-08,5.2952503142
"2474",2014-07-09,5.1536660812
"2475",2014-07-10,5.1253492346
"2476",2014-07-11,5.097032388
"2477",2014-07-12,5.0403986948
"2478",2014-07-13,4.9837650016
"2479",2014-07-14,4.8421807686
"2480",2014-07-15,4.813863922
"2481",2014-07-16,4.7572302288
"2482",2014-07-17,5.1819829278
"2483",2014-07-18,6.1447557122
"2484",2014-07-19,6.7110926442
"2485",2014-07-20,5.804953553
"2486",2014-07-21,3.0015857396
"2487",2014-07-22,3.0582194328
"2488",2014-07-23,2.9449520464
"2489",2014-07-24,2.9449520464
"2490",2014-07-25,3.0015857396
"2491",2014-07-26,3.0865362794
"2492",2014-07-27,3.0865362794
"2493",2014-07-28,3.0015857396
"2494",2014-07-29,3.0015857396
"2495",2014-07-30,2.9449520464
"2496",2014-07-31,2.973268893
"2497",2014-08-01,2.9449520464
"2498",2014-08-02,2.973268893
"2499",2014-08-03,2.8883183532
"2500",2014-08-04,2.9449520464
"2501",2014-08-05,2.2087140348
"2502",2014-08-06,1.8122781824
"2503",2014-08-07,1.9255455688
"2504",2014-08-08,1.8689118756
"2505",2014-08-09,2.0388129552
"2506",2014-08-10,2.0954466484
"2507",2014-08-11,2.1520803416
"2508",2014-08-12,2.3219814212
"2509",2014-08-13,2.2087140348
"2510",2014-08-14,2.0388129552
"2511",2014-08-15,1.9538624154
"2512",2014-08-16,1.6706939494
"2513",2014-08-17,1.6706939494
"2514",2014-08-18,1.41584233
"2515",2014-08-19,1.4724760232
"2516",2014-08-20,1.0194064776
"2517",2014-08-21,1.3308917902
"2518",2014-08-22,1.274258097
"2519",2014-08-23,1.3875254834
"2520",2014-08-24,1.6140602562
"2521",2014-08-25,1.8689118756
"2522",2014-08-26,1.3875254834
"2523",2014-08-27,1.41584233
"2524",2014-08-28,1.557426563
"2525",2014-08-29,1.557426563
"2526",2014-08-30,1.41584233
"2527",2014-08-31,1.3875254834
"2528",2014-09-01,1.274258097
"2529",2014-09-02,1.2176244038
"2530",2014-09-03,1.2176244038
"2531",2014-09-04,1.7273276426
"2532",2014-09-05,1.4441591766
"2533",2014-09-06,1.41584233
"2534",2014-09-07,1.5007928698
"2535",2014-09-08,1.3308917902
"2536",2014-09-09,1.3592086368
"2537",2014-09-10,1.6140602562
"2538",2014-09-11,1.41584233
"2539",2014-09-12,1.3025749436
"2540",2014-09-13,1.41584233
"2541",2014-09-14,1.3875254834
"2542",2014-09-15,1.41584233
"2543",2014-09-16,1.3592086368
"2544",2014-09-17,1.5291097164
"2545",2014-09-18,1.699010796
"2546",2014-09-19,1.6706939494
"2547",2014-09-20,1.8122781824
"2548",2014-09-21,1.9255455688
"2549",2014-09-22,1.8689118756
"2550",2014-09-23,1.982179262
"2551",2014-09-24,2.0104961086
"2552",2014-09-25,2.3219814212
"2553",2014-09-26,2.3502982678
"2554",2014-09-27,2.548516194
"2555",2014-09-28,2.4918825008
"2556",2014-09-29,2.406931961
"2557",2014-09-30,2.6617835804
"2558",2014-10-01,2.6334667338
"2559",2014-10-02,2.690100427
"2560",2014-10-03,2.7184172736
"2561",2014-10-04,2.7750509668
"2562",2014-10-05,2.8033678134
"2563",2014-10-06,2.83168466
"2564",2014-10-07,2.8883183532
"2565",2014-10-08,2.9449520464
"2566",2014-10-09,2.7467341202
"2567",2014-10-10,2.8033678134
"2568",2014-10-11,2.8033678134
"2569",2014-10-12,2.9166351998
"2570",2014-10-13,3.2847542056
"2571",2014-10-14,3.0865362794
"2572",2014-10-15,2.83168466
"2573",2014-10-16,2.83168466
"2574",2014-10-17,3.0865362794
"2575",2014-10-18,3.0299025862
"2576",2014-10-19,2.9449520464
"2577",2014-10-20,3.0299025862
"2578",2014-10-21,3.0015857396
"2579",2014-10-22,3.114853126
"2580",2014-10-23,3.0582194328
"2581",2014-10-24,2.9449520464
"2582",2014-10-25,4.3324775298
"2583",2014-10-26,5.8899040928
"2584",2014-10-27,5.8332703996
"2585",2014-10-28,5.7200030132
"2586",2014-10-29,6.229706252
"2587",2014-10-30,6.4279241782
"2588",2014-10-31,6.3146567918
"2589",2014-11-01,6.229706252
"2590",2014-11-02,6.1730725588
"2591",2014-11-03,6.1730725588
"2592",2014-11-04,6.1447557122
"2593",2014-11-05,6.2013894054
"2594",2014-11-06,6.229706252
"2595",2014-11-07,7.3057464228
"2596",2014-11-08,8.0136675878
"2597",2014-11-09,7.9004002014
"2598",2014-11-10,7.8720833548
"2599",2014-11-11,7.8720833548
"2600",2014-11-12,7.787132815
"2601",2014-11-13,7.8154496616
"2602",2014-11-14,7.7588159684
"2603",2014-11-15,7.7021822752
"2604",2014-11-16,7.787132815
"2605",2014-11-17,7.7588159684
"2606",2014-11-18,7.645548582
"2607",2014-11-19,7.6172317354
"2608",2014-11-20,7.5322811956
"2609",2014-11-21,7.5322811956
"2610",2014-11-22,7.5605980422
"2611",2014-11-23,7.8154496616
"2612",2014-11-24,7.645548582
"2613",2014-11-25,7.5889148888
"2614",2014-11-26,6.654458951
"2615",2014-11-27,5.8332703996
"2616",2014-11-28,5.6916861666
"2617",2014-11-29,5.7483198598
"2618",2014-11-30,5.8332703996
"2619",2014-12-01,5.8332703996
"2620",2014-12-02,5.8332703996
"2621",2014-12-03,5.7483198598
"2622",2014-12-04,5.7483198598
"2623",2014-12-05,4.5873291492
"2624",2014-12-06,3.398021592
"2625",2014-12-07,3.4829721318
"2626",2014-12-08,3.5112889784
"2627",2014-12-09,3.398021592
"2628",2014-12-10,3.3697047454
"2629",2014-12-11,3.3130710522
"2630",2014-12-12,3.114853126
"2631",2014-12-13,3.1998036658
"2632",2014-12-14,3.2281205124
"2633",2014-12-15,3.2847542056
"2634",2014-12-16,3.3697047454
"2635",2014-12-17,3.2847542056
"2636",2014-12-18,3.1998036658
"2637",2014-12-19,3.1714868192
"2638",2014-12-20,3.2847542056
"2639",2014-12-21,3.3413878988
"2640",2014-12-22,3.3130710522
"2641",2014-12-23,3.4829721318
"2642",2014-12-24,3.398021592
"2643",2014-12-25,3.398021592
"2644",2014-12-26,3.256437359
"2645",2014-12-27,3.3697047454
"2646",2014-12-28,3.3697047454
"2647",2014-12-29,3.3697047454
"2648",2014-12-30,3.3697047454
"2649",2014-12-31,3.398021592
"2650",2015-01-01,2.973268893
"2651",2015-01-02,3.0299025862
"2652",2015-01-03,3.0865362794
"2653",2015-01-04,3.2281205124
"2654",2015-01-05,3.2847542056
"2655",2015-01-06,3.3413878988
"2656",2015-01-07,3.398021592
"2657",2015-01-08,3.4546552852
"2658",2015-01-09,3.4829721318
"2659",2015-01-10,3.5112889784
"2660",2015-01-11,3.539605825
"2661",2015-01-12,3.5112889784
"2662",2015-01-13,3.3697047454
"2663",2015-01-14,3.398021592
"2664",2015-01-15,3.1998036658
"2665",2015-01-16,2.8883183532
"2666",2015-01-17,3.1431699726
"2667",2015-01-18,3.1431699726
"2668",2015-01-19,3.1714868192
"2669",2015-01-20,3.0582194328
"2670",2015-01-21,3.1431699726
"2671",2015-01-22,3.0582194328
"2672",2015-01-23,3.0299025862
"2673",2015-01-24,3.0582194328
"2674",2015-01-25,3.0015857396
"2675",2015-01-26,3.114853126
"2676",2015-01-27,3.0299025862
"2677",2015-01-28,3.1431699726
"2678",2015-01-29,3.0865362794
"2679",2015-01-30,3.0582194328
"2680",2015-01-31,3.0582194328
"2681",2015-02-01,3.2847542056
"2682",2015-02-02,3.256437359
"2683",2015-02-03,3.2847542056
"2684",2015-02-04,3.3130710522
"2685",2015-02-05,3.3413878988
"2686",2015-02-06,3.256437359
"2687",2015-02-07,3.256437359
"2688",2015-02-08,3.1998036658
"2689",2015-02-09,3.2281205124
"2690",2015-02-10,3.1714868192
"2691",2015-02-11,3.1714868192
"2692",2015-02-12,3.114853126
"2693",2015-02-13,3.1714868192
"2694",2015-02-14,3.1998036658
"2695",2015-02-15,3.1714868192
"2696",2015-02-16,3.2281205124
"2697",2015-02-17,3.256437359
"2698",2015-02-18,3.1714868192
"2699",2015-02-19,3.1431699726
"2700",2015-02-20,3.0865362794
"2701",2015-02-21,3.0015857396
"2702",2015-02-22,3.0582194328
"2703",2015-02-23,3.0865362794
"2704",2015-02-24,3.0299025862
"2705",2015-02-25,3.0299025862
"2706",2015-02-26,3.0015857396
"2707",2015-02-27,2.9449520464
"2708",2015-02-28,2.9166351998
"2709",2015-03-01,2.9166351998
"2710",2015-03-02,2.83168466
"2711",2015-03-03,2.8033678134
"2712",2015-03-04,2.83168466
"2713",2015-03-05,2.8033678134
"2714",2015-03-06,2.8600015066
"2715",2015-03-07,2.8033678134
"2716",2015-03-08,2.8883183532
"2717",2015-03-09,2.9449520464
"2718",2015-03-10,2.973268893
"2719",2015-03-11,2.548516194
"2720",2015-03-12,2.265347728
"2721",2015-03-13,2.3502982678
"2722",2015-03-14,1.9255455688
"2723",2015-03-15,1.840595029
"2724",2015-03-16,1.7839613358
"2725",2015-03-17,1.3875254834
"2726",2015-03-18,1.0477233242
"2727",2015-03-19,0.9061390912
"2728",2015-03-20,0.991089631
"2729",2015-03-21,1.0194064776
"2730",2015-03-22,0.9344559378
"2731",2015-03-23,0.9344559378
"2732",2015-03-24,0.9061390912
"2733",2015-03-25,1.2176244038
"2734",2015-03-26,0.991089631
"2735",2015-03-27,0.9627727844
"2736",2015-03-28,0.9344559378
"2737",2015-03-29,0.849505398
"2738",2015-03-30,0.9627727844
"2739",2015-03-31,0.9344559378
"2740",2015-04-01,0.7362380116
"2741",2015-04-02,0.7362380116
"2742",2015-04-03,0.8211885514
"2743",2015-04-04,0.7928717048
"2744",2015-04-05,0.707921165
"2745",2015-04-06,0.9344559378
"2746",2015-04-07,1.1043570174
"2747",2015-04-08,1.1043570174
"2748",2015-04-09,1.6423771028
"2749",2015-04-10,1.1043570174
"2750",2015-04-11,1.0194064776
"2751",2015-04-12,0.8778222446
"2752",2015-04-13,0.991089631
"2753",2015-04-14,0.9627727844
"2754",2015-04-15,0.9627727844
"2755",2015-04-16,0.849505398
"2756",2015-04-17,0.849505398
"2757",2015-04-18,0.8211885514
"2758",2015-04-19,0.7928717048
"2759",2015-04-20,1.0760401708
"2760",2015-04-21,1.1043570174
"2761",2015-04-22,0.9061390912
"2762",2015-04-23,0.7645548582
"2763",2015-04-24,0.7645548582
"2764",2015-04-25,0.7928717048
"2765",2015-04-26,0.7362380116
"2766",2015-04-27,1.0477233242
"2767",2015-04-28,2.406931961
"2768",2015-04-29,3.8510911376
"2769",2015-04-30,4.2192101434
"2770",2015-05-01,4.24752699
"2771",2015-05-02,4.3607943764
"2772",2015-05-03,4.2758438366
"2773",2015-05-04,3.8794079842
"2774",2015-05-05,3.5679226716
"2775",2015-05-06,3.4546552852
"2776",2015-05-07,3.4546552852
"2777",2015-05-08,3.4546552852
"2778",2015-05-09,3.4263384386
"2779",2015-05-10,3.3130710522
"2780",2015-05-11,3.3697047454
"2781",2015-05-12,3.398021592
"2782",2015-05-13,3.3413878988
"2783",2015-05-14,3.2281205124
"2784",2015-05-15,2.7467341202
"2785",2015-05-16,2.8033678134
"2786",2015-05-17,3.1431699726
"2787",2015-05-18,2.8033678134
"2788",2015-05-19,2.7184172736
"2789",2015-05-20,2.690100427
"2790",2015-05-21,2.7467341202
"2791",2015-05-22,2.7467341202
"2792",2015-05-23,2.8600015066
"2793",2015-05-24,2.9166351998
"2794",2015-05-25,3.3697047454
"2795",2015-05-26,2.8883183532
"2796",2015-05-27,2.6051498872
"2797",2015-05-28,2.5768330406
"2798",2015-05-29,1.9255455688
"2799",2015-05-30,2.6334667338
"2800",2015-05-31,4.105942757
"2801",2015-06-01,4.6439628424
"2802",2015-06-02,5.238616621
"2803",2015-06-03,4.955448155
"2804",2015-06-04,4.9271313084
"2805",2015-06-05,5.1253492346
"2806",2015-06-06,5.0687155414
"2807",2015-06-07,4.105942757
"2808",2015-06-08,3.4546552852
"2809",2015-06-09,3.4263384386
"2810",2015-06-10,3.3413878988
"2811",2015-06-11,3.6245563648
"2812",2015-06-12,3.7378237512
"2813",2015-06-13,3.4829721318
"2814",2015-06-14,3.5112889784
"2815",2015-06-15,3.2847542056
"2816",2015-06-16,3.1431699726
"2817",2015-06-17,3.1431699726
"2818",2015-06-18,3.1714868192
"2819",2015-06-19,3.256437359
"2820",2015-06-20,3.0582194328
"2821",2015-06-21,3.0865362794
"2822",2015-06-22,3.0582194328
"2823",2015-06-23,2.8883183532
"2824",2015-06-24,2.9166351998
"2825",2015-06-25,2.973268893
"2826",2015-06-26,3.0299025862
"2827",2015-06-27,3.114853126
"2828",2015-06-28,2.9166351998
"2829",2015-06-29,2.548516194
"2830",2015-06-30,2.548516194
"2831",2015-07-01,2.5768330406
"2832",2015-07-02,2.7184172736
"2833",2015-07-03,2.4352488076
"2834",2015-07-04,2.2087140348
"2835",2015-07-05,2.265347728
"2836",2015-07-06,2.548516194
"2837",2015-07-07,1.9538624154
"2838",2015-07-08,1.8972287222
"2839",2015-07-09,1.8689118756
"2840",2015-07-10,1.9538624154
"2841",2015-07-11,2.0104961086
"2842",2015-07-12,2.0388129552
"2843",2015-07-13,1.9538624154
"2844",2015-07-14,1.7556444892
"2845",2015-07-15,1.7839613358
"2846",2015-07-16,2.0388129552
"2847",2015-07-17,2.1520803416
"2848",2015-07-18,2.0954466484
"2849",2015-07-19,1.8972287222
"2850",2015-07-20,1.8122781824
"2851",2015-07-21,1.7273276426
"2852",2015-07-22,1.7273276426
"2853",2015-07-23,1.7556444892
"2854",2015-07-24,1.8689118756
"2855",2015-07-25,1.8689118756
"2856",2015-07-26,1.7839613358
"2857",2015-07-27,1.6706939494
"2858",2015-07-28,1.6140602562
"2859",2015-07-29,1.7556444892
"2860",2015-07-30,1.699010796
"2861",2015-07-31,1.699010796
"2862",2015-08-01,1.7839613358
"2863",2015-08-02,1.6140602562
"2864",2015-08-03,1.557426563
"2865",2015-08-04,1.557426563
"2866",2015-08-05,1.5291097164
"2867",2015-08-06,1.6140602562
"2868",2015-08-07,1.699010796
"2869",2015-08-08,1.7273276426
"2870",2015-08-09,1.6423771028
"2871",2015-08-10,1.699010796
"2872",2015-08-11,1.5857434096
"2873",2015-08-12,1.5291097164
"2874",2015-08-13,1.6423771028
"2875",2015-08-14,1.699010796
"2876",2015-08-15,1.7839613358
"2877",2015-08-16,1.7839613358
"2878",2015-08-17,1.6423771028
"2879",2015-08-18,1.7273276426
"2880",2015-08-19,1.5007928698
"2881",2015-08-20,1.3592086368
"2882",2015-08-21,1.4441591766
"2883",2015-08-22,1.5007928698
"2884",2015-08-23,1.3592086368
"2885",2015-08-24,1.132673864
"2886",2015-08-25,1.0760401708
"2887",2015-08-26,1.0477233242
"2888",2015-08-27,1.132673864
"2889",2015-08-28,1.1893075572
"2890",2015-08-29,1.5857434096
"2891",2015-08-30,1.3592086368
"2892",2015-08-31,1.132673864
"2893",2015-09-01,1.2176244038
"2894",2015-09-02,1.2176244038
"2895",2015-09-03,1.274258097
"2896",2015-09-04,1.274258097
"2897",2015-09-05,1.4724760232
"2898",2015-09-06,1.4441591766
"2899",2015-09-07,1.6423771028
"2900",2015-09-08,1.5007928698
"2901",2015-09-09,1.3025749436
"2902",2015-09-10,1.4441591766
"2903",2015-09-11,1.3592086368
"2904",2015-09-12,1.3592086368
"2905",2015-09-13,1.3875254834
"2906",2015-09-14,1.2459412504
"2907",2015-09-15,1.41584233
"2908",2015-09-16,1.3308917902
"2909",2015-09-17,1.8972287222
"2910",2015-09-18,1.982179262
"2911",2015-09-19,1.9538624154
"2912",2015-09-20,2.1803971882
"2913",2015-09-21,3.0299025862
"2914",2015-09-22,3.1431699726
"2915",2015-09-23,3.114853126
"2916",2015-09-24,3.114853126
"2917",2015-09-25,3.1998036658
"2918",2015-09-26,3.2847542056
"2919",2015-09-27,2.4635656542
"2920",2015-09-28,3.7944574444
"2921",2015-09-29,6.229706252
"2922",2015-09-30,5.6067356268
"2923",2015-10-01,5.23591977846667
"2924",2015-10-02,4.86510393013333
"2925",2015-10-03,4.4942880818
"2926",2015-10-04,4.12347223346667
"2927",2015-10-05,3.75265638513333
"2928",2015-10-06,3.3818405368
"2929",2015-10-07,3.01102468846667
"2930",2015-10-08,2.64020884013333
"2931",2015-10-09,2.2693929918
"2932",2015-10-10,1.89857714346667
"2933",2015-10-11,1.52776129513333
"2934",2015-10-12,1.1569454468
"2935",2015-10-13,0.786129598466667
"2936",2015-10-14,0.415313750133333
"2937",2015-10-15,0.0444979018
"2938",2015-10-16,-0.326317946533333
"2939",2015-10-17,-0.697133794866667
"2940",2015-10-18,-1.0679496432
"2941",2015-10-19,-1.43876549153333
"2942",2015-10-20,-1.80958133986667
"2943",2015-10-21,-2.1803971882
"2944",2015-10-22,-2.123763495
"2945",2015-10-23,-2.2087140348
"2946",2015-10-24,-1.982179262
"2947",2015-10-25,-1.699010796
"2948",2015-10-26,-1.6706939494
"2949",2015-10-27,-1.8122781824
"2950",2015-10-28,-1.9255455688
"2951",2015-10-29,-1.7273276426
"2952",2015-10-30,-1.6140602562
"2953",2015-10-31,-0.505657975
"2954",2015-11-01,0.6027443062
"2955",2015-11-02,1.7111465874
"2956",2015-11-03,2.8195488686
"2957",2015-11-04,3.9279511498
"2958",2015-11-05,5.036353431
"2959",2015-11-06,6.1447557122
"2960",2015-11-07,6.088122019
"2961",2015-11-08,6.2863399452
"2962",2015-11-09,6.2580230986
"2963",2015-11-10,6.2580230986
"2964",2015-11-11,6.4845578714
"2965",2015-11-12,6.512874718
"2966",2015-11-13,6.371290485
"2967",2015-11-14,6.4279241782
"2968",2015-11-15,6.371290485
"2969",2015-11-16,6.9659442636
"2970",2015-11-17,7.8437665082
"2971",2015-11-18,7.6738654286
"2972",2015-11-19,7.5322811956
"2973",2015-11-20,7.4190138092
"2974",2015-11-21,7.362380116
"2975",2015-11-22,7.5605980422
"2976",2015-11-23,7.503964349
"2977",2015-11-24,7.7304991218
"2978",2015-11-25,7.7588159684
"2979",2015-11-26,8.1552518208
"2980",2015-11-27,8.070301281
"2981",2015-11-28,7.9853507412
"2982",2015-11-29,7.9853507412
"2983",2015-11-30,8.211885514
"2984",2015-12-01,8.1835686674
"2985",2015-12-02,8.211885514
"2986",2015-12-03,8.1552518208
"2987",2015-12-04,8.1835686674
"2988",2015-12-05,8.2685192072
"2989",2015-12-06,8.0986181276
"2990",2015-12-07,8.1835686674
"2991",2015-12-08,8.1835686674
"2992",2015-12-09,7.9853507412
"2993",2015-12-10,8.0419844344
"2994",2015-12-11,7.9570338946
"2995",2015-12-12,7.9004002014
"2996",2015-12-13,8.6083213664
"2997",2015-12-14,8.6932719062
"2998",2015-12-15,8.353469747
"2999",2015-12-16,8.4384202868
"3000",2015-12-17,8.211885514
"3001",2015-12-18,8.0136675878
"3002",2015-12-19,7.7588159684
"3003",2015-12-20,7.8154496616
"3004",2015-12-21,7.8154496616
"3005",2015-12-22,7.7588159684
"3006",2015-12-23,8.0136675878
"3007",2015-12-24,7.928717048
"3008",2015-12-25,7.8437665082
"3009",2015-12-26,7.9004002014
"3010",2015-12-27,7.8437665082
"3011",2015-12-28,7.7021822752
"3012",2015-12-29,7.8154496616
"3013",2015-12-30,7.8437665082
"3014",2015-12-31,7.7021822752
"3015",2016-01-01,7.4756475024
