lakeid,year4,daynum,sampledate,depth,rep,sta,event,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,no3no2_sloh,nh4_sloh,kjdl_n_sloh,totpuf_sloh,drp_sloh,drsif_sloh,flagdepth,flagph,flagphair,flagalk,flagdic,flagtic,flagdoc,flagtoc,flagno3no2,flagno2,flagnh4,flagtotnf,flagtotnuf,flagtotpf,flagtotpuf,flagdrsif,flagbrsif,flagbrsiuf,flagtpm,flagno3no2_sloh,flagnh4_sloh,flagkjdl_n_sloh,flagtotpuf_sloh,flagdrp_sloh,flagdrsif_sloh
"MO",1998,245,1998-09-02,3.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,245,1998-09-02,4.00,1,1,,,,,40.43,42.15,6.20,10.95,,,,,,,,,,,,0.000,0.000,0.67,0.021,0.000,2.330,,,,,,,,,,,,,,,,,,,,"S","S",,"Q","S",
"MO",1998,245,1998-09-02,5.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,245,1998-09-02,6.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,245,1998-09-02,7.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,245,1998-09-02,8.00,1,1,,,,,44.67,41.81,6.11,8.85,,,,,,,,,,,,,,,0.023,0.000,,,,,,,,,,,,,,,,,,,,,,,,"Q","S",
"MO",1998,245,1998-09-02,9.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,245,1998-09-02,10.00,1,1,,,,,,,,,,,,,,,,,,,,,,,0.139,0.099,,,,,,,,,,,,,,,,,,,,,,,,"Q",,
"MO",1998,245,1998-09-02,11.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,245,1998-09-02,12.00,1,1,,,,,50.42,49.75,5.91,5.69,,,,,,,,,,,,,,,0.446,0.380,,,,,,,,,,,,,,,,,,,,,,,,"Q",,
"MO",1998,245,1998-09-02,13.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,245,1998-09-02,14.00,1,1,,,,,,,,,,,,,,,,,,,,,,,0.543,0.440,,,,,,,,,,,,,,,,,,,,,,,,"Q",,
"MO",1998,245,1998-09-02,15.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,245,1998-09-02,16.00,1,1,,,,,7.55,53.07,0.24,5.89,,,,,,,,,,,,,,,0.610,0.500,,,,,,,,,,,,,,,,,,,,,,,,"Q",,
"MO",1998,245,1998-09-02,17.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,245,1998-09-02,18.00,1,1,,,,,,,,,,,,,,,,,,,,,,,0.709,0.540,,,,,,,,,,,,,,,,,,,,,,,,"Q",,
"MO",1998,245,1998-09-02,20.00,1,1,,,,,49.59,55.06,6.04,5.82,,,,,,,,,,,,0.012,3.070,4.89,0.723,0.520,6.210,,,,,,,,,,,,,,,,,,,,"R",,,"Q",,
"MO",1998,245,1998-09-02,8.00,2,1,,,,,46.10,40.29,6.00,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,0.00,1,1,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.96,0.040,0.004,2.560,,,,,,,,,,,,,,,,,,,,"S","S","Q",,"R",
"MO",1998,271,1998-09-28,1.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,2.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,3.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,4.00,1,1,,,,,,,,,,,,,,,,,,,,0.000,0.036,1.05,0.040,0.006,2.550,,,,,,,,,,,,,,,,,,,,"S","R","Q",,,
"MO",1998,271,1998-09-28,5.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,6.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,7.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,8.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,9.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,10.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,11.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,12.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,13.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,14.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,15.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,16.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,17.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,18.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,19.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,20.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,271,1998-09-28,21.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,0.00,1,1,,8.45,8.65,3462,42.83,42.74,6.37,6.59,,,,,,,,,,,,0.022,0.217,1.04,0.100,0.062,0.030,,,,,,,,,,,,,,,,,,,,"R",,,,,
"MO",1998,300,1998-10-27,1.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,2.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,3.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,4.00,1,1,,8.51,8.66,,42.60,43.11,6.48,7.23,,,,,,,,,,,,0.028,0.224,1.08,0.102,0.062,0.026,,,,"C",,,,,,,,,,,,,,,,"R",,,,,"R"
"MO",1998,300,1998-10-27,5.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,6.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,7.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,8.00,1,1,,8.50,8.64,3428,43.48,42.94,6.74,6.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,9.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,10.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,11.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,12.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,13.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,14.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,15.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,16.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,17.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,18.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,19.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,300,1998-10-27,20.00,1,1,,7.54,8.64,3828,57.42,57.49,6.67,7.29,,,,,,,,,,,,0.014,2.860,4.50,0.668,0.600,5.280,,,,,,,,,,,,,,,,,,,,"R",,,,,
"MO",1998,300,1998-10-27,0.00,2,1,,8.34,8.63,3455,42.64,43.14,6.56,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,0.00,1,1,,8.63,8.59,,47.40,45.59,7.39,6.28,,,,,,,,,,,,0.066,0.339,0.87,0.083,0.066,0.104,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,1.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,2.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,3.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,4.00,1,1,,8.66,8.50,,45.43,45.55,6.37,6.24,,,,,,,,,,,,0.075,0.356,0.99,0.084,0.065,0.101,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,5.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,6.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,7.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,8.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,9.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,10.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,11.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,12.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,13.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,14.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,15.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1998,327,1998-11-23,0.00,2,1,,8.64,8.57,,45.32,46.41,6.69,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,0.00,1,1,,,,,,,,,,,,,,,,,,,,0.059,0.410,0.85,0.084,0.075,0.651,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,1.00,1,1,,8.37,8.61,3750,46.61,46.76,5.59,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,2.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,3.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,4.00,1,1,,8.31,8.65,,47.77,47.62,5.82,5.73,,,,,,,,,,,,0.155,0.426,0.90,0.087,0.079,0.530,,,,,,,,,,,,,,,,,,,,"Q","Q",,,,
"MO",1999,27,1999-01-27,5.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,6.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,7.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,8.00,1,1,,8.30,8.66,3774,47.29,46.76,5.67,5.63,,,,,,,,,,,,,,,0.087,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,9.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,10.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,11.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,12.00,1,1,,,,,,,,,,,,,,,,,,,,,,,0.090,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,13.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,14.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,15.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,16.00,1,1,,,,,,,,,,,,,,,,,,,,,,,0.184,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,17.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,18.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,19.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,20.00,1,1,,7.72,8.24,4102,52.27,52.60,6.05,6.30,,,,,,,,,,,,0.238,0.937,1.75,0.191,0.161,4.070,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,27,1999-01-27,8.00,2,1,,8.26,8.64,3784,46.91,47.35,5.64,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,0.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,1.00,1,1,,8.39,8.66,,46.40,46.79,5.47,5.58,,,,,,,,,,,,0.225,0.330,1.08,0.099,0.082,0.673,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,2.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,3.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,4.00,1,1,,8.34,8.65,,47.60,47.25,5.65,5.66,,,,,,,,,,,,0.215,0.336,0.86,0.099,0.078,0.663,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,5.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,6.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,7.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,8.00,1,1,,,,,,,,,,,,,,,,,,,,,,,0.090,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,9.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,10.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,11.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,12.00,1,1,,,,,,,,,,,,,,,,,,,,,,,0.119,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,13.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,14.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,15.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,16.00,1,1,,,,,,,,,,,,,,,,,,,,,,,0.231,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,17.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,18.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,19.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,54,1999-02-23,20.00,1,1,,,,,,,,,,,,,,,,,,,,0.000,1.310,2.13,0.330,0.284,5.170,,,,,,,,,,,,,,,,,,,,"S",,,,,
"MO",1999,54,1999-02-23,4.00,2,1,,8.35,8.65,,47.09,47.39,5.66,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,0.00,1,1,,,,,,,,,,,,,,,,,,,,0.198,0.061,0.74,0.074,0.032,0.031,,,,,,,,,,,,,,,,,,,,,,,,,"R"
"MO",1999,88,1999-03-29,1.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,2.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,3.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,4.00,1,1,,,,,,,,,,,,,,,,,,,,0.197,0.060,0.94,0.080,0.032,0.033,,,,,,,,,,,,,,,,,,,,,,,,,"R"
"MO",1999,88,1999-03-29,5.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,6.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,7.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,8.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,9.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,10.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,11.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,12.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,13.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,14.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,15.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,16.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,17.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,88,1999-03-29,18.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,0.00,1,1,,8.67,8.51,3683,46.04,46.53,5.75,5.69,,,,,,,,,,,,0.172,0.097,0.79,0.056,0.030,0.149,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,1.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,2.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,3.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,4.00,1,1,,8.49,8.56,,46.05,46.62,5.75,5.91,,,,,,,,,,,,0.170,0.086,0.80,0.075,0.030,0.111,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,5.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,6.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,7.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,8.00,1,1,,8.48,8.50,3726,46.13,45.99,5.68,5.37,,,,,,,,,,,,,,,0.061,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,9.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,10.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,11.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,12.00,1,1,,8.49,8.48,,46.32,46.34,5.94,5.58,,,,,,,,,,,,,,,0.057,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,13.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,14.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,15.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,16.00,1,1,,8.48,8.50,,46.25,46.34,5.94,5.66,,,,,,,,,,,,,,,0.058,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,17.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,18.00,1,1,,8.48,8.51,3707,46.59,46.59,5.88,5.71,,,,,,,,,,,,0.170,0.090,0.77,0.060,0.030,0.155,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,102,1999-04-12,18.00,2,1,,8.48,8.51,3688,46.69,46.26,6.11,5.62,,,,,,,,,,,,,,,,,,,,,,,"A",,"A",,,,,,,,,,,,,,,,,
"MO",1999,116,1999-04-26,0.00,1,1,,,,,,,,,,,,,,,,,,,,0.187,0.180,0.70,0.060,0.051,0.380,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,116,1999-04-26,1.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,116,1999-04-26,2.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,116,1999-04-26,3.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,116,1999-04-26,4.00,1,1,,,,,,,,,,,,,,,,,,,,0.199,0.179,0.74,0.063,0.054,0.364,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,116,1999-04-26,5.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,116,1999-04-26,6.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",1999,116,1999-04-26,7.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
