DOCR_RespParam,DOCL_RespParam,BurialFactor_R,BurialFactor_L
0.000256171239425262,1.55104939621874,0.620604247130693,0
0.000270727451109768,1.54077788478613,0,0
0.000404957933836108,1.53384163402636,0.307250613346567,1
0.000245288180285,1.56283630242916,0.208725829594909,0.999999944152002
0.000601192653026775,0.0431624831878337,0.909826117930593,0
0.000274963019779859,1.1203667143247,0.357693917711608,0
0.000230804490400201,0.063785516284595,1,0.226935165656221
0.000692775809904096,0.0781119320071563,0.202246929969041,0.37235973525049
0.000179960475887632,1.53079809775333,0.654778634165548,0.0711489338072394
0.000259823660704396,1.53644468641753,0.239646474567794,0.841162463985481
0.00003,1.54009198054187,0.915993292893499,0
0.000346048037998914,1.55637033197203,0,0.86460440936974
0.00282874931534438,0.000925277935787754,0,0.869532033460672
0.00264580027547513,0.0003,0,1
0.000463014355569818,0.05684804530227,0.846932834074805,0.269818119091717
0.000674027497339389,0.168579801166307,0.00000000788661484011122,0.332711904018422
0.0000300002498596403,1.39437232883545,0.950683546248615,0.999999598296329
0.0000581843758107714,1.54542773172007,0.863032926799788,0
0.000566591537673833,1.55777842730118,0,1
0.00358197405768569,0.0003,0.371145159415308,0.839690950434034
0.000591951410955983,0.114911142259105,0.323741155584631,0.517220178544406
