datetime,Rain
2/22/2013 0:00,0
2/23/2013 0:00,0.1
2/24/2013 0:00,0.4
2/25/2013 0:00,0
2/26/2013 0:00,0
2/27/2013 0:00,0
2/28/2013 0:00,0.2
3/1/2013 0:00,0.2
3/2/2013 0:00,0.2
3/3/2013 0:00,0.5
3/4/2013 0:00,0.3
3/5/2013 0:00,0.4
3/6/2013 0:00,0.4
3/7/2013 0:00,0.4
3/8/2013 0:00,0.1
3/9/2013 0:00,0.2
3/10/2013 0:00,0.8
3/11/2013 0:00,0.2
3/12/2013 0:00,0.2
3/13/2013 0:00,0
3/14/2013 0:00,0.2
3/15/2013 0:00,0.2
3/16/2013 0:00,2.5
3/17/2013 0:00,3.5
3/18/2013 0:00,0.7
3/19/2013 0:00,0
3/20/2013 0:00,0
3/21/2013 0:00,0.7
3/22/2013 0:00,0.2
3/23/2013 0:00,0.3
3/24/2013 0:00,0.3
3/25/2013 0:00,0.1
3/26/2013 0:00,0.2
3/27/2013 0:00,0.1
3/28/2013 0:00,0
3/29/2013 0:00,0
3/30/2013 0:00,0.2
3/31/2013 0:00,0
4/1/2013 0:00,0
4/2/2013 0:00,0.2
4/3/2013 0:00,0.2
4/4/2013 0:00,0
4/5/2013 0:00,0.1
4/6/2013 0:00,0.2
4/7/2013 0:00,0.3
4/8/2013 0:00,0.4
4/9/2013 0:00,0.2
4/10/2013 0:00,0.4
4/11/2013 0:00,0.6
4/12/2013 0:00,4.2
4/13/2013 0:00,1.8
4/14/2013 0:00,0.7
4/15/2013 0:00,7.7
4/16/2013 0:00,0.9
4/17/2013 0:00,2.6
4/18/2013 0:00,1.3
4/19/2013 0:00,0.8
4/20/2013 0:00,1.3
4/21/2013 0:00,0.5
4/22/2013 0:00,0.3
4/23/2013 0:00,1
4/24/2013 0:00,0.7
4/25/2013 0:00,0.8
4/26/2013 0:00,1
4/27/2013 0:00,0.4
4/28/2013 0:00,0.5
4/29/2013 0:00,2.3
4/30/2013 0:00,1.2
5/1/2013 0:00,0.7
5/2/2013 0:00,0.6
5/3/2013 0:00,0.8
5/4/2013 0:00,2.2
5/5/2013 0:00,6.8
5/6/2013 0:00,0.1
5/7/2013 0:00,0
5/8/2013 0:00,0.1
5/9/2013 0:00,9.4
5/10/2013 0:00,0.7
5/11/2013 0:00,5.4
5/12/2013 0:00,12.2
5/13/2013 0:00,9.2
5/14/2013 0:00,11.7
5/15/2013 0:00,2.1
5/16/2013 0:00,30.3
5/17/2013 0:00,11.5
5/18/2013 0:00,2.5
5/19/2013 0:00,11.3
5/20/2013 0:00,2.3
5/21/2013 0:00,9
5/22/2013 0:00,6.3
5/23/2013 0:00,35.3
5/24/2013 0:00,10.9
5/25/2013 0:00,0
5/26/2013 0:00,0.2
5/27/2013 0:00,6.1
5/28/2013 0:00,5.9
5/29/2013 0:00,2.5
5/30/2013 0:00,4.1
5/31/2013 0:00,2.2
6/1/2013 0:00,0.3
6/2/2013 0:00,8.7
6/3/2013 0:00,7.7
6/4/2013 0:00,0
6/5/2013 0:00,5.9
6/6/2013 0:00,6.9
6/7/2013 0:00,0.3
6/8/2013 0:00,0.1
6/9/2013 0:00,0
6/10/2013 0:00,0
6/11/2013 0:00,0.1
6/12/2013 0:00,0.3
6/13/2013 0:00,10.7
6/14/2013 0:00,6.7
6/15/2013 0:00,0
6/16/2013 0:00,4.9
6/17/2013 0:00,1.4
6/18/2013 0:00,0.2
6/19/2013 0:00,0.3
6/20/2013 0:00,4.6
6/21/2013 0:00,0
6/22/2013 0:00,41.6
6/23/2013 0:00,1.7
6/24/2013 0:00,2.9
6/25/2013 0:00,11.7
6/26/2013 0:00,0.2
6/27/2013 0:00,32
6/28/2013 0:00,2.6
6/29/2013 0:00,0.7
6/30/2013 0:00,10.7
7/1/2013 0:00,0
7/2/2013 0:00,5.7
7/3/2013 0:00,3.3
7/4/2013 0:00,4.1
7/5/2013 0:00,0.5
7/6/2013 0:00,0
7/7/2013 0:00,0.4
7/8/2013 0:00,0.4
7/9/2013 0:00,0.3
7/10/2013 0:00,0.3
7/11/2013 0:00,0.4
7/12/2013 0:00,0.4
7/13/2013 0:00,0.2
7/14/2013 0:00,0.8
7/15/2013 0:00,0.1
7/16/2013 0:00,0
7/17/2013 0:00,0
7/18/2013 0:00,0.1
7/19/2013 0:00,0.3
7/20/2013 0:00,0.4
7/21/2013 0:00,0.2
7/22/2013 0:00,0
7/23/2013 0:00,0.4
7/24/2013 0:00,0.2
7/25/2013 0:00,1
7/26/2013 0:00,3.7
7/27/2013 0:00,1
7/28/2013 0:00,0.2
7/29/2013 0:00,5.1
7/30/2013 0:00,0
7/31/2013 0:00,12
8/1/2013 0:00,0
8/2/2013 0:00,0.2
8/3/2013 0:00,2.3
8/4/2013 0:00,27
8/5/2013 0:00,2.6
8/6/2013 0:00,4.3
8/7/2013 0:00,14.2
8/8/2013 0:00,19.9
8/9/2013 0:00,15.2
8/10/2013 0:00,0.3
8/11/2013 0:00,3.7
8/12/2013 0:00,1.7
8/13/2013 0:00,1.5
8/14/2013 0:00,4.2
8/15/2013 0:00,3.1
8/16/2013 0:00,0.2
8/17/2013 0:00,22.1
8/18/2013 0:00,3.8
8/19/2013 0:00,9.3
8/20/2013 0:00,0.2
8/21/2013 0:00,0
8/22/2013 0:00,0.4
8/23/2013 0:00,0.5
8/24/2013 0:00,0.7
8/25/2013 0:00,0.4
8/26/2013 0:00,0.5
