datetime,Volume,FlowIn,FlowOut,Rain,EpiTemp,HypoTemp,TP,Chla,SW_DOC,Secchi
2000-06-05,377577401.809134,4.977,4.977,2.97699999131146,NA,NA,NA,NA,2.54529889353174,NA
2000-06-06,377370571.392338,61.083,61.083,24.2144002765417,NA,NA,NA,NA,2.57955511696843,NA
2000-06-07,378405403.458078,46.922,46.922,8.62230014801025,NA,NA,NA,NA,2.59814917624488,NA
2000-06-08,380688021.770912,16.318,16.318,0,NA,NA,NA,NA,2.60075360880471,NA
2000-06-09,381103928.535457,10.998,10.998,0,NA,NA,NA,NA,2.58988766543542,NA
2000-06-10,380272387.499088,8.577,8.577,0,NA,NA,NA,NA,2.6126638543582,NA
2000-06-11,380064672.525625,11.01,11.01,5.32320000231266,NA,NA,NA,NA,2.56499859609992,NA
2000-06-12,381103928.535457,16.032,16.032,18.9859998077154,18.2,6.85,22,9.8,2.66574429069918,3
2000-06-13,382978882.988629,12.811,12.811,8.35759995691479,NA,NA,NA,NA,2.86202834617279,NA
2000-06-14,384022911.683786,14.74,14.74,4.4126000131946,NA,NA,NA,NA,2.89720944417779,NA
2000-06-15,384231922.185232,12.455,12.455,0.191600001533516,NA,NA,NA,NA,2.87783337092558,NA
2000-06-16,384441000.961652,11.06,11.06,0.182799999573035,NA,NA,NA,NA,2.79130201942658,NA
2000-06-17,383813969.448381,8.053,8.053,0.375199999543838,NA,NA,NA,NA,2.82957118001317,NA
2000-06-18,383187552.249147,10.382,10.382,12.5343997972086,NA,NA,NA,NA,2.8300532114795,NA
2000-06-19,383605095.470094,7.621,7.621,1.72299997648224,NA,NA,NA,NA,2.77222854843082,NA
2000-06-20,382770281.949511,6.127,6.127,0.0539999986067414,NA,NA,NA,NA,2.752729359875,NA
2000-06-21,381520107.864161,6.813,6.813,1.40440002083779,NA,NA,NA,NA,2.70202906749959,NA
2000-06-22,381311984.124826,9.388,9.388,15.3532998221345,NA,NA,NA,NA,2.69085477894988,NA
2000-06-23,382144888.071261,6.067,6.067,0.00639999983832242,NA,NA,NA,NA,2.69058063749057,NA
2000-06-24,381311984.124826,5.724,5.724,0,NA,NA,NA,NA,2.65390275769894,NA
2000-06-25,380064672.525625,8.096,8.096,3.09439986199141,NA,NA,NA,NA,2.60709025627449,NA
2000-06-26,379857025.648554,9.082,9.082,13.2628000229597,NA,NA,NA,NA,2.73872745893148,NA
2000-06-27,379649446.858952,11.571,11.571,2.79880003631115,19.7,10.15,18,8.4,2.72439866537429,3.6
2000-06-28,379234493.506425,5.469,5.469,0.765600002836436,NA,NA,NA,NA,2.92713543143092,NA
2000-06-29,379441936.147885,7.177,7.177,1.40999997081235,NA,NA,NA,NA,2.78795601360412,NA
2000-06-30,378405403.458078,6.543,6.543,5.60540014639264,NA,NA,NA,NA,2.8474332690529,NA
2000-07-01,376957114.49077,5.583,5.583,0,NA,NA,NA,NA,2.78329567178431,NA
2000-07-02,376131016.165725,4.184,4.184,0,NA,NA,NA,NA,2.71952839951518,NA
2000-07-03,375306004.668591,4.124,4.124,16.3105997971434,NA,NA,NA,NA,2.69434158531263,NA
2000-07-04,375099921.544202,4.543,4.543,1.26800001040101,NA,NA,NA,NA,2.75390145154855,NA
2000-07-05,375306004.668591,3.736,3.736,0.218000005930662,NA,NA,NA,NA,2.78486118917962,NA
2000-07-06,374276267.778354,3.347,3.347,0,NA,NA,NA,NA,2.69535397738933,NA
2000-07-07,373659239.872252,3.138,3.138,0.347200006246567,NA,NA,NA,NA,2.68964032421233,NA
2000-07-08,372837485.430143,2.959,2.959,0,NA,NA,NA,NA,2.72017640118691,NA
2000-07-09,371811817.447876,2.809,2.809,0.377199988812209,NA,NA,NA,NA,2.71800731863818,NA
2000-07-10,370583251.165757,2.75,2.75,0.618399999570103,NA,NA,NA,NA,2.77384827372196,NA
2000-07-11,369765560.809998,2.6,2.6,0.210400003939867,NA,NA,NA,NA,2.77122700193047,NA
2000-07-12,367929714.16091,2.451,2.451,0.271600006148219,NA,NA,NA,NA,2.68944977640301,NA
2000-07-13,367318981.851893,2.361,2.361,0.210399997420609,NA,NA,NA,NA,2.69141804926332,NA
2000-07-14,366099340.648394,7.94,7.94,0.815600018948318,NA,NA,NA,NA,2.72454425837869,NA
2000-07-15,365287596.41632,72.569,72.569,26.9781994000077,NA,NA,NA,NA,2.69659069507096,NA
2000-07-16,366099340.648394,63.659,63.659,8.11919991805916,NA,NA,NA,NA,2.70087639036827,NA
2000-07-17,366912164.7081,25.015,25.015,1.25119999051094,NA,NA,NA,NA,2.6466329397328,NA
2000-07-18,367115539.513061,12.821,12.821,0.0756000000983476,21.7,11.8,21,NA,2.66171871188302,3.8
2000-07-19,367522491.733526,8.936,8.936,0.0120000001043081,NA,NA,NA,NA,2.66142974965956,NA
2000-07-20,367929714.16091,7.143,7.143,0,NA,NA,NA,NA,2.69916835543565,NA
2000-07-21,367522491.733526,5.977,5.977,5.50789996981622,NA,NA,NA,NA,2.66477542813346,NA
2000-07-22,367318981.851893,5.439,5.439,1.62559995800257,NA,NA,NA,NA,2.6111938372444,NA
2000-07-23,366302445.407158,4.662,4.662,0,NA,NA,NA,NA,2.71301348807603,NA
2000-07-24,365490431.27175,4.214,4.214,0,NA,NA,NA,NA,2.80379589976732,NA
2000-07-25,365287596.41632,3.915,3.915,0,NA,NA,NA,NA,2.69133587394417,NA
2000-07-26,365084829.014402,7.027,7.027,2.18980006873607,NA,NA,NA,NA,2.70321566465757,NA
2000-07-27,364882129.057067,5.439,5.439,8.05059997431817,NA,NA,NA,NA,2.81473536846405,NA
2000-07-28,365287596.41632,5.58,5.58,2.4762000143528,NA,NA,NA,NA,2.80267710411027,NA
2000-07-29,365287596.41632,12.502,12.502,8.68380003207131,NA,NA,NA,NA,2.79325447527705,NA
2000-07-30,365490431.27175,10.341,10.341,13.3544002491399,NA,NA,NA,NA,2.76582938752519,NA
2000-07-31,365084829.014402,8.034,8.034,2.43540002405643,NA,NA,NA,NA,2.75612118457473,NA
2000-08-01,365287596.41632,9.544,9.544,2.68200004845858,22.4,11.5,18,9,2.76960744922467,3.8
2000-08-02,365490431.27175,5.619,5.619,0.808800005819648,NA,NA,NA,NA,2.76026005095516,NA
2000-08-03,365490431.27175,5.964,5.964,3.0960000678897,NA,NA,NA,NA,2.68361622787968,NA
2000-08-04,365490431.27175,7.019,7.019,0.312600009143352,NA,NA,NA,NA,2.65224366930054,NA
2000-08-05,365287596.41632,4.455,4.455,0.0399999991059304,NA,NA,NA,NA,2.68487992216523,NA
2000-08-06,364882129.057067,6.843,6.843,4.29020000994205,NA,NA,NA,NA,2.65583515032199,NA
2000-08-07,364679496.535384,8.912,8.912,6.66699985787273,NA,NA,NA,NA,2.6234615938395,NA
2000-08-08,364476931.440425,4.907,4.907,0.277799997478724,NA,NA,NA,NA,2.57356860183944,NA
2000-08-09,364476931.440425,5.969,5.969,0.5103999953717,NA,NA,NA,NA,2.66031002773222,NA
2000-08-10,364072003.494969,5.786,5.786,13.3485999405384,NA,NA,NA,NA,2.83647249381655,NA
2000-08-11,362454986.996332,4.282,4.282,2.92360001057386,NA,NA,NA,NA,2.87676654459236,NA
2000-08-12,360238624.206538,6.215,6.215,12.1516002588614,NA,NA,NA,NA,2.90005047044789,NA
2000-08-13,360640993.838405,5.157,5.157,2.96680007874966,NA,NA,NA,NA,2.91848093814553,NA
2000-08-14,360640993.838405,5.707,5.707,7.27080002240837,22.7,12.1,23,42.2,2.83944393317321,3.2
2000-08-15,360842279.522096,6.475,6.475,0.0252000000327826,NA,NA,NA,NA,2.85583060463836,NA
2000-08-16,360439775.402864,5.281,5.281,1.81880003213883,NA,NA,NA,NA,2.93067873216706,NA
2000-08-17,360037540.2405,3.885,3.885,0,NA,NA,NA,NA,2.90686148442557,NA
2000-08-18,359635573.963573,3.467,3.467,0,NA,NA,NA,NA,2.82108456900192,NA
2000-08-19,358431287.731097,3.228,3.228,0,NA,NA,NA,NA,2.80607627974061,NA
2000-08-20,357629773.360386,2.959,2.959,0,NA,NA,NA,NA,2.80199994874345,NA
2000-08-21,356629390.3998,2.809,2.809,0,NA,NA,NA,NA,2.86097365479241,NA
2000-08-22,355032264.816063,2.66,2.66,0,NA,NA,NA,NA,2.8975602309766,NA
2000-08-23,353837234.799979,4.154,4.154,17.6634006215609,NA,NA,NA,NA,2.88003495653955,NA
2000-08-24,353041887.13289,5.111,5.111,1.56100000347942,NA,NA,NA,NA,2.84493603717123,NA
2000-08-25,351850872.719078,3.228,3.228,0,NA,NA,NA,NA,2.87862205656959,NA
2000-08-26,350464397.682468,2.809,2.809,0,NA,NA,NA,NA,2.85523437162605,NA
2000-08-27,349278595.542361,3.176,3.176,0,NA,NA,NA,NA,2.85399646449279,NA
2000-08-28,348686595.572007,2.611,2.611,0,NA,NA,NA,NA,2.95336965625825,NA
2000-08-29,347701263.083905,2.481,2.481,0,22.4,11.1,28,58.6,2.92097479009845,1.4
2000-08-30,346717597.289943,4.912,4.912,0.375999987125397,NA,NA,NA,NA,2.90309207317368,NA
2000-08-31,345539396.801962,2.301,2.301,0.380399987101555,NA,NA,NA,NA,2.89258890341643,NA
2000-09-01,344167858.34497,6.962,6.962,2.34480001032353,NA,NA,NA,NA,2.88204199863945,NA
2000-09-02,342799578.733178,13.644,13.644,2.36000002827495,NA,NA,NA,NA,2.87129817193595,NA
2000-09-03,341239817.099383,13.628,13.628,1.09120002388954,NA,NA,NA,NA,2.83052482501278,NA
2000-09-04,339878510.414396,5.649,5.649,7.587199860689,NA,NA,NA,NA,2.83217063928195,NA
2000-09-05,338326709.803771,4.214,4.214,0.211600001901388,NA,NA,NA,NA,2.83401071803825,NA
2000-09-06,337165641.641249,3.557,3.557,0,NA,NA,NA,NA,2.78159383024773,NA
2000-09-07,336586001.186176,3.228,3.228,0,NA,NA,NA,NA,2.74400778326004,NA
2000-09-08,335428506.323001,2.989,2.989,0.0359999989159405,NA,NA,NA,NA,2.74708556346897,NA
2000-09-09,332928762.210632,4.304,4.304,1.29919996773242,NA,NA,NA,NA,2.87294752549468,NA
2000-09-10,331396002.481568,4.035,4.035,0.13459999859333,NA,NA,NA,NA,2.88064050404854,NA
2000-09-11,329867461.487588,3.258,3.258,0,21.4,10.75,21,55.8,2.87542914962215,1.7
2000-09-12,328533445.205084,9.039,9.039,1.54799993059714,NA,NA,NA,NA,2.88744225130345,NA
2000-09-13,328533445.205084,26.181,26.181,39.3531994521618,NA,NA,NA,NA,2.92452136167277,NA
2000-09-14,328343134.657079,10.67,10.67,0.017199999652803,NA,NA,NA,NA,2.91748264877216,NA
2000-09-15,328914263.661426,8.757,8.757,11.4762000844057,NA,NA,NA,NA,2.90281841549887,NA
2000-09-16,328533445.205084,6.874,6.874,0.219299999182112,NA,NA,NA,NA,2.95487625889254,NA
2000-09-17,327772597.626586,5.738,5.738,0,NA,NA,NA,NA,2.97137440242966,NA
2000-09-18,327012802.017464,5.051,5.051,0,NA,NA,NA,NA,3.02837610676966,NA
2000-09-19,326633298.522841,4.632,4.632,1.00319999456406,NA,NA,NA,NA,3.15514863061141,NA
2000-09-20,326254057.806268,4.513,4.513,4.96640012739227,NA,NA,NA,NA,3.10540707164189,NA
2000-09-21,324928783.644114,4.035,4.035,0.586999986175213,NA,NA,NA,NA,3.04383671438088,NA
2000-09-22,324361793.394051,3.706,3.706,0.0290000003296882,NA,NA,NA,NA,3.07463010285047,NA
2000-09-23,323229583.511709,3.586,3.586,0.197600001236424,NA,NA,NA,NA,3.18992591596544,NA
2000-09-24,322099732.84587,3.706,3.706,0.851999996230007,NA,NA,NA,NA,3.13596815604985,NA
2000-09-25,320409376.15914,3.437,3.437,0.159599996055476,NA,NA,NA,NA,3.10570624787309,NA
2000-09-26,318537414.766519,3.467,3.467,5.17480002809316,16.55,7.4,19,16.5,3.03644037566643,2.7
2000-09-27,317603883.774589,3.437,3.437,0.324599999934435,NA,NA,NA,NA,3.0707934398617,NA
2000-09-28,316671984.430757,3.078,3.078,0.0322000007145107,NA,NA,NA,NA,3.22504567866717,NA
2000-09-29,315555857.422158,2.929,2.929,0.00419999985024333,NA,NA,NA,NA,3.29778645349698,NA
2000-09-30,314627543.775414,2.809,2.809,0,NA,NA,NA,NA,3.4082418901369,NA
2000-10-01,313515716.36212,2.69,2.69,0,NA,NA,NA,NA,3.33512587448279,NA
2000-10-02,312590983.010464,2.6,2.6,0,NA,NA,NA,NA,3.33513307356748,NA
2000-10-03,311483448.710074,2.54,2.54,0.0960000008344649,NA,NA,NA,NA,3.30783704379346,NA
2000-10-04,310930558.792555,2.481,2.481,6.11920010711765,NA,NA,NA,NA,3.28988470555501,NA
2000-10-05,310562290.251503,4.195,4.195,16.6987994923256,NA,NA,NA,NA,3.33764089643845,NA
2000-10-06,311852366.829885,7.481,7.481,17.7792000696063,NA,NA,NA,NA,3.45363178945786,NA
2000-10-07,312960681.214095,4.546,4.546,0.165600001811981,NA,NA,NA,NA,3.43454984624583,NA
2000-10-08,313330639.588529,3.108,3.108,0.28039999678731,NA,NA,NA,NA,3.46289383440537,NA
2000-10-09,313330639.588529,2.925,2.925,0.172800004482269,NA,NA,NA,NA,3.51787735212621,NA
2000-10-10,313700858.205198,2.75,2.75,0.169399997219443,13.8,7.5,18,2.4,3.51693765006513,3.6
2000-10-11,313886065.126693,3.919,3.919,0.784200005233288,NA,NA,NA,NA,3.47615292506456,NA
2000-10-12,313700858.205198,5.015,5.015,0,NA,NA,NA,NA,3.48419705470525,NA
2000-10-13,313700858.205198,3.8,3.8,0,NA,NA,NA,NA,3.47385769363592,NA
2000-10-14,313886065.126693,3.07,3.07,0,NA,NA,NA,NA,3.53383383091508,NA
2000-10-15,313330639.588529,2.734,2.734,0,NA,NA,NA,NA,3.62918692658206,NA
2000-10-16,312960681.214095,4.192,4.192,2.77099999785423,NA,NA,NA,NA,3.65536744663219,NA
2000-10-17,312221544.906204,4.355,4.355,3.00059996798518,NA,NA,NA,NA,3.65506754416171,NA
2000-10-18,312960681.214095,10.574,10.574,32.2890000343323,NA,NA,NA,NA,3.64886902930108,NA
2000-10-19,314813076.222923,6.294,6.294,1.09959997609257,NA,NA,NA,NA,3.63458359424092,NA
2000-10-20,316299681.304682,5.815,5.815,0,NA,NA,NA,NA,3.61462878031161,NA
2000-10-21,317603883.774589,4.855,4.855,0,NA,NA,NA,NA,3.62550664578785,NA
2000-10-22,318911284.274769,3.701,3.701,0,NA,NA,NA,NA,3.63556230124832,NA
2000-10-23,319659807.303817,4.893,4.893,0,NA,NA,NA,NA,3.72671475428716,NA
2000-10-24,320409376.15914,3.696,3.696,0,14,8.35,18,3.6,3.72044447734985,4.2
2000-10-25,321159991.412188,4.846,4.846,0,NA,NA,NA,NA,3.76957751582183,NA
2000-10-26,321911653.634413,4.487,4.487,0,NA,NA,NA,NA,3.77035889415126,NA
2000-10-27,322476087.718368,4.74,4.74,0.415600001811981,NA,NA,NA,NA,3.74674765467211,NA
2000-10-28,323229583.511709,2.69,2.69,2.00680000401918,NA,NA,NA,NA,3.74736257743081,NA
2000-10-29,323606724.575414,2.6,2.6,0,NA,NA,NA,NA,3.75749423062231,NA
2000-10-30,323795393.430276,2.57,2.57,0,NA,NA,NA,NA,3.72050739927331,NA
2000-10-31,324172927.830664,2.51,2.51,0,NA,NA,NA,NA,3.71064011255613,NA
2000-11-01,323984127.845717,2.481,2.481,0,NA,NA,NA,NA,3.71918778062906,NA
2000-11-02,323984127.845717,2.391,2.391,0,NA,NA,NA,NA,3.7208017127481,NA
2000-11-03,323795393.430276,2.361,2.361,0.0712000015191734,NA,NA,NA,NA,3.77206808473246,NA
2000-11-04,323229583.511709,2.271,2.271,0.139600003138184,NA,NA,NA,NA,3.73967962516458,NA
2000-11-05,323229583.511709,2.241,2.241,0.0335999988019466,NA,NA,NA,NA,3.72814100800373,NA
2000-11-06,322664363.397267,3.058,3.058,0,NA,NA,NA,NA,3.70891186162815,NA
2000-11-07,322099732.84587,3.932,3.932,0,NA,NA,NA,NA,3.6860866788037,NA
2000-11-08,322099732.84587,3.623,3.623,0.29239999409765,NA,NA,NA,NA,3.67478151811847,NA
2000-11-09,321911653.634413,4.812,4.812,0.480399996042251,NA,NA,NA,NA,3.69450887187191,NA
2000-11-10,322852704.583171,8.914,8.914,24.0398003167647,NA,NA,NA,NA,3.71458236316651,NA
2000-11-11,324172927.830664,5.872,5.872,2.61369999987074,NA,NA,NA,NA,3.73575472296103,NA
2000-11-12,324928783.644114,3.932,3.932,0.00439999997615813,NA,NA,NA,NA,3.71090728938295,NA
2000-11-13,325685689.283996,2.784,2.784,0.323600005358457,10.95,9.2,NA,1.7,3.68233117046921,4
2000-11-14,326254057.806268,7.772,7.772,5.82799992710353,NA,NA,NA,NA,3.66895887049529,NA
2000-11-15,327392568.361569,6.004,6.004,1.11560003459454,NA,NA,NA,NA,3.65476107381817,NA
2000-11-16,328152889.883947,4.459,4.459,0,NA,NA,NA,NA,3.61318497121332,NA
2000-11-17,329104771.587625,4.945,4.945,0.0983999967575071,NA,NA,NA,NA,3.60480631508462,NA
2000-11-18,329676690.265463,3.216,3.216,0.316000007092953,NA,NA,NA,NA,3.60411492921198,NA
2000-11-19,330631204.928418,4.512,4.512,0,NA,NA,NA,NA,3.57482714632697,NA
2000-11-20,331204704.238998,3.924,3.924,0.294800005853176,NA,NA,NA,NA,3.56530979171795,NA
2000-11-21,332353482.639025,3.547,3.547,0.28150001168251,NA,NA,NA,NA,3.55378106768593,NA
2000-11-22,332928762.210632,3.888,3.888,0.251199990510941,NA,NA,NA,NA,3.56301429454349,NA
2000-11-23,333504635.684743,2.72,2.72,0,NA,NA,NA,NA,3.54228671648005,NA
2000-11-24,334081103.302438,2.54,2.54,0,NA,NA,NA,NA,3.50956009212858,NA
2000-11-25,334658165.304799,2.57,2.57,0.00480000022798775,NA,NA,NA,NA,3.50097068387539,NA
2000-11-26,335428506.323001,6.723,6.723,7.07730016484856,NA,NA,NA,NA,3.53958441092832,NA
2000-11-27,336972361.982526,5.112,5.112,2.40860003978013,NA,NA,NA,NA,3.54671286170355,NA
2000-11-28,337552399.524433,3.766,3.766,0.474999994039536,NA,NA,NA,NA,3.51542881273502,NA
2000-11-29,338520452.949223,9.103,9.103,0.205200022086501,NA,NA,NA,NA,3.48543779590314,NA
2000-11-30,339684303.34469,4.582,4.582,7.20730008179089,NA,NA,NA,NA,3.46722001917155,NA
2000-12-01,340850540.600621,3.7,3.7,0.196600005030632,NA,NA,NA,NA,3.47880182480042,NA
2000-12-02,341239817.099383,2.959,2.959,0.446399986743925,NA,NA,NA,NA,3.47319069714284,NA
2000-12-03,341824229.668178,2.69,2.69,0,NA,NA,NA,NA,3.42804699299463,NA
2000-12-04,342604376.066809,2.779,2.779,0,NA,NA,NA,NA,3.38454052680278,NA
2000-12-05,343190183.408473,3.022,3.022,0.0563999994192273,NA,NA,NA,NA,3.35368647082447,NA
2000-12-06,343776588.911739,2.66,2.66,0.175000002607703,NA,NA,NA,NA,3.32877442074702,NA
2000-12-07,344559393.806378,2.451,2.451,0.0223999992012978,NA,NA,NA,NA,3.30309359808621,NA
2000-12-08,345147195.95759,2.54,2.54,2.05740005150437,NA,NA,NA,NA,3.28104196231659,NA
2000-12-09,345147195.95759,4.103,4.103,0.219400003552437,NA,NA,NA,NA,3.26448866801965,NA
2000-12-10,346128197.362449,2.421,2.421,0.110200002789497,NA,NA,NA,NA,3.24426917601412,NA
2000-12-11,346914197.166778,4.098,4.098,0.425600003451109,NA,NA,NA,NA,3.2320823491733,NA
2000-12-12,347701263.083905,3.877,3.877,5.16540004379931,NA,NA,NA,NA,3.2264142047345,NA
2000-12-13,348686595.572007,2.152,2.152,1.28000000119209,NA,NA,NA,NA,3.19047929887322,NA
2000-12-14,349278595.542361,2.63,2.63,9.38239994179458,NA,NA,NA,NA,3.16004657321005,NA
2000-12-15,349871196.165487,2.86,2.86,0.0827000020071865,NA,NA,NA,NA,3.15262920733574,NA
2000-12-16,350860199.309427,10.835,10.835,5.78360009193421,NA,NA,NA,NA,3.14006169745893,NA
2000-12-17,352843217.510557,158.269,158.269,43.7096001720057,NA,NA,NA,NA,3.1439106038584,NA
2000-12-18,373042822.342525,36.761,36.761,0.244399998337031,NA,NA,NA,NA,3.16658480470052,NA
2000-12-19,383396289.739992,16.378,16.378,2.55419999361038,NA,NA,NA,NA,3.12285215615648,NA
2000-12-20,386325783.796464,11.088,11.088,4.77140003396197,NA,NA,NA,NA,3.08947671016392,NA
2000-12-21,386535545.813703,8.159,8.159,0.00340000004507601,NA,NA,NA,NA,3.07457337316601,NA
2000-12-22,385487419.28085,7.143,7.143,0.0805999971926212,NA,NA,NA,NA,3.10734468122294,NA
2000-12-23,384231922.185232,6.127,6.127,0.0783000029623509,NA,NA,NA,NA,3.10011379420086,NA
2000-12-24,383187552.249147,5.081,5.081,0.0289999996311963,NA,NA,NA,NA,3.11413258677187,NA
2000-12-25,382353284.499756,4.363,4.363,0.0488000002223998,NA,NA,NA,NA,3.08389553892168,NA
2000-12-26,381520107.864161,4.065,4.065,0.0351999995764345,NA,NA,NA,NA,3.04383174828283,NA
2000-12-27,381311984.124826,3.885,3.885,0.0594000015407799,NA,NA,NA,NA,2.99955143237676,NA
2000-12-28,380688021.770912,3.796,3.796,0.0904000028967858,NA,NA,NA,NA,2.97484923102182,NA
2000-12-29,380480170.577874,3.497,3.497,0,NA,NA,NA,NA,2.9383455078755,NA
2000-12-30,381728299.762393,3.437,3.437,7.04839995875956,NA,NA,NA,NA,2.9070943457841,NA
2000-12-31,382144888.071261,3.377,3.377,5.19960007816553,NA,NA,NA,NA,2.85920810310373,NA
2001-01-01,381728299.762393,3.168,3.168,0.0020000000949949,NA,NA,NA,NA,2.82895598288713,NA
2001-01-02,381520107.864161,3.048,3.048,0.0296999998390675,NA,NA,NA,NA,2.8182017352103,NA
