"","Date","DOC_conc_gm3","NPPin_gm2y","FlowIn_gm2y","FlowOut_gm2y","respOut_gm2y","leachIn_gm2y","DOC_out_g","DOC_FlowOut_cum_g","DOC_RespOut_cum_g","DOC_in_g","DOC_in_alloch_g","DOC_in_autoch_g"
"49",2006-08-13,4.44664148558193,18.7998250946944,0.0138635884567127,5.97868704040723,30.0020337916497,15.4482948616263,3928306.09632183,46841228.8763906,159469437.313113,2054042.44937965,1513.6,2052528.84937965
"50",2006-08-14,4.44626997807685,18.8478676300789,0.0138635884567127,4.88218648588083,29.8222756968586,15.5018496249988,3788966.62460867,47374256.6338217,162725376.180291,2059287.64125656,1513.6,2057774.04125656
"51",2006-08-15,4.44619629609136,18.9420954866225,0.0138635884567127,3.88575750248392,29.8539304241689,15.5569594733098,3683634.42158113,47798496.1858053,165984771.049889,2069575.25792303,1513.6,2068061.65792303
"52",2006-08-16,4.44636343098816,19.3198296978835,0.0138635884567127,3.58698791094158,30.9952547607229,15.6143454951101,3775622.9327831,48190116.646767,169368773.52171,2110815.55468673,1513.6,2109301.95468673
"53",2006-08-17,4.44644249833669,18.8374293541083,1.83886358845671,3.98561299607336,28.9326805478712,15.6789189774021,3593956.15815394,48625258.2300369,172527588.096594,2257398.0103047,200763.6,2056634.4103047
"54",2006-08-18,4.44718539312375,18.791877774281,1.32786358845671,4.18559284207154,28.559181990162,15.7330526130761,3575011.71798495,49082233.2293699,175645624.815246,2196634.77617835,144973.6,2051661.17617835
"55",2006-08-19,4.44785719587471,18.7129218836733,0.0138635884567127,3.98688107429436,28.1012428693408,15.7855874367538,3503319.83329825,49517513.2589881,178713664.618926,2044554.52346405,1513.6,2043040.92346405
"56",2006-08-20,4.44838120073074,19.138159480739,0.0138635884567127,4.1867183098265,29.5007906650983,15.8361187733778,3677937.6237007,49974611.1347321,181934504.366883,2090981.14878754,1513.6,2089467.54878754
"57",2006-08-21,4.44866233437185,18.8490608495901,0.0138635884567127,4.08729283740616,28.3343745420309,15.8942369755989,3539735.46594675,50420853.9280763,185027997.039485,2059417.91467443,1513.6,2057904.31467443
"58",2006-08-22,4.44916715472351,19.5284529014388,0.0138635884567127,3.78865250550121,29.6334428934894,15.945858501217,3648960.27849254,50834491.7427181,188263319.503336,2133592.63595161,1513.6,2132079.03595161
"59",2006-08-23,4.44961374076098,20.0033784487017,4.46686358845671,4.08816696005865,30.188907967552,16.0131250323208,3742305.3037405,51280829.9710971,191559286.578698,2671614.09638565,487683.6,2183930.49638565
"60",2006-08-24,4.45095523961976,19.6980813136201,41.7698635884567,8.77724768061926,28.023595206965,16.0913145537025,4017845.44950749,52239113.0397893,194618848.959513,6710952.34067879,4560353.6,2150598.74067879
"61",2006-08-25,4.45976522923388,19.8446169544468,29.2868635884567,7.69529329518164,27.5376205449141,16.1611117577316,3846661.9630899,53079270.4036605,197625353.558731,5364080.82091701,3197483.6,2166597.22091701
"62",2006-08-26,4.46626267141488,20.0493559786354,0.0138635884567127,4.40371690606594,27.2528180735359,16.2362413568715,3456199.77790995,53560059.7699803,200600763.970322,2190463.83492773,1513.6,2188950.23492773
"63",2006-08-27,4.46726624645024,20.3681370783342,0.0138635884567127,4.10438553423735,27.3156433749211,16.3195178840291,3430378.49871223,54008168.711184,203583033.52783,2225267.74403183,1513.6,2223754.14403183
"64",2006-08-28,4.46840784793548,20.4732712084976,1.32786358845671,3.70490421665493,26.7134046407885,16.4107934399876,3321012.62457294,54412663.0482627,206499551.815324,2380206.08673597,144973.6,2235232.48673597
"65",2006-08-29,4.47009244983052,20.7165642165754,0.0138635884567127,4.50766334871155,26.5655806506341,16.5055944786818,3392517.18732582,54904801.0878412,209399930.963072,2263308.35076858,1513.6,2261794.75076858
"66",2006-08-30,4.47142454310722,20.9021020391089,0.0138635884567127,4.40880649064949,26.2523242974735,16.6057658338346,3347523.45727863,55386146.125245,212266109.382947,2283565.01440682,1513.6,2282051.41440682
"67",2006-08-31,4.47290747168412,20.9763931866358,0.0138635884567127,4.51050203068014,25.6300740988359,16.7107219290848,3290690.29797593,55878594.0866768,215064351.719491,2291675.97941764,1513.6,2290162.37941764
"68",2006-09-01,4.47454166343566,21.1521676330246,0.0138635884567127,4.21133996054794,25.3276051248684,16.817855773339,3225005.37439409,56338380.107027,217829571.073535,2310866.69637269,1513.6,2309353.09637269
"69",2006-09-02,4.47636704962035,21.4833741567107,0.0138635884567127,4.41367978205474,25.4787296737263,16.9295881304979,3263595.93647363,56820257.2010404,220611289.915995,2347027.18943815,1513.6,2345513.58943815
"70",2006-09-03,4.47821177584753,21.8968551919888,7.82486358845671,4.81690764506593,25.8626961907304,17.0487565451946,3349540.30919585,57346157.9398236,223434929.486407,3244960.25589247,854303.6,2390656.65589247
"71",2006-09-04,4.4816898405675,21.9612225015459,6.65686358845671,4.41892803237182,25.2842541089769,17.1768629710002,3242936.4611856,57828608.0277414,226195415.859675,3124467.75530576,726783.6,2397684.15530576
"72",2006-09-05,4.48516809883589,22.4653118788824,0.0138635884567127,4.62337383461682,25.9268037378405,17.306878920202,3335409.79797925,58333379.1162606,229026054.569135,2454233.26677661,1513.6,2452719.66677661
"73",2006-09-06,4.4871644467235,23.0159569410421,0.0138635884567127,4.0221145198818,26.6875699755926,17.4478397120766,3352824.45793056,58772505.865897,231939752.277429,2514351.63863158,1513.6,2512838.03863158
"74",2006-09-07,4.48927580855057,22.8950278164362,0.0138635884567127,4.52700794258249,26.0145371803736,17.6013055619449,3334467.32369809,59266755.9111351,234779969.555889,2501148.82872598,1513.6,2499635.22872598
"75",2006-09-08,4.49143054680112,22.6571955265089,0.743863588456713,4.52918079129806,25.0657259853137,17.7498872532708,3231115.16451501,59761243.1838289,237516597.447711,2554882.75542843,81213.6,2473669.15542843
"76",2006-09-09,4.49392840116728,22.6278264137879,0.0138635884567127,4.43099520355817,24.7041941673736,17.8914463131664,3180924.09981268,60245010.7423543,240213753.988998,2471976.29202589,1513.6,2470462.69202589
"77",2006-09-10,4.49639208358328,21.9635176100133,8.55486358845671,4.6349436746446,22.7620763461399,18.0307278000062,2991154.10363908,60751045.003819,242698873.831172,3331938.33084666,934003.6,2397934.73084666
"78",2006-09-11,4.50096413764967,21.619806099048,11.4748635884567,4.43793241123573,21.7118364597742,18.1533841910316,2854981.6150952,61235569.9533744,245069330.496712,3613212.56725223,1252803.6,2360408.96725223
"79",2006-09-12,4.50638916759112,21.3544708636821,16.3658635884567,5.25115082674842,20.8980968690093,18.2670928398742,2854924.71418067,61808880.5299386,247350944.634329,4118233.77511708,1786793.6,2331440.17511708
"80",2006-09-13,4.5128387324781,21.153248116507,0.0138635884567127,5.96656368420653,20.2717117892485,18.3728045099152,2864644.59621146,62460298.5102554,249564171.250223,2310984.66148713,1513.6,2309471.06148713
"81",2006-09-14,4.51571390101136,21.4221216340938,0.0138635884567127,5.36320926734738,20.726486088832,18.4721092393489,2848422.90395547,63045843.4124576,251827049.251977,2340339.75648942,1513.6,2338826.15648942
"82",2006-09-15,4.51870076759882,21.351424132993,0.0138635884567127,5.0629780187885,20.4139736429741,18.5767098990555,2781524.72252395,63598609.642728,254055807.74423,2332621.13890348,1513.6,2331107.53890348
"83",2006-09-16,4.52182740782173,21.3908376922011,0.0138635884567127,5.67445901416681,20.3684436535636,18.6786076327609,2843314.16797002,64218136.1953706,256279595.359557,2336924.23571018,1513.6,2335410.63571018
"84",2006-09-17,4.52486226156771,21.5188371240448,0.232863588456713,4.86708639778225,20.5364208543608,18.7794484818392,2773506.20273397,64749515.3541422,258521722.40352,2374808.96820051,25423.6,2349385.36820051
"85",2006-09-18,4.52813212285327,21.2781177904225,0.0138635884567127,4.56619084222362,19.8853443093671,18.8824523008185,2669571.71449559,65248043.3132178,260692766.15894,2324617.69300914,1513.6,2323104.09300914
"86",2006-09-19,4.53153064969507,20.7826168824479,0.0138635884567127,4.77271206388829,18.7091085439799,18.9788048619702,2563700.14033849,65769118.8632067,262735390.749289,2270519.85415218,1513.6,2269006.25415218
"87",2006-09-20,4.53505250523048,20.4814615847933,0.0138635884567127,4.97967333584473,17.9946678427224,19.0623951602421,2508294.50949561,66312790.0479558,264700014.074036,2237640.29631237,1513.6,2236126.69631237
"88",2006-09-21,4.53863702618157,20.3277963428814,1.47386358845671,4.06825247886952,17.6127634170003,19.1377726547415,2367091.73548058,66756954.0514708,266622941.806002,2380263.41990088,160913.6,2219349.81990088
"89",2006-09-22,4.54279976029419,20.1760956279831,1.83886358845671,4.1737833817056,17.2530941539261,19.209375481716,2339345.39669842,67212639.7165693,268506601.537601,2403551.02678117,200763.6,2202787.42678117
"90",2006-09-23,4.54707900877029,20.1416077444511,4.24786358845671,4.48340148739971,17.1461843718677,19.2763431351957,2361476.70271728,67702128.8926594,270378589.064229,2662795.7057983,463773.6,2199022.1057983
"91",2006-09-24,4.55184217087335,20.0711340310397,0.232863588456713,4.28409349385464,16.9788954631454,19.3411666054061,2321452.35599028,68169858.0042487,272232312.30863,2216751.5209231,25423.6,2191327.9209231
"92",2006-09-25,4.55581550415836,19.986324543284,0.0138635884567127,3.57319425628324,16.7909110813662,19.4034932098992,2223313.96631598,68559972.5004484,274065511.778746,2183582.18369827,1513.6,2182068.58369827
"93",2006-09-26,4.55993093554593,19.9541654606141,0.0138635884567127,3.269871589201,16.7196432593202,19.4634696569237,2182416.89510568,68916970.8095708,275890930.364729,2180071.11672732,1513.6,2178557.51672732
"94",2006-09-27,4.56413334796241,19.8089776731798,2.05786358845671,3.5797180656162,16.4338402173784,19.5219064050966,2185041.91117078,69307797.562762,277685145.522709,2387379.79253758,224673.6,2162706.19253758
"95",2006-09-28,4.56875362549835,19.6619485009018,0.0138635884567127,2.76429225991503,16.1581166656068,19.5756696323194,2065912.31693711,69609597.6903171,279449257.712091,2148167.42948202,1513.6,2146653.82948202
"96",2006-09-29,4.5731477834485,19.4936458628229,0.0138635884567127,2.86943057778129,15.8520209069413,19.6258034498847,2043972.16894848,69922876.6177817,281179950.953575,2129792.47022874,1513.6,2128278.87022874
"97",2006-09-30,4.57755983627648,19.3563529580929,0.232863588456713,3.89798426080225,15.6177381371814,19.6710007448555,2130689.14399904,70348451.0637899,282885065.651565,2138713.09419179,25423.6,2113289.49419179
"98",2006-10-01,4.58182763688291,19.4759989301263,0.0138635884567127,4.92836017526186,15.8894436232488,19.7111544501009,2272847.89416617,70886519.9760753,284619844.633446,2127865.81196036,1513.6,2126352.21196036
"99",2006-10-02,4.58580119451198,19.4826215155421,0.743863588456713,4.82987104701883,15.9510285550698,19.7521067258668,2268818.76477597,71413836.0342224,286361347.340075,2208288.85313521,81213.6,2127075.25313521
"100",2006-10-03,4.58995080294583,19.3528866043614,0.0138635884567127,5.45137872386341,16.3308234643077,19.7922926534511,2378139.06081813,72009007.1085949,288144315.326521,2114424.64433918,1513.6,2112911.04433918
"101",2006-10-04,4.59370683172746,18.9239927041947,11.9128635884567,7.61758746744971,16.1242954709225,19.8249784272713,2592093.24683324,72840680.6992192,289904734.98273,3366708.83085523,1300623.6,2066085.23085523
"102",2006-10-05,4.5995256175287,18.5476147109191,0.0138635884567127,6.49345815380888,16.0394508617099,19.8421795707643,2460099.79251623,73549624.0072446,291655891.46722,2026506.60337021,1513.6,2024993.00337021
"103",2006-10-06,4.60295610242851,18.0403068940899,0.0138635884567127,6.3951535608609,15.6826450228984,19.8484864668061,2410411.70839125,74247834.6083414,293368092.574515,1971119.7088479,1513.6,1969606.1088479
"104",2006-10-07,4.60637666803396,17.7984890664896,0.0138635884567127,7.74182171468807,15.8899727191157,19.8403318706461,2580073.9950331,75093071.8558217,295102929.322068,1944718.50219071,1513.6,1943204.90219071
"105",2006-10-08,4.60940730333557,17.3340012514688,0.0138635884567127,7.95349963348021,15.6358829522101,19.8224939462214,2575443.55079387,75961419.6925181,296810025.036165,1894006.61334529,1513.6,1892493.01334529
"106",2006-10-09,4.61234285062493,16.852727046307,0.0138635884567127,7.23505899956618,15.3512321670037,19.7914313011497,2465927.95339126,76751329.5586351,298486043.123439,1841462.01861736,1513.6,1839948.41861736
"107",2006-10-10,4.61538447521118,16.330077787876,4.10186358845671,7.03297789195944,14.9818975131534,19.7479892207659,2403541.87642122,77519176.5969765,300121737.961519,2230720.1749229,447833.6,1782886.5749229
"108",2006-10-11,4.61931087768351,15.8350545017183,3.37186358845671,9.93735669297987,14.6806266914507,19.6911467550068,2687744.21334126,78604118.1427716,301724540.629065,2096974.48189992,368133.6,1728840.88189992
"109",2006-10-12,4.62239753756754,15.0732114785588,0.232863588456713,15.1231619717516,13.7919990275867,19.6189900071411,3156901.82417433,80255235.9635232,303230324.632488,1671087.92170018,25423.6,1645664.32170018
"110",2006-10-13,4.62369658686678,14.3148010901882,0.0138635884567127,16.3707610281633,12.9123361126282,19.524349241746,3197072.38646723,82042564.256598,304640068.725881,1564376.12998356,1513.6,1562862.52998356
"111",2006-10-14,4.62468438086752,13.7614651802892,0.0138635884567127,16.5815275272474,12.4783503573491,19.41161276943,3172701.73616758,83852903.6318331,306002431.086813,1503963.97653294,1513.6,1502450.37653294
"112",2006-10-15,4.62557645153626,13.3038065249424,0.0138635884567127,16.4810714554881,12.2561179927538,19.286470125824,3137471.23154093,85652275.405809,307340530.544378,1453997.68224371,1513.6,1452484.08224371
"113",2006-10-16,4.62641229844041,12.8454060268977,5.05086358845671,16.6913961396646,12.0395497316798,19.1515050069693,3136789.56978924,87474610.0254408,308654985.494536,1953880.39499144,551443.6,1402436.79499144
"114",2006-10-17,4.62820999278401,12.433544973495,11.4748635884567,17.527590368906,11.9399382990964,19.0067234331436,3217208.26690383,89388238.7273611,309958565.059519,2610274.19505144,1252803.6,1357470.59505144
"115",2006-10-18,4.63111671133742,12.00688845552,2.78786358845671,17.227262395829,11.8222622690103,18.8527823234135,3171571.39149,91269078.1971523,311249296.981218,1615262.65466431,304373.6,1310889.05466431
"116",2006-10-19,4.63211057766334,11.5749858813102,0.0138635884567127,17.5423623550671,11.7009094564794,18.6906846254013,3192724.33339761,93184319.6761918,312526779.835576,1265248.35991839,1513.6,1263734.75991839
"117",2006-10-20,4.63233456722734,11.1374627519491,0.0138635884567127,17.5432106306058,11.5788774032968,18.5200437489521,3179493.72096169,95099653.7683278,313790939.464402,1217480.42374019,1513.6,1215966.82374019
"118",2006-10-21,4.63245329532355,10.6938941543576,12.0588635884567,17.5436602682495,11.4578576771688,18.3413042503492,3166330.10993127,97015036.9510394,315041886.391621,2484102.45493466,1316563.6,1167538.85493466
"119",2006-10-22,4.63506711588968,10.2437949975762,0.232863588456713,18.1767624049604,11.3442094892346,18.1546288170809,3223043.09584568,98999541.0108687,316280425.427638,1143821.49220112,25423.6,1118397.89220112
"120",2006-10-23,4.63487480932367,9.7866076297332,0.0138635884567127,17.864419547342,11.2248890140408,17.9596506026571,3175914.92101672,100949944.076517,317505937.283006,1069996.65217772,1513.6,1068483.05217772
"121",2006-10-24,4.63458750372239,9.32168591340574,0.0138635884567127,26.0679729946437,11.1065958931294,17.7573339113955,4058648.1374733,103795995.374699,318718534.122297,1019237.39081978,1513.6,1017723.79081978
"122",2006-10-25,4.63240833309208,8.84827442369386,0.0138635884567127,37.8897860749064,10.9850630833373,17.5407719244002,5336062.29850963,107932729.553014,319917862.242492,967551.23228548,1513.6,966037.63228548
"123",2006-10-26,4.62755099152139,8.36548078876388,1.47386358845671,37.4352613561876,10.8585733872117,17.3074546227348,5272628.25897112,112019839.594231,321103380.460246,1074240.74912943,160913.6,913327.149129426
"124",2006-10-27,4.62298002971876,7.87223815757046,0.0138635884567127,36.5695130475448,10.7341933070071,17.0678910823325,5164527.94035314,116012428.895449,322275319.099381,860989.464600501,1513.6,859475.864600501
"125",2006-10-28,4.6181491074057,7.36725306044,0.0138635884567127,38.3940843986998,10.610630287332,16.8225453245745,5350240.76777635,120204221.397609,323433767.364998,805856.160160367,1513.6,804342.560160368
"126",2006-10-29,4.61278832464685,6.84893095955008,0.0138635884567127,39.2798279672773,10.4872734950268,16.5694158026603,5433476.69389813,124492717.683899,324578747.772606,749266.747227591,1513.6,747753.147227591
"127",2006-10-30,4.60709600054015,6.31526641949846,0.0138635884567127,37.8892301215297,10.3645909523333,16.3094528347385,5268259.6432697,128629391.164291,325710333.935484,691002.276210996,1513.6,689488.676210996
"128",2006-10-31,4.60155923042539,6.58011846677507,0.0138635884567127,38.462393169575,10.2436742244172,16.0445867875314,5317635.0291797,132828641.487051,326828718.641903,719918.314797223,1513.6,718404.714797223
"129",2006-11-01,4.59592470360028,6.83781103112284,0.0138635884567127,38.003336372443,10.1239381540181,15.7910691377397,5254443.53391637,136977772.869084,327934030.793787,748052.694767795,1513.6,746539.094767795
"130",2006-11-02,4.59041618608903,7.08879904867189,0.0138635884567127,38.1635201408357,10.0058612797222,15.5494019992673,5259040.6838609,141144392.807747,329026451.538984,775455.085176918,1513.6,773941.485176918
"131",2006-11-03,4.58490058183409,7.33348275092472,0.0138635884567127,37.8094357531401,9.8891320263266,15.3188342477601,5207638.15345684,145272354.492029,330106128.00816,802169.182532466,1513.6,800655.582532466
"132",2006-11-04,4.57948979579896,7.57221687610696,0.0138635884567127,35.9176235739149,9.77397411491496,15.099467201522,4988521.00794485,149193771.750715,331173231.757418,828233.716473596,1513.6,826720.116473596
"133",2006-11-05,4.57451700542024,7.80531794526419,0.0138635884567127,33.5208832681568,9.66106873679339,14.8921143498531,4714522.70519798,152853517.499307,332228008.714024,853683.244161035,1513.6,852169.644161035
"134",2006-11-06,4.57009224403331,8.0330700821691,0.0138635884567127,31.9522918768247,9.55060158940113,14.6968048321153,4531206.31405232,156342007.448051,333270725.079333,878548.785683394,1513.6,877035.185683394
